onset	duration	value	accuracy	response_time	trial_type
6.505	1.7	+	NA	0	TwoBack_fix
8.222	1.683	V	NA	474	TwoBack_na
9.922	1.784	P	NA	344	TwoBack_na
11.723	1.383	F	1	1226	TwoBack_NonTarget
13.123	1.384	P	1	1105	TwoBack_Target
14.524	1.783	H	1	936	TwoBack_NonTarget
16.324	1.684	V	0	1219	TwoBack_NonTarget
18.025	1.883	N	1	1111	TwoBack_NonTarget
19.925	1.484	V	1	444	TwoBack_Target
21.425	1.584	C	1	1218	TwoBack_NonTarget
23.026	1.383	D	1	1015	TwoBack_NonTarget
24.426	1.484	N	0	850	TwoBack_NonTarget
25.927	1.983	D	0	0	TwoBack_Target
27.927	1.484	K	1	1016	TwoBack_NonTarget
29.428	1.883	P	1	924	TwoBack_NonTarget
31.328	1.784	+	NA	0	TwoBack_fix
33.129	1.983	K	1	752	TwoBack_Target
35.129	1.784	F	1	629	TwoBack_NonTarget
36.93	1.783	Q	1	623	TwoBack_NonTarget
38.73	1.484	F	1	414	TwoBack_Target
40.231	1.983	S	1	675	TwoBack_NonTarget
42.231	1.884	T	1	753	TwoBack_NonTarget
44.132	1.383	D	1	498	TwoBack_NonTarget
45.532	1.384	T	1	975	TwoBack_Target
46.933	1.583	C	1	793	TwoBack_NonTarget
48.533	1.684	M	1	849	TwoBack_NonTarget
50.234	1.783	C	1	652	TwoBack_Target
52.034	1.484	K	1	1092	TwoBack_NonTarget
53.535	1.683	S	1	1153	TwoBack_NonTarget
55.235	1.784	P	1	1273	TwoBack_NonTarget
57.036	1.883	S	1	685	TwoBack_Target
58.936	1.884	W	1	537	TwoBack_NonTarget
60.837	1.383	S	1	749	TwoBack_Target
62.237	1.984	+	NA	0	TwoBack_fix
64.238	1.983	B	1	678	TwoBack_NonTarget
66.238	1.684	Z	1	759	TwoBack_NonTarget
67.939	1.383	B	1	1350	TwoBack_Target
69.339	1.484	Z	1	1148	TwoBack_Target
70.84	1.483	B	1	930	TwoBack_Target
72.34	1.684	K	1	697	TwoBack_NonTarget
74.041	1.983	L	0	0	TwoBack_NonTarget
76.041	1.684	D	1	1313	TwoBack_NonTarget
77.742	1.383	W	1	1179	TwoBack_NonTarget
79.142	1.983	D	1	749	TwoBack_Target
81.143	1.683	P	0	0	TwoBack_NonTarget
82.843	1.484	P	0	0	TwoBack_NonTarget
84.344	1.583	P	0	231	TwoBack_Target
85.944	1.383	M	1	891	TwoBack_NonTarget
87.344	1.984	R	1	1199	TwoBack_NonTarget
89.345	1.683	H	1	877	TwoBack_NonTarget
91.045	1.584	R	1	525	TwoBack_Target
92.646	1.483	Z	1	497	TwoBack_NonTarget
94.146	1.484	D	1	635	TwoBack_NonTarget
95.647	1.883	G	1	627	TwoBack_NonTarget
97.547	1.684	D	0	1249	TwoBack_Target
99.248	1.583	T	1	1173	TwoBack_NonTarget
100.848	1.384	Y	1	843	TwoBack_NonTarget
102.249	1.883	T	1	673	TwoBack_Target
104.149	1.784	C	1	344	TwoBack_NonTarget
105.95	1.583	+	NA	0	TwoBack_fix
107.55	1.984	K	0	0	TwoBack_NonTarget
109.551	1.483	D	0	1067	TwoBack_NonTarget
111.051	1.784	K	1	1024	TwoBack_Target
112.852	1.583	B	1	938	TwoBack_NonTarget
114.452	1.384	V	1	831	TwoBack_NonTarget
115.853	1.683	Z	1	667	TwoBack_NonTarget
117.553	1.783	V	1	748	TwoBack_Target
119.354	1.883	Z	1	883	TwoBack_Target
121.254	1.584	V	1	729	TwoBack_Target
122.855	1.583	P	1	1341	TwoBack_NonTarget
124.455	1.983	H	1	1150	TwoBack_NonTarget
126.456	1.783	P	1	692	TwoBack_Target
128.256	1.684	T	0	0	TwoBack_NonTarget
129.957	1.983	P	0	309	TwoBack_Target
