onset	duration	value	accuracy	response_time	trial_type
6.512	1.6	+	NA	0	ZeroBack_fix
8.129	1.784	M	0	0	ZeroBack_NonTarget
9.93	1.883	X	1	733	ZeroBack_Target
11.83	1.584	N	1	721	ZeroBack_NonTarget
13.431	1.583	V	1	640	ZeroBack_NonTarget
15.031	1.384	F	1	512	ZeroBack_NonTarget
16.432	1.583	D	1	526	ZeroBack_NonTarget
18.032	1.684	X	1	415	ZeroBack_Target
19.733	1.483	W	1	545	ZeroBack_NonTarget
21.233	1.784	N	0	709	ZeroBack_NonTarget
23.034	1.383	X	1	668	ZeroBack_Target
24.434	1.883	Q	1	740	ZeroBack_NonTarget
26.334	1.384	Q	1	496	ZeroBack_NonTarget
27.735	1.783	X	1	567	ZeroBack_Target
29.535	1.984	L	1	807	ZeroBack_NonTarget
31.536	1.983	+	NA	0	ZeroBack_fix
33.537	1.883	F	1	669	ZeroBack_NonTarget
35.437	1.984	Z	1	601	ZeroBack_NonTarget
37.438	1.383	J	1	536	ZeroBack_NonTarget
38.838	1.583	H	1	592	ZeroBack_NonTarget
40.438	1.684	V	1	488	ZeroBack_NonTarget
42.139	1.583	F	1	619	ZeroBack_NonTarget
43.739	1.584	X	1	547	ZeroBack_Target
45.34	1.483	X	1	730	ZeroBack_Target
46.84	1.984	P	1	686	ZeroBack_NonTarget
48.841	1.983	B	1	629	ZeroBack_NonTarget
50.841	1.584	S	1	525	ZeroBack_NonTarget
52.442	1.883	X	1	524	ZeroBack_Target
54.342	1.484	X	1	544	ZeroBack_Target
55.843	1.683	D	1	771	ZeroBack_NonTarget
57.543	1.684	X	1	431	ZeroBack_Target
59.244	1.583	P	1	602	ZeroBack_NonTarget
60.844	1.784	X	1	554	ZeroBack_Target
62.645	1.983	J	1	657	ZeroBack_NonTarget
64.645	1.884	D	0	0	ZeroBack_NonTarget
66.546	1.383	B	1	604	ZeroBack_NonTarget
67.946	1.984	+	NA	0	ZeroBack_fix
69.947	1.383	X	1	603	ZeroBack_Target
71.347	1.484	L	1	755	ZeroBack_NonTarget
72.848	1.583	V	1	646	ZeroBack_NonTarget
74.448	1.784	C	1	534	ZeroBack_NonTarget
76.249	1.883	G	1	365	ZeroBack_NonTarget
78.149	1.684	M	1	536	ZeroBack_NonTarget
79.85	1.783	P	1	499	ZeroBack_NonTarget
81.65	1.384	X	1	595	ZeroBack_Target
83.051	1.683	D	1	610	ZeroBack_NonTarget
84.751	1.484	X	1	518	ZeroBack_Target
86.251	1.984	S	1	650	ZeroBack_NonTarget
88.252	1.783	+	NA	0	ZeroBack_fix
90.037	1.699	J	1	544	ZeroBack_NonTarget
91.753	1.883	X	1	652	ZeroBack_Target
93.638	1.699	B	1	591	ZeroBack_NonTarget
95.354	1.984	X	1	627	ZeroBack_Target
97.355	1.383	R	1	426	ZeroBack_NonTarget
98.755	1.483	R	1	466	ZeroBack_NonTarget
100.255	1.484	+	NA	0	ZeroBack_fix
101.756	1.883	H	1	489	ZeroBack_NonTarget
103.656	1.584	X	1	629	ZeroBack_Target
105.257	1.783	S	1	580	ZeroBack_NonTarget
107.057	1.584	B	1	708	ZeroBack_NonTarget
108.658	1.383	D	1	531	ZeroBack_NonTarget
110.058	1.884	X	1	443	ZeroBack_Target
111.959	1.483	N	1	526	ZeroBack_NonTarget
113.459	1.784	X	1	570	ZeroBack_Target
115.26	1.483	R	1	545	ZeroBack_NonTarget
116.76	1.984	S	1	485	ZeroBack_NonTarget
118.761	1.483	X	1	476	ZeroBack_Target
120.261	1.784	J	1	496	ZeroBack_NonTarget
122.062	1.883	X	1	647	ZeroBack_Target
123.962	1.684	X	1	699	ZeroBack_Target
125.663	1.383	F	1	502	ZeroBack_NonTarget
127.063	1.583	+	NA	0	ZeroBack_fix
128.663	1.684	T	1	446	ZeroBack_NonTarget
130.364	1.883	X	1	569	ZeroBack_Target
132.265	1.783	B	1	612	ZeroBack_NonTarget
134.065	1.683	F	0	0	ZeroBack_NonTarget
135.75	1.499	F	1	551	ZeroBack_NonTarget
137.266	1.683	B	1	595	ZeroBack_NonTarget
138.966	1.784	K	1	695	ZeroBack_NonTarget
140.767	1.383	Q	1	629	ZeroBack_NonTarget
142.167	1.684	T	1	461	ZeroBack_NonTarget
143.868	1.383	X	1	400	ZeroBack_Target
145.268	1.784	X	0	385	ZeroBack_Target
147.069	1.883	W	1	511	ZeroBack_NonTarget
148.969	1.684	+	NA	0	ZeroBack_fix
150.67	1.683	X	1	638	ZeroBack_Target
152.37	1.584	Z	1	586	ZeroBack_NonTarget
153.971	1.683	P	1	489	ZeroBack_NonTarget
155.671	1.984	S	1	509	ZeroBack_NonTarget
