onset	duration	value	accuracy	response_time	trial_type
4.01	1.589	X	1	600	first_go
5.711	1.288	X	1	387	first_go
7.111	1.188	M	1	0	first_nogo
8.411	1.688	X	1	437	first_go
10.212	1.387	+	NA	0	first_fix
11.712	1.487	X	1	387	first_go
13.298	1.201	X	1	283	first_go
14.598	1.501	C	1	0	first_nogo
16.198	1.701	+	NA	0	first_fix
17.998	1.701	X	1	352	first_go
19.798	1.401	X	1	354	first_go
21.298	1.801	X	1	449	first_go
23.199	1.6	X	1	227	first_go
24.899	1.8	+	NA	0	first_fix
26.8	1.699	X	1	450	first_go
28.6	1.199	X	1	279	first_go
29.901	1.798	X	1	294	first_go
31.801	1.698	X	1	485	first_go
33.602	1.497	X	1	220	first_go
35.202	1.597	X	1	223	first_go
36.903	1.196	A	0	243	first_nogo
38.203	1.696	I	0	409	first_nogo
40.003	1.596	X	1	439	first_go
41.704	1.595	R	1	0	first_nogo
43.404	1.595	X	1	387	first_go
45.105	1.294	E	0	383	first_nogo
46.505	1.494	X	1	423	first_go
48.106	1.793	X	1	349	first_go
50.006	1.293	X	1	536	first_go
51.407	1.492	X	1	335	first_go
53.007	1.292	X	1	276	first_go
54.407	1.692	X	1	408	first_go
56.208	1.291	U	0	422	first_nogo
57.608	1.791	N	1	0	first_nogo
59.509	1.69	G	1	0	first_nogo
61.309	1.59	X	1	350	first_go
63.01	1.789	X	1	365	first_go
64.91	1.789	+	NA	0	first_fix
66.811	1.188	O	1	0	first_nogo
68.111	1.388	X	1	425	first_go
69.612	1.487	+	NA	0	first_fix
71.212	1.787	X	1	341	first_go
73.113	1.186	E	1	0	first_nogo
74.398	1.701	X	1	295	first_go
76.198	1.501	Q	1	0	first_nogo
77.798	1.501	+	NA	0	first_fix
79.398	1.301	I	0	249	first_nogo
80.798	1.701	X	1	409	first_go
82.599	1.3	X	1	499	first_go
83.999	1.8	X	1	337	first_go
85.899	1.7	X	1	269	first_go
87.7	1.599	X	1	416	first_go
89.4	1.499	L	1	0	first_nogo
91.001	1.398	+	NA	0	first_fix
92.501	1.198	N	1	0	first_nogo
93.802	1.597	X	1	366	first_go
95.502	1.697	J	1	0	first_nogo
97.303	1.396	X	1	294	first_go
98.803	1.396	F	1	0	first_nogo
100.303	1.396	X	1	276	first_go
101.804	1.295	L	1	0	first_nogo
103.204	1.795	X	1	298	first_go
105.105	1.394	X	1	307	first_go
106.605	1.594	Q	0	265	first_nogo
108.306	1.393	X	1	517	first_go
109.806	1.693	X	1	362	first_go
111.607	1.692	X	1	417	first_go
113.407	1.692	X	1	405	first_go
115.208	1.491	X	1	313	first_go
116.808	1.491	X	1	338	first_go
118.408	1.191	X	1	385	first_go
119.709	1.79	X	1	314	first_go
121.609	1.39	+	NA	0	first_fix
123.11	1.189	X	1	422	first_go
124.41	1.689	R	1	0	first_nogo
126.211	1.288	U	0	270	first_nogo
127.611	1.388	O	1	0	first_nogo
129.111	1.288	X	1	381	first_go
130.512	1.487	X	1	449	first_go
132.112	1.287	X	1	287	first_go
133.513	1.686	X	1	480	first_go
135.298	1.201	X	1	287	first_go
136.598	1.501	X	1	347	first_go
138.198	1.301	X	1	288	first_go
139.598	1.501	X	1	278	first_go
141.198	1.401	X	1	327	first_go
142.698	1.801	H	0	308	first_nogo
144.599	1.2	X	1	445	first_go
145.899	1.3	X	1	431	first_go
147.3	1.199	X	1	314	first_go
148.6	1.799	+	NA	0	first_fix
150.501	1.398	X	1	298	first_go
152.001	1.798	P	1	0	first_nogo
153.901	1.598	X	1	271	first_go
155.602	1.797	X	1	348	first_go
157.502	1.597	X	1	423	first_go
159.203	1.196	X	1	344	first_go
160.503	1.696	X	1	345	first_go
162.304	1.195	+	NA	0	first_fix
163.604	1.695	X	1	493	first_go
165.405	1.594	X	1	286	first_go
167.105	1.594	X	1	232	first_go
168.806	1.393	X	1	255	first_go
170.306	1.493	+	NA	0	first_fix
171.906	1.793	X	1	400	first_go
173.807	1.392	X	1	243	first_go
175.307	1.192	X	1	234	first_go
