onset	duration	value	accuracy	response_time	trial_type
6.514	1.885	+	NA	0	OneBack_fix
8.414	1.784	Q	NA	0	OneBack_na
10.215	1.983	C	1	1168	OneBack_NonTarget
12.215	1.984	C	1	1032	OneBack_Target
14.216	1.983	F	1	1103	OneBack_NonTarget
16.216	1.484	T	1	871	OneBack_NonTarget
17.717	1.483	W	1	778	OneBack_NonTarget
19.217	1.784	H	1	686	OneBack_NonTarget
21.018	1.583	H	1	909	OneBack_Target
22.618	1.984	H	1	709	OneBack_Target
24.619	1.783	R	1	628	OneBack_NonTarget
26.419	1.684	+	NA	0	OneBack_fix
28.12	1.783	Q	1	759	OneBack_NonTarget
29.92	1.584	P	1	703	OneBack_NonTarget
31.521	1.683	P	1	638	OneBack_Target
33.221	1.784	K	1	626	OneBack_NonTarget
35.022	1.783	H	1	673	OneBack_NonTarget
36.822	1.884	H	1	593	OneBack_Target
38.723	1.983	+	NA	0	OneBack_fix
40.723	1.684	K	1	676	OneBack_NonTarget
42.424	1.683	K	1	799	OneBack_Target
44.124	1.684	H	1	619	OneBack_NonTarget
45.825	1.483	W	1	574	OneBack_NonTarget
47.325	1.883	T	1	537	OneBack_NonTarget
49.225	1.884	W	1	669	OneBack_NonTarget
51.126	1.683	W	1	744	OneBack_Target
52.826	1.384	S	1	508	OneBack_NonTarget
54.227	1.583	T	1	547	OneBack_NonTarget
55.827	1.484	+	NA	0	OneBack_fix
57.328	1.583	M	1	582	OneBack_NonTarget
58.928	1.584	M	1	470	OneBack_Target
60.529	1.783	P	1	533	OneBack_NonTarget
62.329	1.984	P	1	485	OneBack_Target
64.33	1.483	G	1	548	OneBack_NonTarget
65.83	1.484	Z	1	568	OneBack_NonTarget
67.33	1.784	V	1	732	OneBack_NonTarget
69.131	1.383	V	1	483	OneBack_Target
70.531	1.684	N	1	563	OneBack_NonTarget
72.232	1.983	B	1	566	OneBack_NonTarget
74.232	1.584	T	1	814	OneBack_NonTarget
75.833	1.883	T	1	453	OneBack_Target
77.733	1.384	D	1	433	OneBack_NonTarget
79.134	1.883	V	1	592	OneBack_NonTarget
81.034	1.984	B	1	556	OneBack_NonTarget
