onset	duration	value	accuracy	response_time	trial_type
6.514	1.5	+	NA	0	OneBack_fix
8.031	1.583	Q	NA	0	OneBack_na
9.631	1.884	C	0	0	OneBack_NonTarget
11.532	1.883	C	0	0	OneBack_Target
13.432	1.984	F	0	231	OneBack_NonTarget
15.433	1.483	T	1	844	OneBack_NonTarget
16.933	1.484	W	1	536	OneBack_NonTarget
18.434	1.383	H	1	675	OneBack_NonTarget
19.834	1.384	H	1	840	OneBack_Target
21.234	1.684	H	1	770	OneBack_Target
22.935	1.383	R	1	652	OneBack_NonTarget
24.335	1.484	+	NA	0	OneBack_fix
25.836	1.683	Q	1	994	OneBack_NonTarget
27.536	1.584	P	1	572	OneBack_NonTarget
29.137	1.683	P	1	811	OneBack_Target
30.837	1.784	K	1	720	OneBack_NonTarget
32.638	1.783	H	1	621	OneBack_NonTarget
34.438	1.884	H	1	436	OneBack_Target
36.339	1.983	+	NA	0	OneBack_fix
38.339	1.684	K	1	740	OneBack_NonTarget
40.04	1.783	K	1	789	OneBack_Target
41.84	1.884	H	1	869	OneBack_NonTarget
43.741	1.383	W	1	555	OneBack_NonTarget
45.141	1.584	T	1	782	OneBack_NonTarget
46.742	1.483	W	1	686	OneBack_NonTarget
48.242	1.684	W	0	737	OneBack_Target
49.943	1.383	S	1	849	OneBack_NonTarget
51.343	1.484	T	1	597	OneBack_NonTarget
52.844	1.983	+	NA	0	OneBack_fix
54.844	1.984	M	1	612	OneBack_NonTarget
56.845	1.783	M	1	669	OneBack_Target
58.645	1.384	P	1	809	OneBack_NonTarget
60.046	1.783	P	1	760	OneBack_Target
61.846	1.684	G	1	626	OneBack_NonTarget
63.547	1.883	Z	1	507	OneBack_NonTarget
65.447	1.684	V	1	547	OneBack_NonTarget
67.148	1.883	V	1	794	OneBack_Target
69.048	1.584	N	1	566	OneBack_NonTarget
70.649	1.783	B	1	604	OneBack_NonTarget
72.449	1.984	T	1	565	OneBack_NonTarget
74.45	1.783	T	1	445	OneBack_Target
76.25	1.484	D	1	547	OneBack_NonTarget
77.751	1.383	V	1	723	OneBack_NonTarget
79.151	1.784	B	1	958	OneBack_NonTarget
80.952	1.483	B	1	1055	OneBack_Target
82.452	1.983	B	1	672	OneBack_Target
84.453	1.583	R	1	709	OneBack_NonTarget
86.053	1.784	D	1	570	OneBack_NonTarget
87.854	1.483	K	1	602	OneBack_NonTarget
89.354	1.583	P	1	543	OneBack_NonTarget
90.954	1.684	P	1	676	OneBack_Target
92.655	1.583	D	1	638	OneBack_NonTarget
94.255	1.684	D	1	757	OneBack_Target
95.956	1.783	D	1	635	OneBack_Target
97.756	1.884	D	1	418	OneBack_Target
99.657	1.483	D	1	373	OneBack_Target
101.157	1.684	F	1	655	OneBack_NonTarget
102.858	1.383	F	1	707	OneBack_Target
104.258	1.784	N	1	1085	OneBack_NonTarget
106.059	1.983	+	NA	0	OneBack_fix
108.059	1.384	J	1	542	OneBack_NonTarget
109.46	1.583	Z	1	546	OneBack_NonTarget
111.06	1.384	S	1	529	OneBack_NonTarget
112.461	1.683	S	1	714	OneBack_Target
114.161	1.384	F	1	503	OneBack_NonTarget
115.562	1.783	F	1	549	OneBack_Target
117.362	1.883	N	1	581	OneBack_NonTarget
119.263	1.483	C	1	404	OneBack_NonTarget
120.763	1.583	Z	1	536	OneBack_NonTarget
122.363	1.784	Z	0	449	OneBack_Target
124.164	1.783	K	1	813	OneBack_NonTarget
125.964	1.584	+	NA	0	OneBack_fix
127.565	1.983	K	1	665	OneBack_Target
129.566	1.683	P	1	558	OneBack_NonTarget
131.266	1.583	G	1	566	OneBack_NonTarget
132.866	1.384	R	1	676	OneBack_NonTarget
134.267	1.583	R	1	608	OneBack_Target
135.867	1.484	L	1	595	OneBack_NonTarget
137.368	1.683	M	1	594	OneBack_NonTarget
139.068	1.984	M	1	890	OneBack_Target
141.069	1.983	P	1	610	OneBack_NonTarget
143.069	1.684	H	1	575	OneBack_NonTarget
144.77	1.883	R	1	875	OneBack_NonTarget
146.67	1.984	J	1	501	OneBack_NonTarget
148.671	1.583	R	1	889	OneBack_NonTarget
150.271	1.884	R	0	0	OneBack_Target
152.172	1.683	K	1	607	OneBack_NonTarget
153.872	1.884	H	1	868	OneBack_NonTarget
155.773	1.984	H	0	0	OneBack_Target
157.774	1.983	W	1	660	OneBack_NonTarget
159.774	1.584	W	1	732	OneBack_Target
161.375	1.583	K	1	621	OneBack_NonTarget
162.975	1.884	T	1	961	OneBack_NonTarget
164.876	1.883	T	1	669	OneBack_Target
166.776	1.384	T	1	514	OneBack_Target
168.177	1.483	F	1	784	OneBack_NonTarget
169.677	1.783	V	1	619	OneBack_NonTarget
171.478	1.683	+	NA	0	OneBack_fix
179.163	1.4	+	NA	0	ZeroBack_fix
180.58	1.584	M	0	0	ZeroBack_NonTarget
182.181	1.783	X	0	0	ZeroBack_Target
183.981	1.384	N	1	874	ZeroBack_NonTarget
185.382	1.483	V	1	511	ZeroBack_NonTarget
186.882	1.983	F	1	658	ZeroBack_NonTarget
188.883	1.483	D	1	658	ZeroBack_NonTarget
190.383	1.683	X	0	993	ZeroBack_Target
192.083	1.784	W	1	746	ZeroBack_NonTarget
193.884	1.483	N	1	553	ZeroBack_NonTarget
195.384	1.484	X	0	749	ZeroBack_Target
196.885	1.683	Q	1	626	ZeroBack_NonTarget
198.585	1.584	Q	0	1047	ZeroBack_NonTarget
200.186	1.783	X	0	1171	ZeroBack_Target
201.986	1.884	L	1	1360	ZeroBack_NonTarget
203.887	1.383	+	NA	0	ZeroBack_fix
205.287	1.984	F	0	0	ZeroBack_NonTarget
207.288	1.683	Z	1	653	ZeroBack_NonTarget
208.988	1.484	J	1	965	ZeroBack_NonTarget
210.489	1.383	H	1	1029	ZeroBack_NonTarget
211.889	1.784	V	1	790	ZeroBack_NonTarget
213.69	1.483	F	1	1306	ZeroBack_NonTarget
215.19	1.984	X	1	845	ZeroBack_Target
217.191	1.683	X	1	1038	ZeroBack_Target
218.891	1.384	P	1	862	ZeroBack_NonTarget
220.292	1.583	B	1	950	ZeroBack_NonTarget
221.892	1.683	S	1	645	ZeroBack_NonTarget
223.592	1.884	X	0	1257	ZeroBack_Target
225.493	1.583	X	1	461	ZeroBack_Target
227.093	1.584	D	1	1178	ZeroBack_NonTarget
228.694	1.983	X	1	626	ZeroBack_Target
230.694	1.884	P	1	718	ZeroBack_NonTarget
232.595	1.784	X	0	945	ZeroBack_Target
234.396	1.783	J	1	608	ZeroBack_NonTarget
236.196	1.384	D	1	701	ZeroBack_NonTarget
237.596	1.384	B	1	815	ZeroBack_NonTarget
238.997	1.483	+	NA	0	ZeroBack_fix
240.497	1.384	X	0	1059	ZeroBack_Target
241.898	1.983	L	1	779	ZeroBack_NonTarget
243.898	1.884	V	1	629	ZeroBack_NonTarget
245.799	1.683	C	1	456	ZeroBack_NonTarget
247.499	1.484	G	1	646	ZeroBack_NonTarget
249	1.683	M	1	577	ZeroBack_NonTarget
250.7	1.984	P	1	479	ZeroBack_NonTarget
252.701	1.883	X	0	969	ZeroBack_Target
254.601	1.384	D	1	927	ZeroBack_NonTarget
256.002	1.383	X	0	1044	ZeroBack_Target
257.402	1.784	S	0	508	ZeroBack_NonTarget
259.203	1.983	+	NA	106	ZeroBack_fix
261.203	1.484	J	1	573	ZeroBack_NonTarget
262.704	1.383	X	0	1267	ZeroBack_Target
264.104	1.584	B	0	0	ZeroBack_NonTarget
265.705	1.883	X	0	0	ZeroBack_Target
267.605	1.884	R	1	377	ZeroBack_NonTarget
269.506	1.683	R	0	1015	ZeroBack_NonTarget
271.206	1.684	+	NA	0	ZeroBack_fix
272.907	1.583	H	1	840	ZeroBack_NonTarget
274.507	1.584	X	0	1029	ZeroBack_Target
276.108	1.683	S	1	749	ZeroBack_NonTarget
277.808	1.783	B	1	741	ZeroBack_NonTarget
279.609	1.683	D	1	548	ZeroBack_NonTarget
281.309	1.583	X	0	693	ZeroBack_Target
282.909	1.584	N	1	1019	ZeroBack_NonTarget
284.51	1.783	X	1	631	ZeroBack_Target
286.31	1.384	R	1	545	ZeroBack_NonTarget
287.711	1.983	S	1	553	ZeroBack_NonTarget
289.711	1.784	X	0	724	ZeroBack_Target
291.512	1.383	J	1	669	ZeroBack_NonTarget
292.912	1.884	X	0	953	ZeroBack_Target
294.813	1.783	X	1	1054	ZeroBack_Target
296.613	1.684	F	1	792	ZeroBack_NonTarget
298.314	1.783	+	NA	0	ZeroBack_fix
300.114	1.584	T	1	559	ZeroBack_NonTarget
301.715	1.883	X	1	1157	ZeroBack_Target
303.615	1.984	B	1	742	ZeroBack_NonTarget
305.616	1.683	F	1	491	ZeroBack_NonTarget
307.316	1.984	F	0	925	ZeroBack_NonTarget
309.317	1.883	B	1	730	ZeroBack_NonTarget
311.218	1.983	K	1	602	ZeroBack_NonTarget
313.218	1.884	Q	1	680	ZeroBack_NonTarget
315.119	1.483	T	1	710	ZeroBack_NonTarget
316.619	1.984	X	0	861	ZeroBack_Target
318.62	1.483	X	1	949	ZeroBack_Target
320.12	1.784	W	1	809	ZeroBack_NonTarget
321.921	1.883	+	NA	0	ZeroBack_fix
323.821	1.684	X	0	908	ZeroBack_Target
325.522	1.483	Z	1	634	ZeroBack_NonTarget
327.022	1.984	P	1	508	ZeroBack_NonTarget
329.023	1.583	S	0	0	ZeroBack_NonTarget
330.623	1.884	X	0	708	ZeroBack_Target
332.524	1.583	X	1	492	ZeroBack_Target
334.124	1.484	V	1	662	ZeroBack_NonTarget
335.625	1.583	D	1	578	ZeroBack_NonTarget
337.225	1.783	X	0	641	ZeroBack_Target
339.026	1.583	X	1	708	ZeroBack_Target
340.626	1.783	G	1	606	ZeroBack_NonTarget
342.427	1.683	X	0	601	ZeroBack_Target
344.127	1.683	+	NA	0	ZeroBack_fix
351.813	1.5	+	NA	0	TwoBack_fix
353.33	1.883	V	NA	0	TwoBack_na
355.23	1.884	P	NA	0	TwoBack_na
357.131	1.983	F	1	999	TwoBack_NonTarget
359.131	1.684	P	0	689	TwoBack_Target
360.832	1.483	H	1	655	TwoBack_NonTarget
362.332	1.684	V	1	625	TwoBack_NonTarget
364.033	1.883	N	1	1006	TwoBack_NonTarget
365.933	1.784	V	0	919	TwoBack_Target
367.734	1.383	C	1	1099	TwoBack_NonTarget
369.134	1.584	D	0	0	TwoBack_NonTarget
370.735	1.583	N	0	0	TwoBack_NonTarget
372.335	1.584	D	0	0	TwoBack_Target
373.936	1.683	K	0	0	TwoBack_NonTarget
375.636	1.684	P	1	324	TwoBack_NonTarget
377.337	1.383	+	NA	0	TwoBack_fix
378.737	1.983	K	0	634	TwoBack_Target
380.737	1.784	F	1	892	TwoBack_NonTarget
382.538	1.883	Q	0	0	TwoBack_NonTarget
384.439	1.783	F	1	961	TwoBack_Target
386.239	1.384	S	0	0	TwoBack_NonTarget
387.639	1.684	T	0	0	TwoBack_NonTarget
389.34	1.483	D	0	0	TwoBack_NonTarget
390.84	1.384	T	0	920	TwoBack_Target
392.241	1.783	C	1	925	TwoBack_NonTarget
394.041	1.484	M	0	0	TwoBack_NonTarget
395.542	1.883	C	1	1138	TwoBack_Target
397.442	1.584	K	1	786	TwoBack_NonTarget
399.043	1.583	S	0	0	TwoBack_NonTarget
400.643	1.384	P	1	1087	TwoBack_NonTarget
402.044	1.483	S	1	619	TwoBack_Target
403.544	1.983	W	1	473	TwoBack_NonTarget
