onset	duration	value	accuracy	response_time	trial_type
4.005	1.795	X	1	507	first_go
5.906	1.494	X	1	494	first_go
7.506	1.694	X	1	414	first_go
9.307	1.593	+	NA	0	first_fix
11.007	1.293	G	1	0	first_nogo
12.408	1.692	X	1	384	first_go
14.208	1.692	X	1	552	first_go
16.009	1.391	X	1	359	first_go
17.509	1.791	X	1	370	first_go
19.41	1.39	X	1	373	first_go
20.91	1.59	F	1	0	first_nogo
22.61	1.49	X	1	405	first_go
24.211	1.589	X	1	492	first_go
25.911	1.589	X	1	464	first_go
27.612	1.588	X	1	443	first_go
29.312	1.488	X	1	431	first_go
30.913	1.787	X	1	454	first_go
32.813	1.587	X	1	442	first_go
34.499	1.401	X	1	436	first_go
35.999	1.201	X	1	456	first_go
37.299	1.801	U	1	0	first_nogo
39.199	1.801	X	1	464	first_go
41.099	1.201	X	1	388	first_go
42.399	1.301	+	NA	0	first_fix
43.8	1.2	E	1	0	first_nogo
45.1	1.3	H	1	0	first_nogo
46.501	1.599	X	1	450	first_go
48.201	1.299	C	1	0	first_nogo
49.602	1.698	O	0	469	first_nogo
51.402	1.698	X	1	445	first_go
53.203	1.397	D	1	0	first_nogo
54.703	1.697	X	1	544	first_go
56.504	1.296	X	1	671	first_go
57.904	1.396	X	1	503	first_go
59.404	1.196	X	1	499	first_go
60.705	1.295	X	1	486	first_go
62.105	1.695	M	1	0	first_nogo
63.906	1.594	X	1	428	first_go
65.606	1.394	X	1	537	first_go
67.107	1.193	X	1	484	first_go
68.407	1.793	X	1	520	first_go
70.307	1.293	+	NA	0	first_fix
71.708	1.292	X	1	515	first_go
73.108	1.192	X	1	491	first_go
74.409	1.391	X	1	494	first_go
75.909	1.591	+	NA	0	first_fix
77.61	1.19	X	1	509	first_go
78.91	1.39	O	1	0	first_nogo
80.41	1.69	X	1	437	first_go
82.211	1.689	X	1	644	first_go
84.011	1.789	X	1	540	first_go
85.912	1.288	G	1	0	first_nogo
87.312	1.788	X	1	591	first_go
89.213	1.187	X	1	482	first_go
90.513	1.387	X	1	422	first_go
92.014	1.586	X	1	456	first_go
93.699	1.801	X	1	475	first_go
95.599	1.701	L	1	0	first_nogo
97.399	1.501	X	1	511	first_go
98.999	1.601	H	1	0	first_nogo
100.7	1.7	X	1	466	first_go
102.5	1.2	T	1	0	first_nogo
103.8	1.3	+	NA	0	first_fix
105.201	1.399	X	1	509	first_go
106.701	1.199	S	1	0	first_nogo
108.002	1.698	X	1	556	first_go
109.802	1.498	L	1	0	first_nogo
111.403	1.197	X	1	435	first_go
112.703	1.597	P	1	0	first_nogo
114.403	1.197	X	1	587	first_go
115.704	1.796	X	1	518	first_go
117.604	1.496	X	1	842	first_go
119.205	1.695	X	1	497	first_go
121.005	1.295	X	1	465	first_go
122.406	1.594	+	NA	0	first_fix
124.106	1.494	X	1	492	first_go
125.707	1.793	X	1	427	first_go
127.607	1.293	+	NA	0	first_fix
129.008	1.492	I	1	0	first_nogo
130.608	1.692	X	1	406	first_go
132.409	1.191	J	1	0	first_nogo
133.709	1.491	D	1	0	first_nogo
135.309	1.791	X	1	377	first_go
137.21	1.69	X	1	532	first_go
139.011	1.289	X	1	483	first_go
140.411	1.789	X	1	715	first_go
142.311	1.489	X	1	447	first_go
143.912	1.188	N	1	0	first_nogo
145.212	1.688	X	1	530	first_go
147.013	1.587	+	NA	0	first_fix
148.713	1.287	X	1	661	first_go
150.114	1.286	T	1	0	first_nogo
151.499	1.301	B	1	0	first_nogo
152.899	1.201	X	1	331	first_go
154.199	1.501	N	1	0	first_nogo
155.799	1.501	X	1	399	first_go
157.399	1.601	A	1	0	first_nogo
159.1	1.8	X	1	482	first_go
161	1.2	X	1	510	first_go
162.301	1.499	X	1	457	first_go
163.901	1.399	X	1	416	first_go
165.401	1.699	X	1	381	first_go
167.202	1.598	X	1	435	first_go
168.902	1.498	+	NA	0	first_fix
170.503	1.397	C	1	0	first_nogo
172.003	1.297	+	NA	0	first_fix
173.404	1.796	X	1	393	first_go
175.304	1.396	X	1	373	first_go
176.805	1.595	F	1	0	first_nogo
178.505	1.695	X	1	476	first_go
180.306	1.394	X	1	475	first_go
181.806	1.294	R	1	0	first_nogo
183.207	1.693	X	1	566	first_go
185.007	1.393	X	1	566	first_go
186.508	1.392	X	1	633	first_go
188.008	1.292	X	1	613	first_go
189.408	1.592	X	1	453	first_go
191.109	1.691	X	1	448	first_go
192.909	1.491	X	1	440	first_go
194.51	1.79	X	1	375	first_go
196.41	1.69	X	1	211	first_go
198.211	1.689	I	1	0	first_nogo
200.011	1.589	X	1	378	first_go
201.712	1.188	X	1	437	first_go
203.012	1.288	X	1	521	first_go
204.413	1.387	X	1	480	first_go
205.913	1.787	X	1	492	first_go
207.814	1.586	X	1	343	first_go
209.499	1.201	X	1	426	first_go
210.799	1.301	X	1	526	first_go
212.199	1.701	M	1	0	first_nogo
213.999	1.501	X	1	422	first_go
215.599	1.801	S	1	0	first_nogo
217.5	1.5	R	1	0	first_nogo
219.1	1.4	X	1	433	first_go
220.601	1.199	X	1	380	first_go
221.901	1.599	X	1	344	first_go
223.601	1.399	X	1	412	first_go
225.102	1.298	X	1	343	first_go
226.502	1.298	X	1	439	first_go
227.903	1.497	B	1	0	first_nogo
229.503	1.497	P	1	0	first_nogo
231.104	1.196	+	NA	0	first_fix
232.404	1.196	X	1	425	first_go
233.704	1.396	X	1	485	first_go
235.205	1.395	X	1	352	first_go
236.705	1.295	X	1	388	first_go
238.106	1.794	Q	1	0	first_nogo
240.006	1.694	J	1	0	first_nogo
241.807	1.493	X	1	533	first_go
243.407	1.593	X	1	357	first_go
245.108	1.792	U	1	0	first_nogo
247.008	1.692	X	1	468	first_go
248.809	1.491	X	1	571	first_go
250.409	1.791	X	1	483	first_go
252.31	1.79	X	1	446	first_go
254.21	1.49	X	1	394	first_go
255.811	1.289	X	1	433	first_go
257.211	1.489	E	1	0	first_nogo
258.812	1.288	X	1	472	first_go
260.212	1.788	X	1	440	first_go
262.113	1.587	A	0	339	first_nogo
263.813	1.387	X	1	447	first_go
265.313	1.487	X	1	515	first_go
266.899	1.801	+	NA	0	first_fix
268.799	1.201	X	1	485	first_go
270.099	1.701	X	1	409	first_go
271.899	1.801	X	1	449	first_go
273.799	1.201	Q	1	0	first_nogo
275.1	1.6	X	1	496	first_go
276.8	1.8	X	1	532	first_go
278.701	1.599	X	1	559	first_go
280.401	1.299	+	NA	0	second_fix
281.802	1.698	X	1	426	second_go
283.602	1.398	+	NA	0	second_fix
285.102	1.198	F	1	0	second_nogo
286.403	1.597	C	1	0	second_nogo
288.103	1.297	L	0	349	second_nogo
289.504	1.396	A	1	0	second_nogo
291.004	1.796	O	1	0	second_nogo
292.905	1.195	J	1	0	second_nogo
294.205	1.595	X	1	479	second_go
295.906	1.494	U	1	0	second_nogo
297.506	1.294	T	1	0	second_nogo
298.906	1.494	H	1	0	second_nogo
300.507	1.593	C	1	0	second_nogo
302.207	1.493	X	1	397	second_go
303.808	1.392	X	1	436	second_go
305.308	1.192	B	1	0	second_nogo
306.609	1.291	+	NA	0	second_fix
308.009	1.691	H	1	0	second_nogo
309.81	1.39	J	1	0	second_nogo
311.31	1.59	N	1	0	second_nogo
313.01	1.29	M	1	0	second_nogo
314.411	1.689	I	1	0	second_nogo
316.211	1.389	X	1	808	second_go
317.712	1.388	O	1	0	second_nogo
319.212	1.488	L	1	0	second_nogo
320.813	1.787	Q	1	0	second_nogo
322.713	1.687	P	1	0	second_nogo
324.499	1.201	T	1	0	second_nogo
325.799	1.201	A	1	0	second_nogo
327.099	1.501	+	NA	0	second_fix
328.699	1.601	X	1	472	second_go
330.399	1.401	N	1	0	second_nogo
331.899	1.801	+	NA	0	second_fix
333.8	1.5	U	1	0	second_nogo
335.4	1.6	L	1	0	second_nogo
337.101	1.599	G	1	0	second_nogo
338.801	1.499	B	1	0	second_nogo
340.402	1.598	H	1	0	second_nogo
342.102	1.498	N	1	0	second_nogo
343.703	1.797	M	1	0	second_nogo
345.603	1.297	S	1	0	second_nogo
347.004	1.796	E	1	0	second_nogo
348.904	1.196	I	1	0	second_nogo
350.205	1.395	D	1	0	second_nogo
351.705	1.195	G	1	0	second_nogo
353.005	1.495	S	1	0	second_nogo
354.606	1.494	X	1	501	second_go
356.206	1.294	U	1	0	second_nogo
357.607	1.693	X	1	580	second_go
359.407	1.193	X	1	516	second_go
360.708	1.492	R	1	0	second_nogo
362.308	1.392	X	1	535	second_go
363.808	1.192	C	1	0	second_nogo
365.109	1.491	+	NA	0	second_fix
366.709	1.391	S	1	0	second_nogo
368.21	1.49	Q	1	0	second_nogo
369.81	1.59	O	1	0	second_nogo
371.511	1.689	X	1	452	second_go
373.311	1.789	F	1	0	second_nogo
375.212	1.188	M	1	0	second_nogo
376.512	1.788	Q	0	475	second_nogo
378.413	1.487	X	1	406	second_go
380.013	1.687	X	1	446	second_go
381.814	1.386	D	1	0	second_nogo
383.299	1.601	E	0	519	second_nogo
384.999	1.701	P	1	0	second_nogo
386.799	1.201	R	1	0	second_nogo
388.099	1.701	G	1	0	second_nogo
389.899	1.601	X	1	655	second_go
391.6	1.2	P	1	0	second_nogo
392.9	1.4	X	1	590	second_go
394.401	1.499	R	1	0	second_nogo
396.001	1.299	X	1	569	second_go
397.401	1.799	T	1	0	second_nogo
399.302	1.298	E	1	0	second_nogo
400.702	1.198	B	1	0	second_nogo
402.003	1.397	X	1	423	second_go
403.503	1.297	I	1	0	second_nogo
404.904	1.496	D	1	0	second_nogo
406.504	1.596	X	1	506	second_go
408.204	1.396	X	1	518	second_go
409.705	1.795	A	1	0	second_nogo
411.605	1.695	J	1	0	second_nogo
413.406	1.394	F	1	0	second_nogo
414.906	1.794	X	1	584	second_go
