onset	duration	value	accuracy	response_time	trial_type
6.499	1.501	+	NA	0	OneBack_fix
8.017	1.483	Q	NA	0	OneBack_na
9.517	1.883	C	0	0	OneBack_NonTarget
11.418	1.883	C	0	0	OneBack_Target
13.318	1.684	F	1	321	OneBack_NonTarget
15.019	1.383	T	1	812	OneBack_NonTarget
16.419	1.683	W	1	652	OneBack_NonTarget
18.119	1.984	H	1	544	OneBack_NonTarget
20.12	1.884	H	1	807	OneBack_Target
22.021	1.483	H	1	682	OneBack_Target
23.521	1.384	R	1	902	OneBack_NonTarget
24.921	1.884	+	NA	0	OneBack_fix
26.822	1.683	Q	0	0	OneBack_NonTarget
28.522	1.784	P	1	709	OneBack_NonTarget
30.323	1.683	P	0	516	OneBack_Target
32.023	1.884	K	1	696	OneBack_NonTarget
33.924	1.583	H	1	707	OneBack_NonTarget
35.524	1.584	H	1	883	OneBack_Target
37.125	1.883	+	NA	0	OneBack_fix
39.025	1.684	K	0	0	OneBack_NonTarget
40.726	1.783	K	1	992	OneBack_Target
42.526	1.784	H	0	0	OneBack_NonTarget
44.327	1.383	W	0	0	OneBack_NonTarget
45.727	1.784	T	1	823	OneBack_NonTarget
47.528	1.883	W	0	0	OneBack_NonTarget
49.428	1.984	W	1	954	OneBack_Target
51.429	1.684	S	0	0	OneBack_NonTarget
53.13	1.383	T	1	884	OneBack_NonTarget
54.53	1.783	+	NA	0	OneBack_fix
56.33	1.384	M	1	708	OneBack_NonTarget
57.731	1.383	M	0	0	OneBack_Target
59.131	1.584	P	1	835	OneBack_NonTarget
60.732	1.583	P	1	818	OneBack_Target
62.332	1.784	G	1	674	OneBack_NonTarget
64.133	1.783	Z	1	737	OneBack_NonTarget
65.933	1.784	V	1	593	OneBack_NonTarget
67.734	1.683	V	1	992	OneBack_Target
69.434	1.984	N	0	28	OneBack_NonTarget
71.435	1.883	B	1	619	OneBack_NonTarget
73.335	1.684	T	1	655	OneBack_NonTarget
75.036	1.583	T	1	970	OneBack_Target
76.636	1.484	D	1	730	OneBack_NonTarget
78.137	1.483	V	1	797	OneBack_NonTarget
79.637	1.784	B	1	593	OneBack_NonTarget
81.438	1.483	B	0	0	OneBack_Target
82.938	1.984	B	1	668	OneBack_Target
84.939	1.483	R	1	723	OneBack_NonTarget
86.439	1.984	D	1	726	OneBack_NonTarget
88.44	1.683	K	1	582	OneBack_NonTarget
90.14	1.384	P	1	586	OneBack_NonTarget
91.541	1.683	P	1	897	OneBack_Target
93.241	1.984	D	1	765	OneBack_NonTarget
