onset	duration	value	accuracy	response_time	trial_type
6.513	1.8	+	NA	0	ZeroBack_fix
8.33	1.683	M	1	949	ZeroBack_NonTarget
10.03	1.684	X	1	697	ZeroBack_Target
11.731	1.483	N	1	516	ZeroBack_NonTarget
13.231	1.684	V	1	528	ZeroBack_NonTarget
14.932	1.383	F	1	515	ZeroBack_NonTarget
16.332	1.684	D	1	491	ZeroBack_NonTarget
18.033	1.783	X	1	438	ZeroBack_Target
19.833	1.384	W	1	646	ZeroBack_NonTarget
21.233	1.884	N	1	422	ZeroBack_NonTarget
23.134	1.583	X	1	473	ZeroBack_Target
24.734	1.884	Q	1	569	ZeroBack_NonTarget
26.635	1.383	Q	1	452	ZeroBack_NonTarget
28.035	1.384	X	1	508	ZeroBack_Target
29.436	1.683	L	1	419	ZeroBack_NonTarget
31.136	1.384	+	NA	0	ZeroBack_fix
32.537	1.883	F	1	518	ZeroBack_NonTarget
34.437	1.484	Z	1	802	ZeroBack_NonTarget
35.938	1.583	J	1	469	ZeroBack_NonTarget
37.538	1.884	H	1	557	ZeroBack_NonTarget
39.439	1.983	V	1	504	ZeroBack_NonTarget
41.439	1.384	F	1	544	ZeroBack_NonTarget
42.84	1.383	X	1	598	ZeroBack_Target
44.24	1.383	X	1	518	ZeroBack_Target
45.64	1.784	P	1	534	ZeroBack_NonTarget
47.441	1.483	B	1	517	ZeroBack_NonTarget
48.941	1.584	S	1	465	ZeroBack_NonTarget
50.542	1.483	X	1	664	ZeroBack_Target
52.042	1.584	X	1	540	ZeroBack_Target
53.643	1.883	D	1	595	ZeroBack_NonTarget
55.543	1.384	X	1	711	ZeroBack_Target
56.943	1.584	P	1	495	ZeroBack_NonTarget
58.544	1.783	X	1	526	ZeroBack_Target
60.344	1.484	J	1	462	ZeroBack_NonTarget
61.845	1.483	D	1	457	ZeroBack_NonTarget
63.345	1.584	B	1	445	ZeroBack_NonTarget
64.946	1.983	+	NA	0	ZeroBack_fix
66.946	1.884	X	1	548	ZeroBack_Target
68.847	1.683	L	1	559	ZeroBack_NonTarget
70.547	1.984	V	1	443	ZeroBack_NonTarget
72.548	1.683	C	1	490	ZeroBack_NonTarget
74.248	1.684	G	1	734	ZeroBack_NonTarget
75.949	1.583	M	1	529	ZeroBack_NonTarget
77.549	1.484	P	1	497	ZeroBack_NonTarget
79.05	1.383	X	1	628	ZeroBack_Target
80.45	1.984	D	1	492	ZeroBack_NonTarget
82.451	1.983	X	1	411	ZeroBack_Target
84.451	1.784	S	1	491	ZeroBack_NonTarget
86.252	1.883	+	NA	0	ZeroBack_fix
88.152	1.684	J	1	958	ZeroBack_NonTarget
89.853	1.983	X	1	561	ZeroBack_Target
91.853	1.884	B	1	353	ZeroBack_NonTarget
93.754	1.783	X	1	483	ZeroBack_Target
95.554	1.984	R	1	475	ZeroBack_NonTarget
97.555	1.983	R	1	386	ZeroBack_NonTarget
99.555	1.884	+	NA	0	ZeroBack_fix
101.456	1.983	H	1	661	ZeroBack_NonTarget
103.441	1.699	X	1	508	ZeroBack_Target
105.157	1.683	S	1	488	ZeroBack_NonTarget
106.857	1.784	B	1	556	ZeroBack_NonTarget
108.658	1.583	D	1	491	ZeroBack_NonTarget
110.258	1.484	X	1	427	ZeroBack_Target
111.759	1.983	N	1	550	ZeroBack_NonTarget
113.759	1.784	X	1	438	ZeroBack_Target
115.56	1.783	R	1	445	ZeroBack_NonTarget
117.36	1.884	S	1	541	ZeroBack_NonTarget
119.261	1.483	X	1	576	ZeroBack_Target
120.761	1.584	J	1	684	ZeroBack_NonTarget
122.362	1.783	X	1	387	ZeroBack_Target
124.162	1.484	X	1	579	ZeroBack_Target
125.663	1.983	F	1	510	ZeroBack_NonTarget
127.663	1.884	+	NA	0	ZeroBack_fix
129.564	1.983	T	1	601	ZeroBack_NonTarget
131.564	1.784	X	1	513	ZeroBack_Target
133.365	1.683	B	1	640	ZeroBack_NonTarget
135.065	1.784	F	1	548	ZeroBack_NonTarget
136.866	1.583	F	1	467	ZeroBack_NonTarget
138.466	1.784	B	1	563	ZeroBack_NonTarget
140.267	1.583	K	1	665	ZeroBack_NonTarget
141.867	1.384	Q	1	681	ZeroBack_NonTarget
143.268	1.483	T	1	648	ZeroBack_NonTarget
144.768	1.984	X	1	788	ZeroBack_Target
146.769	1.383	X	1	499	ZeroBack_Target
148.169	1.483	W	1	659	ZeroBack_NonTarget
149.669	1.884	+	NA	0	ZeroBack_fix
151.57	1.583	X	1	714	ZeroBack_Target
153.17	1.684	Z	1	506	ZeroBack_NonTarget
154.871	1.783	P	1	533	ZeroBack_NonTarget
156.671	1.884	S	1	445	ZeroBack_NonTarget
158.572	1.683	X	1	440	ZeroBack_Target
160.272	1.584	X	1	596	ZeroBack_Target
161.873	1.383	V	1	667	ZeroBack_NonTarget
163.273	1.684	D	1	611	ZeroBack_NonTarget
164.974	1.583	X	1	566	ZeroBack_Target
166.574	1.784	X	1	630	ZeroBack_Target
168.375	1.583	G	1	485	ZeroBack_NonTarget
169.975	1.484	X	1	501	ZeroBack_Target
171.476	1.683	+	NA	0	ZeroBack_fix
179.161	1.4	+	NA	0	OneBack_fix
180.578	1.584	Q	NA	0	OneBack_na
182.179	1.783	C	1	913	OneBack_NonTarget
183.979	1.783	C	0	465	OneBack_Target
185.78	1.883	F	0	0	OneBack_NonTarget
187.68	1.484	T	1	923	OneBack_NonTarget
189.18	1.784	W	1	719	OneBack_NonTarget
190.981	1.483	H	1	622	OneBack_NonTarget
192.481	1.684	H	1	858	OneBack_Target
194.182	1.983	H	1	565	OneBack_Target
196.182	1.384	R	1	645	OneBack_NonTarget
197.583	1.383	+	NA	0	OneBack_fix
198.983	1.484	Q	1	812	OneBack_NonTarget
200.484	1.883	P	1	671	OneBack_NonTarget
202.384	1.684	P	1	467	OneBack_Target
204.085	1.483	K	1	478	OneBack_NonTarget
205.585	1.584	H	1	786	OneBack_NonTarget
207.186	1.983	H	1	497	OneBack_Target
209.186	1.484	+	NA	0	OneBack_fix
210.686	1.484	K	1	741	OneBack_NonTarget
212.187	1.583	K	0	536	OneBack_Target
213.787	1.384	H	1	776	OneBack_NonTarget
215.188	1.583	W	1	727	OneBack_NonTarget
216.788	1.584	T	1	647	OneBack_NonTarget
218.389	1.483	W	0	0	OneBack_NonTarget
219.889	1.784	W	1	714	OneBack_Target
221.69	1.983	S	1	633	OneBack_NonTarget
223.69	1.484	T	1	793	OneBack_NonTarget
225.191	1.583	+	NA	0	OneBack_fix
226.791	1.683	M	1	820	OneBack_NonTarget
228.476	1.999	M	1	543	OneBack_Target
230.492	1.784	P	1	623	OneBack_NonTarget
232.293	1.883	P	1	742	OneBack_Target
234.193	1.584	G	1	585	OneBack_NonTarget
235.794	1.783	Z	1	856	OneBack_NonTarget
237.594	1.783	V	1	640	OneBack_NonTarget
239.395	1.383	V	1	551	OneBack_Target
240.795	1.683	N	1	631	OneBack_NonTarget
242.495	1.584	B	1	627	OneBack_NonTarget
244.096	1.983	T	1	746	OneBack_NonTarget
246.096	1.984	T	1	538	OneBack_Target
248.097	1.683	D	1	585	OneBack_NonTarget
249.797	1.784	V	1	645	OneBack_NonTarget
251.598	1.383	B	1	604	OneBack_NonTarget
252.998	1.684	B	1	628	OneBack_Target
254.699	1.683	B	1	575	OneBack_Target
256.399	1.484	R	1	627	OneBack_NonTarget
257.9	1.383	D	1	662	OneBack_NonTarget
259.3	1.784	K	1	702	OneBack_NonTarget
261.101	1.783	P	1	645	OneBack_NonTarget
262.901	1.984	P	1	461	OneBack_Target
264.902	1.483	D	1	523	OneBack_NonTarget
266.402	1.584	D	1	792	OneBack_Target
268.003	1.883	D	1	567	OneBack_Target
269.903	1.584	D	1	635	OneBack_Target
271.504	1.683	D	1	586	OneBack_Target
273.204	1.383	F	0	0	OneBack_NonTarget
274.604	1.684	F	1	670	OneBack_Target
276.305	1.883	N	1	689	OneBack_NonTarget
278.205	1.684	+	NA	0	OneBack_fix
279.906	1.683	J	1	720	OneBack_NonTarget
281.606	1.784	Z	1	732	OneBack_NonTarget
283.407	1.883	S	1	594	OneBack_NonTarget
285.307	1.884	S	1	630	OneBack_Target
287.208	1.683	F	1	625	OneBack_NonTarget
288.908	1.384	F	1	517	OneBack_Target
290.309	1.483	N	1	516	OneBack_NonTarget
291.809	1.884	C	0	528	OneBack_NonTarget
293.71	1.883	Z	1	571	OneBack_NonTarget
295.61	1.884	Z	1	719	OneBack_Target
297.511	1.883	K	1	554	OneBack_NonTarget
299.411	1.584	+	NA	0	OneBack_fix
301.012	1.983	K	1	613	OneBack_Target
303.012	1.984	P	1	621	OneBack_NonTarget
305.013	1.583	G	1	692	OneBack_NonTarget
306.613	1.984	R	1	764	OneBack_NonTarget
308.614	1.783	R	1	467	OneBack_Target
310.414	1.684	L	1	715	OneBack_NonTarget
312.115	1.383	M	0	0	OneBack_NonTarget
313.515	1.784	M	1	822	OneBack_Target
315.316	1.583	P	1	581	OneBack_NonTarget
316.916	1.684	H	1	565	OneBack_NonTarget
318.617	1.683	R	1	688	OneBack_NonTarget
320.317	1.884	J	1	660	OneBack_NonTarget
322.218	1.383	R	0	583	OneBack_NonTarget
323.618	1.584	R	1	743	OneBack_Target
325.219	1.483	K	1	598	OneBack_NonTarget
326.719	1.783	H	1	762	OneBack_NonTarget
328.519	1.684	H	1	713	OneBack_Target
330.22	1.983	W	1	796	OneBack_NonTarget
332.22	1.384	W	1	724	OneBack_Target
333.621	1.983	K	1	715	OneBack_NonTarget
335.621	1.784	T	1	707	OneBack_NonTarget
337.422	1.883	T	1	522	OneBack_Target
339.322	1.384	T	1	646	OneBack_Target
340.723	1.583	F	1	669	OneBack_NonTarget
342.323	1.484	V	1	629	OneBack_NonTarget
343.824	1.983	+	NA	0	OneBack_fix
351.809	1.7	+	NA	0	TwoBack_fix
353.526	1.484	V	NA	786	TwoBack_na
355.027	1.783	P	NA	573	TwoBack_na
356.827	1.984	F	1	725	TwoBack_NonTarget
358.828	1.483	P	1	516	TwoBack_Target
360.328	1.484	H	1	832	TwoBack_NonTarget
361.829	1.783	V	0	707	TwoBack_NonTarget
363.629	1.584	N	1	731	TwoBack_NonTarget
365.23	1.483	V	1	778	TwoBack_Target
366.73	1.684	C	1	518	TwoBack_NonTarget
368.431	1.883	D	1	553	TwoBack_NonTarget
370.331	1.884	N	0	0	TwoBack_NonTarget
372.232	1.783	D	1	464	TwoBack_Target
374.032	1.484	K	1	848	TwoBack_NonTarget
375.533	1.983	P	0	0	TwoBack_NonTarget
377.533	1.584	+	NA	0	TwoBack_fix
379.134	1.683	K	1	697	TwoBack_Target
380.834	1.384	F	1	605	TwoBack_NonTarget
382.234	1.884	Q	0	0	TwoBack_NonTarget
384.135	1.783	F	1	696	TwoBack_Target
385.936	1.383	S	1	727	TwoBack_NonTarget
387.336	1.583	T	1	695	TwoBack_NonTarget
388.936	1.684	D	1	807	TwoBack_NonTarget
390.637	1.383	T	1	466	TwoBack_Target
392.037	1.984	C	1	570	TwoBack_NonTarget
394.038	1.483	M	1	841	TwoBack_NonTarget
395.538	1.984	C	1	453	TwoBack_Target
397.539	1.683	K	1	612	TwoBack_NonTarget
399.239	1.784	S	1	848	TwoBack_NonTarget
401.04	1.483	P	1	767	TwoBack_NonTarget
402.54	1.984	S	1	507	TwoBack_Target
404.541	1.483	W	1	634	TwoBack_NonTarget
406.041	1.884	S	1	630	TwoBack_Target
407.942	1.983	+	NA	0	TwoBack_fix
409.942	1.584	B	1	465	TwoBack_NonTarget
411.543	1.883	Z	1	488	TwoBack_NonTarget
413.443	1.984	B	1	459	TwoBack_Target
415.444	1.883	Z	0	611	TwoBack_Target
417.344	1.584	B	1	583	TwoBack_Target
418.945	1.883	K	1	518	TwoBack_NonTarget
420.845	1.884	L	1	602	TwoBack_NonTarget
422.746	1.783	D	1	605	TwoBack_NonTarget
