onset	duration	value	accuracy	response_time	trial_type
3.998	1.701	X	1	593	first_go
5.798	1.501	S	1	0	first_nogo
7.398	1.401	+	NA	0	first_fix
8.899	1.6	X	1	420	first_go
10.599	1.3	+	NA	0	first_fix
12	1.399	X	1	383	first_go
13.5	1.799	X	1	451	first_go
15.401	1.298	X	1	414	first_go
16.801	1.498	X	1	390	first_go
18.402	1.697	X	1	325	first_go
20.202	1.197	X	1	437	first_go
21.502	1.297	E	1	0	first_nogo
22.903	1.596	X	1	360	first_go
24.603	1.396	+	NA	0	first_fix
26.104	1.795	C	1	0	first_nogo
28.004	1.595	X	1	427	first_go
29.705	1.394	X	1	414	first_go
31.205	1.394	X	1	378	first_go
32.706	1.693	J	1	0	first_nogo
34.506	1.693	X	1	477	first_go
36.307	1.492	X	1	396	first_go
37.907	1.592	X	1	356	first_go
39.608	1.691	X	1	359	first_go
41.408	1.391	X	1	302	first_go
42.909	1.79	X	1	369	first_go
44.809	1.29	X	1	374	first_go
46.21	1.289	X	1	308	first_go
47.61	1.389	+	NA	0	first_fix
49.11	1.789	Q	0	288	first_nogo
51.011	1.288	X	1	483	first_go
52.411	1.488	X	1	451	first_go
54.012	1.187	N	1	0	first_nogo
55.312	1.287	F	1	0	first_nogo
56.713	1.186	X	1	381	first_go
57.998	1.301	X	1	400	first_go
59.398	1.701	X	1	392	first_go
61.198	1.801	X	1	392	first_go
63.098	1.801	R	1	0	first_nogo
64.998	1.801	G	1	0	first_nogo
66.899	1.5	X	1	411	first_go
68.499	1.6	+	NA	0	first_fix
70.2	1.299	E	1	0	first_nogo
71.6	1.799	X	1	334	first_go
73.501	1.298	X	1	401	first_go
74.901	1.598	X	1	361	first_go
76.602	1.197	M	1	0	first_nogo
77.902	1.497	X	1	392	first_go
79.503	1.396	U	1	0	first_nogo
81.003	1.496	B	1	0	first_nogo
82.604	1.395	P	1	0	first_nogo
84.104	1.395	+	NA	0	first_fix
85.604	1.695	X	1	402	first_go
87.405	1.194	X	1	401	first_go
88.705	1.794	I	1	0	first_nogo
90.606	1.293	X	1	392	first_go
92.006	1.193	X	1	384	first_go
93.307	1.592	X	1	387	first_go
95.007	1.392	X	1	399	first_go
96.508	1.391	X	1	346	first_go
98.008	1.491	X	1	350	first_go
99.608	1.691	X	1	326	first_go
101.409	1.69	X	1	301	first_go
103.21	1.389	X	1	300	first_go
104.71	1.489	X	1	328	first_go
106.31	1.189	X	1	288	first_go
107.611	1.288	X	1	283	first_go
109.011	1.788	H	0	307	first_nogo
110.912	1.487	X	1	374	first_go
112.512	1.587	X	1	542	first_go
114.213	1.286	X	1	465	first_go
115.598	1.801	X	1	456	first_go
117.498	1.201	F	1	0	first_nogo
118.798	1.201	S	1	0	first_nogo
120.098	1.401	L	1	0	first_nogo
121.598	1.301	A	1	0	first_nogo
122.999	1.7	J	1	0	first_nogo
124.799	1.5	X	1	383	first_go
126.4	1.699	X	1	454	first_go
128.2	1.299	X	1	398	first_go
129.601	1.698	+	NA	0	first_fix
131.401	1.598	N	1	0	first_nogo
133.102	1.197	+	NA	0	first_fix
134.402	1.597	X	1	396	first_go
136.102	1.697	X	1	376	first_go
137.903	1.696	X	1	359	first_go
139.703	1.596	X	1	343	first_go
141.404	1.195	X	1	338	first_go
142.704	1.395	X	1	374	first_go
144.205	1.494	X	1	329	first_go
145.805	1.394	H	1	0	first_nogo
147.306	1.193	X	1	379	first_go
148.606	1.493	X	1	367	first_go
150.207	1.692	X	1	351	first_go
152.007	1.792	M	0	342	first_nogo
153.908	1.491	X	1	425	first_go
155.508	1.391	X	1	449	first_go
157.009	1.19	X	1	404	first_go
158.309	1.79	X	1	376	first_go
160.209	1.59	X	1	404	first_go
161.91	1.389	X	1	359	first_go
163.41	1.489	X	1	451	first_go
165.011	1.488	X	1	386	first_go
166.611	1.288	X	1	314	first_go
168.012	1.787	+	NA	0	first_fix
169.912	1.687	C	1	0	first_nogo
171.698	1.801	X	1	523	first_go
173.598	1.401	O	1	0	first_nogo
175.098	1.401	X	1	355	first_go
176.598	1.601	X	1	383	first_go
178.298	1.301	X	1	379	first_go
179.698	1.601	X	1	379	first_go
181.399	1.7	X	1	278	first_go
183.199	1.2	X	1	286	first_go
184.5	1.399	X	1	361	first_go
186	1.299	X	1	285	first_go
187.401	1.598	I	0	308	first_nogo
189.101	1.298	X	1	416	first_go
190.502	1.197	O	1	0	first_nogo
191.802	1.697	G	1	0	first_nogo
193.603	1.796	D	1	0	first_nogo
195.503	1.296	+	NA	0	first_fix
196.903	1.396	L	1	0	first_nogo
198.404	1.295	X	1	409	first_go
199.804	1.695	X	1	401	first_go
201.605	1.794	X	1	376	first_go
203.505	1.194	X	1	356	first_go
204.806	1.593	+	NA	0	first_fix
206.506	1.393	X	1	435	first_go
208.007	1.792	X	1	382	first_go
209.907	1.292	B	1	0	first_nogo
211.308	1.191	+	NA	0	first_fix
212.608	1.391	D	1	0	first_nogo
214.108	1.791	X	1	393	first_go
216.009	1.69	X	1	708	first_go
217.81	1.289	X	1	539	first_go
219.21	1.189	T	1	0	first_nogo
220.51	1.289	X	1	463	first_go
221.911	1.588	X	1	422	first_go
223.611	1.588	X	1	330	first_go
225.312	1.487	A	1	0	first_nogo
226.912	1.787	X	1	445	first_go
228.813	1.486	X	1	528	first_go
230.398	1.401	X	1	375	first_go
231.898	1.601	X	1	627	first_go
233.598	1.501	X	1	407	first_go
235.198	1.501	R	1	0	first_nogo
236.798	1.801	X	1	431	first_go
238.699	1.4	X	1	722	first_go
240.199	1.7	U	1	0	first_nogo
242	1.499	X	1	413	first_go
243.6	1.399	X	1	493	first_go
245.101	1.498	X	1	384	first_go
246.701	1.798	T	1	0	first_nogo
248.602	1.397	X	1	363	first_go
250.102	1.297	X	1	558	first_go
251.503	1.496	X	1	469	first_go
253.103	1.496	X	1	454	first_go
254.704	1.495	X	1	388	first_go
256.304	1.395	X	1	348	first_go
257.805	1.594	X	1	319	first_go
259.505	1.194	X	1	331	first_go
260.805	1.794	X	1	327	first_go
262.706	1.793	X	1	362	first_go
264.606	1.393	X	1	382	first_go
266.107	1.192	X	1	305	first_go
267.407	1.192	X	1	357	first_go
268.708	1.791	X	1	352	first_go
270.608	1.191	X	1	316	first_go
271.909	1.69	X	1	351	first_go
273.709	1.19	X	1	359	first_go
275.01	1.289	Q	1	0	first_nogo
276.41	1.789	P	1	0	first_nogo
278.31	1.689	+	NA	0	second_fix
280.111	1.288	X	1	533	second_go
281.511	1.688	X	1	389	second_go
283.312	1.187	X	1	348	second_go
284.612	1.787	M	1	0	second_nogo
286.498	1.301	M	0	362	second_nogo
287.898	1.601	P	1	0	second_nogo
289.598	1.501	X	1	702	second_go
291.198	1.801	+	NA	0	second_fix
293.098	1.501	X	1	690	second_go
294.699	1.7	S	1	0	second_nogo
296.499	1.5	N	1	0	second_nogo
298.1	1.799	J	1	0	second_nogo
300	1.399	L	1	0	second_nogo
301.501	1.398	I	1	0	second_nogo
303.001	1.598	L	1	0	second_nogo
304.701	1.198	R	1	0	second_nogo
306.002	1.297	C	1	0	second_nogo
307.402	1.297	X	1	562	second_go
308.803	1.296	P	1	0	second_nogo
310.203	1.496	A	1	0	second_nogo
311.804	1.495	I	1	0	second_nogo
313.404	1.395	X	1	472	second_go
314.904	1.195	G	1	0	second_nogo
316.205	1.794	X	1	695	second_go
318.105	1.594	N	1	0	second_nogo
319.806	1.593	F	1	0	second_nogo
321.506	1.593	X	1	458	second_go
323.207	1.292	H	1	0	second_nogo
324.607	1.792	U	1	0	second_nogo
326.508	1.591	X	1	560	second_go
328.208	1.191	O	1	0	second_nogo
329.509	1.59	J	1	0	second_nogo
331.209	1.49	X	1	443	second_go
332.81	1.589	D	1	0	second_nogo
334.51	1.189	T	1	0	second_nogo
335.811	1.588	X	1	705	second_go
337.511	1.188	Q	1	0	second_nogo
338.811	1.388	O	1	0	second_nogo
340.312	1.187	P	1	0	second_nogo
341.612	1.287	+	NA	0	second_fix
343.013	1.486	Q	1	0	second_nogo
344.598	1.701	B	1	0	second_nogo
346.398	1.701	X	1	661	second_go
348.198	1.501	I	1	0	second_nogo
349.798	1.601	X	1	613	second_go
351.498	1.201	N	1	0	second_nogo
352.799	1.4	E	1	0	second_nogo
354.299	1.7	B	1	0	second_nogo
356.1	1.599	R	1	0	second_nogo
357.8	1.699	T	1	0	second_nogo
359.601	1.598	+	NA	0	second_fix
361.301	1.498	C	1	0	second_nogo
362.902	1.197	H	1	0	second_nogo
364.202	1.197	X	1	457	second_go
365.502	1.597	Q	1	0	second_nogo
367.203	1.196	+	NA	0	second_fix
368.503	1.796	R	1	0	second_nogo
370.404	1.495	X	1	471	second_go
372.004	1.695	M	1	0	second_nogo
373.805	1.794	A	1	0	second_nogo
375.705	1.194	D	1	0	second_nogo
377.006	1.693	F	1	0	second_nogo
378.806	1.293	+	NA	0	second_fix
380.207	1.792	U	1	0	second_nogo
382.107	1.692	D	1	0	second_nogo
383.908	1.691	B	1	0	second_nogo
385.708	1.691	T	1	0	second_nogo
387.509	1.69	O	1	0	second_nogo
389.309	1.29	X	1	438	second_go
390.71	1.389	X	1	773	second_go
392.21	1.689	X	1	521	second_go
394.011	1.788	H	1	0	second_nogo
395.911	1.488	F	1	0	second_nogo
397.512	1.587	L	1	0	second_nogo
399.212	1.487	S	1	0	second_nogo
400.813	1.786	G	1	0	second_nogo
402.698	1.601	J	1	0	second_nogo
404.398	1.501	A	1	0	second_nogo
405.998	1.501	S	1	0	second_nogo
407.598	1.501	E	1	0	second_nogo
409.199	1.2	E	1	0	second_nogo
410.499	1.4	X	1	456	second_go
411.999	1.6	C	1	0	second_nogo
413.7	1.299	G	1	0	second_nogo
415.1	1.599	U	1	0	second_nogo
