onset	duration	value	accuracy	response_time	trial_type
4	6.399	E	1	1231	vowcon_na
10.502	7.397	e	1	1097	vowcon_repeat
18.004	8.895	T	1	1707	vowcon_repeat
27.007	5.892	a	1	1048	vowcon_repeat
33.009	7.89	R	1	1646	upplow_switch
41.011	8.388	E	1	964	upplow_repeat
49.498	3.901	T	1	1685	vowcon_switch
53.498	5.901	A	1	805	vowcon_repeat
59.5	4.899	u	1	1459	upplow_switch
64.501	4.398	U	1	1434	vowcon_switch
69.003	5.896	F	1	1603	vowcon_repeat
75.004	6.395	t	1	1339	upplow_switch
81.506	5.893	I	1	1165	vowcon_switch
87.508	7.391	U	0	2235	upplow_switch
95.01	9.389	t	1	1149	vowcon_switch
104.498	9.401	M	1	1516	vowcon_repeat
113.999	6.4	R	1	1199	upplow_switch
120.501	7.898	M	1	1209	upplow_repeat
128.503	8.396	r	1	1623	vowcon_switch
137.006	6.893	T	0	1088	upplow_switch
144.008	9.391	e	1	1638	upplow_repeat
153.511	5.388	I	1	1799	upplow_repeat
159.012	6.387	R	1	1682	upplow_repeat
165.498	7.401	A	1	1276	vowcon_switch
173	5.399	R	1	1558	upplow_switch
178.501	3.398	F	1	705	upplow_repeat
182.002	7.397	+	NA	0	_fix
189.504	4.395	a	1	1150	upplow_repeat
194.006	9.393	E	1	1192	vowcon_switch
203.508	5.391	r	1	1401	vowcon_repeat
209.01	8.889	f	1	1339	vowcon_repeat
218.013	7.886	i	1	1224	upplow_switch
225.998	4.401	m	1	1231	vowcon_switch
230.5	7.399	u	1	1521	vowcon_repeat
238.002	5.397	I	1	1443	vowcon_repeat
243.503	6.896	e	1	942	vowcon_repeat
250.505	3.394	+	NA	0	_fix
254.006	7.893	a	1	1559	upplow_switch
262.009	6.89	I	1	1124	upplow_repeat
269.011	4.888	r	1	1514	vowcon_switch
274.012	4.887	r	0	1257	upplow_switch
278.998	7.401	f	1	1423	upplow_repeat
286.499	5.4	u	1	978	vowcon_switch
292.001	4.898	m	1	1356	upplow_switch
297.002	3.897	r	1	1251	upplow_repeat
301.003	8.896	F	1	2178	vowcon_switch
310.006	6.393	R	1	1422	upplow_switch
316.508	8.391	u	0	1360	upplow_repeat
325.01	8.389	a	1	1234	upplow_repeat
333.498	8.901	e	1	970	vowcon_switch
342.499	6.9	m	1	1241	vowcon_repeat
349.501	6.898	E	1	1087	upplow_switch
356.503	6.396	+	NA	0	_fix
363.005	4.394	A	1	1207	upplow_repeat
367.506	6.893	E	1	954	upplow_repeat
374.508	5.891	r	1	1448	vowcon_switch
380.51	5.389	i	1	1566	upplow_switch
386.011	5.888	f	1	1185	upplow_repeat
391.998	3.401	+	NA	0	_fix
395.498	6.401	u	1	1218	upplow_repeat
401.999	5.9	i	1	989	vowcon_switch
408.001	3.398	R	1	1786	vowcon_repeat
411.502	6.397	M	1	1389	upplow_switch
418.004	3.895	t	1	1279	upplow_repeat
422.005	3.894	A	1	1038	vowcon_switch
426.006	6.893	+	NA	0	_fix
