onset	duration	value	accuracy	response_time	trial_type
4.009	3.39	E	1	1738	vowcon_na
7.51	4.889	e	1	1180	vowcon_repeat
12.511	6.388	T	1	819	vowcon_repeat
18.998	8.401	a	0	1118	vowcon_repeat
27.499	7.4	R	0	719	upplow_switch
35.001	7.398	E	1	1612	upplow_repeat
42.503	6.896	T	0	1185	vowcon_switch
49.505	4.894	A	1	1227	vowcon_repeat
54.507	6.392	u	1	1993	upplow_switch
61.009	6.39	U	1	1622	vowcon_switch
67.511	5.888	F	1	1078	vowcon_repeat
73.512	3.887	t	1	1662	upplow_switch
77.498	8.901	I	1	1985	vowcon_switch
86.499	9.4	U	0	2209	upplow_switch
96.002	6.897	t	1	1278	vowcon_switch
103.004	3.895	M	1	1375	vowcon_repeat
107.005	4.394	R	1	2146	upplow_switch
111.507	3.892	M	0	1743	upplow_repeat
115.508	5.391	r	1	1336	vowcon_switch
121.009	4.89	T	1	1974	upplow_switch
126.011	5.388	e	0	2188	upplow_repeat
131.512	8.387	I	1	1739	upplow_repeat
139.998	9.401	R	1	2286	upplow_repeat
149.501	7.398	A	0	1190	vowcon_switch
157.003	8.396	R	1	2045	upplow_switch
165.505	8.394	F	0	1465	upplow_repeat
174.008	4.391	+	NA	0	_fix
178.509	3.89	a	1	1800	upplow_repeat
182.51	6.389	E	1	1475	vowcon_switch
189.012	6.387	r	1	1341	vowcon_repeat
195.498	7.401	f	0	1158	vowcon_repeat
202.999	5.4	i	0	1255	upplow_switch
208.501	8.898	m	1	1153	vowcon_switch
217.504	4.395	u	0	1289	vowcon_repeat
222.005	3.394	I	1	1415	vowcon_repeat
225.506	6.893	e	1	1089	vowcon_repeat
232.508	6.891	+	NA	0	_fix
239.51	4.889	a	1	1583	upplow_switch
244.511	8.888	I	0	1300	upplow_repeat
253.498	5.901	r	1	1077	vowcon_switch
259.499	4.4	r	1	1810	upplow_switch
264	6.399	f	1	1349	upplow_repeat
270.502	7.397	u	1	1355	vowcon_switch
278.004	5.395	m	1	949	upplow_switch
283.506	5.893	r	1	1057	upplow_repeat
289.508	5.891	F	1	1588	vowcon_switch
295.509	3.39	R	1	1576	upplow_switch
299.01	3.389	u	1	1320	upplow_repeat
302.511	7.888	a	1	1177	upplow_repeat
310.498	6.401	e	1	1313	vowcon_switch
316.999	5.4	m	1	989	vowcon_repeat
322.5	7.899	E	1	1643	upplow_switch
330.503	7.396	+	NA	0	_fix
338.005	5.394	A	1	1097	upplow_repeat
343.506	6.893	E	1	1634	upplow_repeat
350.508	7.891	r	1	1319	vowcon_switch
358.511	5.888	i	1	1223	upplow_switch
364.512	5.887	f	1	947	upplow_repeat
370.498	9.401	+	NA	0	_fix
380	6.399	u	1	901	upplow_repeat
386.502	7.897	i	1	1460	vowcon_switch
394.504	6.895	R	1	1356	vowcon_repeat
401.506	9.393	M	1	1590	upplow_switch
411.009	6.89	t	1	1709	upplow_repeat
418.011	8.888	A	0	1372	vowcon_switch
426.998	5.901	+	NA	0	_fix
