onset	duration	value	accuracy	response_time	trial_type
3.999	1.7	N	1	0	first_nogo
5.8	1.499	L	1	0	first_nogo
7.4	1.699	X	1	411	first_go
9.201	1.798	+	NA	0	first_fix
11.102	1.497	F	1	0	first_nogo
12.702	1.697	A	1	0	first_nogo
14.503	1.696	H	1	0	first_nogo
16.303	1.596	O	1	0	first_nogo
18.004	1.595	D	1	0	first_nogo
19.704	1.295	X	1	584	first_go
21.104	1.395	U	1	0	first_nogo
22.605	1.594	M	1	0	first_nogo
24.305	1.194	F	1	0	first_nogo
25.606	1.293	R	1	0	first_nogo
27.006	1.393	M	1	0	first_nogo
28.507	1.292	X	1	461	first_go
29.907	1.292	C	1	0	first_nogo
31.307	1.192	N	1	0	first_nogo
32.608	1.291	A	1	0	first_nogo
34.008	1.591	Q	1	0	first_nogo
35.709	1.39	+	NA	0	first_fix
37.209	1.49	C	1	0	first_nogo
38.809	1.79	X	1	496	first_go
40.71	1.189	G	1	0	first_nogo
42.01	1.689	J	1	0	first_nogo
43.811	1.688	P	1	0	first_nogo
45.611	1.788	L	1	0	first_nogo
47.512	1.587	R	1	0	first_nogo
49.212	1.287	+	NA	0	first_fix
50.598	1.601	U	1	0	first_nogo
52.298	1.801	F	1	0	first_nogo
54.198	1.201	D	1	0	first_nogo
55.498	1.501	H	1	0	first_nogo
57.098	1.601	B	1	0	first_nogo
58.799	1.3	T	1	0	first_nogo
60.199	1.6	X	1	378	first_go
61.899	1.4	T	1	0	first_nogo
63.4	1.399	J	1	0	first_nogo
64.9	1.299	X	1	474	first_go
66.301	1.298	X	1	509	first_go
67.701	1.298	O	1	0	first_nogo
69.102	1.797	E	1	0	first_nogo
71.002	1.497	I	1	0	first_nogo
72.603	1.696	+	NA	0	first_fix
74.403	1.296	O	1	0	first_nogo
75.803	1.496	C	1	0	first_nogo
77.404	1.495	L	1	0	first_nogo
79.004	1.495	X	1	429	first_go
80.605	1.194	I	1	0	first_nogo
81.905	1.694	X	1	498	first_go
83.706	1.493	X	1	387	first_go
85.306	1.793	D	1	0	first_nogo
87.207	1.592	T	1	0	first_nogo
88.907	1.692	R	1	0	first_nogo
90.708	1.391	X	1	382	first_go
92.208	1.491	X	1	427	first_go
93.809	1.39	X	1	357	first_go
95.309	1.59	J	1	0	first_nogo
97.01	1.589	B	1	0	first_nogo
98.71	1.389	P	1	0	first_nogo
100.21	1.589	X	1	412	first_go
101.911	1.388	H	1	0	first_nogo
103.411	1.188	X	1	406	first_go
104.712	1.787	M	1	0	first_nogo
106.612	1.787	N	1	0	first_nogo
108.498	1.801	E	1	0	first_nogo
110.398	1.301	E	1	0	first_nogo
111.798	1.801	+	NA	0	first_fix
113.698	1.201	X	1	400	first_go
114.998	1.701	I	1	0	first_nogo
116.799	1.7	G	1	0	first_nogo
118.599	1.2	X	1	418	first_go
119.899	1.7	X	1	495	first_go
121.7	1.599	S	1	0	first_nogo
123.4	1.799	+	NA	0	first_fix
125.301	1.598	Q	1	0	first_nogo
127.001	1.198	G	1	0	first_nogo
