onset	duration	value	accuracy	response_time	trial_type
6.499	1.5	+	NA	0	OneBack_fix
8.015	1.583	Q	NA	0	OneBack_na
9.615	1.584	C	0	0	OneBack_NonTarget
11.216	1.883	C	1	196	OneBack_Target
13.116	1.984	F	1	666	OneBack_NonTarget
15.117	1.884	T	1	535	OneBack_NonTarget
17.018	1.983	W	1	489	OneBack_NonTarget
19.018	1.384	H	1	534	OneBack_NonTarget
20.419	1.583	H	0	417	OneBack_Target
22.019	1.484	H	1	407	OneBack_Target
23.519	1.384	R	1	513	OneBack_NonTarget
24.92	1.383	+	NA	0	OneBack_fix
26.32	1.484	Q	1	513	OneBack_NonTarget
27.821	1.783	P	1	751	OneBack_NonTarget
29.621	1.384	P	1	568	OneBack_Target
31.022	1.883	K	1	531	OneBack_NonTarget
32.922	1.884	H	1	535	OneBack_NonTarget
34.823	1.783	H	1	558	OneBack_Target
36.623	1.784	+	NA	0	OneBack_fix
38.424	1.683	K	1	512	OneBack_NonTarget
40.124	1.484	K	1	600	OneBack_Target
41.625	1.983	H	1	444	OneBack_NonTarget
43.625	1.884	W	1	496	OneBack_NonTarget
45.526	1.983	T	1	565	OneBack_NonTarget
47.526	1.784	W	1	451	OneBack_NonTarget
49.327	1.883	W	0	247	OneBack_Target
51.227	1.484	S	1	505	OneBack_NonTarget
52.728	1.583	T	1	430	OneBack_NonTarget
54.328	1.684	+	NA	0	OneBack_fix
56.029	1.383	M	1	684	OneBack_NonTarget
57.429	1.584	M	1	605	OneBack_Target
59.03	1.883	P	1	450	OneBack_NonTarget
60.93	1.384	P	1	514	OneBack_Target
62.331	1.683	G	1	490	OneBack_NonTarget
64.031	1.584	Z	1	497	OneBack_NonTarget
65.632	1.683	V	1	593	OneBack_NonTarget
67.332	1.983	V	1	597	OneBack_Target
69.333	1.383	N	1	385	OneBack_NonTarget
70.733	1.683	B	1	478	OneBack_NonTarget
72.433	1.484	T	1	496	OneBack_NonTarget
73.934	1.683	T	1	540	OneBack_Target
75.634	1.584	D	1	446	OneBack_NonTarget
77.235	1.683	V	1	417	OneBack_NonTarget
78.935	1.584	B	1	381	OneBack_NonTarget
80.536	1.783	B	1	486	OneBack_Target
82.336	1.784	B	1	443	OneBack_Target
84.137	1.783	R	1	441	OneBack_NonTarget
85.937	1.484	D	1	438	OneBack_NonTarget
87.438	1.683	K	1	526	OneBack_NonTarget
89.138	1.984	P	1	462	OneBack_NonTarget
