onset	duration	value	accuracy	response_time	trial_type
3.999	1.501	+	NA	0	first_fix
5.599	1.601	X	1	472	first_go
7.3	1.6	X	1	427	first_go
9	1.4	X	1	351	first_go
10.501	1.799	X	1	306	first_go
12.401	1.599	U	1	0	first_nogo
14.102	1.298	+	NA	0	first_fix
15.502	1.198	X	1	409	first_go
16.802	1.298	X	1	373	first_go
18.203	1.197	X	1	332	first_go
19.503	1.397	X	1	320	first_go
21.004	1.596	Q	1	0	first_nogo
22.704	1.496	X	1	391	first_go
24.305	1.795	S	1	0	first_nogo
26.205	1.295	R	1	0	first_nogo
27.605	1.695	C	1	0	first_nogo
29.406	1.294	X	1	353	first_go
30.806	1.394	L	1	0	first_nogo
32.307	1.293	X	1	388	first_go
33.707	1.593	X	1	356	first_go
35.408	1.792	X	1	359	first_go
37.308	1.192	+	NA	0	first_fix
38.608	1.592	X	1	447	first_go
40.309	1.691	X	1	337	first_go
42.109	1.791	X	1	418	first_go
44.01	1.39	X	1	356	first_go
45.51	1.79	O	1	0	first_nogo
47.411	1.589	I	1	0	first_nogo
49.111	1.489	X	1	415	first_go
50.712	1.788	X	1	350	first_go
52.612	1.488	X	1	354	first_go
54.213	1.387	X	1	377	first_go
55.713	1.187	X	1	373	first_go
57.014	1.486	X	1	344	first_go
58.599	1.801	J	1	0	first_nogo
60.499	1.401	X	1	355	first_go
61.999	1.801	X	1	447	first_go
63.899	1.801	X	1	371	first_go
65.799	1.401	X	1	399	first_go
67.3	1.7	S	1	0	first_nogo
69.1	1.5	X	1	386	first_go
70.701	1.699	X	1	385	first_go
72.501	1.299	X	1	345	first_go
73.902	1.698	X	1	384	first_go
75.702	1.298	X	1	336	first_go
77.102	1.698	+	NA	0	first_fix
78.903	1.797	X	1	591	first_go
80.803	1.197	X	1	331	first_go
82.104	1.796	H	1	0	first_nogo
84.004	1.196	X	1	457	first_go
85.305	1.195	X	1	404	first_go
86.605	1.595	B	1	0	first_nogo
88.306	1.694	P	1	0	first_nogo
90.106	1.594	X	1	483	first_go
91.806	1.694	X	1	527	first_go
93.607	1.793	B	1	0	first_nogo
95.507	1.393	L	1	0	first_nogo
97.008	1.292	X	1	509	first_go
98.408	1.192	X	1	477	first_go
99.709	1.391	X	1	392	first_go
101.209	1.491	X	1	324	first_go
102.81	1.49	N	1	0	first_nogo
