onset	duration	value	accuracy	response_time	trial_type
6.498	1.9	+	NA	0	OneBack_fix
8.414	1.984	Q	NA	0	OneBack_na
10.415	1.983	C	1	437	OneBack_NonTarget
12.415	1.684	C	1	600	OneBack_Target
14.116	1.683	F	1	523	OneBack_NonTarget
15.816	1.684	T	1	527	OneBack_NonTarget
17.517	1.583	W	1	467	OneBack_NonTarget
19.117	1.584	H	1	546	OneBack_NonTarget
20.718	1.683	H	1	434	OneBack_Target
22.418	1.984	H	1	399	OneBack_Target
24.419	1.483	R	1	467	OneBack_NonTarget
25.919	1.484	+	NA	0	OneBack_fix
27.42	1.483	Q	0	529	OneBack_NonTarget
28.92	1.683	P	1	671	OneBack_NonTarget
30.621	1.383	P	0	0	OneBack_Target
32.021	1.683	K	1	54	OneBack_NonTarget
33.721	1.484	H	1	639	OneBack_NonTarget
35.222	1.783	H	1	532	OneBack_Target
37.022	1.684	+	NA	0	OneBack_fix
38.723	1.483	K	1	519	OneBack_NonTarget
40.223	1.684	K	1	439	OneBack_Target
41.924	1.683	H	1	548	OneBack_NonTarget
43.624	1.984	W	1	705	OneBack_NonTarget
45.625	1.383	T	1	427	OneBack_NonTarget
47.025	1.984	W	1	511	OneBack_NonTarget
49.026	1.583	W	1	395	OneBack_Target
50.626	1.784	S	1	400	OneBack_NonTarget
52.427	1.783	T	1	638	OneBack_NonTarget
54.227	1.784	+	NA	0	OneBack_fix
56.028	1.783	M	1	492	OneBack_NonTarget
57.828	1.784	M	1	337	OneBack_Target
59.629	1.583	P	1	409	OneBack_NonTarget
61.229	1.584	P	1	681	OneBack_Target
62.83	1.583	G	1	456	OneBack_NonTarget
64.43	1.684	Z	1	435	OneBack_NonTarget
66.131	1.983	V	1	443	OneBack_NonTarget
68.131	1.984	V	1	386	OneBack_Target
70.132	1.883	N	1	445	OneBack_NonTarget
72.033	1.783	B	1	428	OneBack_NonTarget
73.833	1.784	T	1	487	OneBack_NonTarget
75.634	1.683	T	1	655	OneBack_Target
77.334	1.684	D	1	418	OneBack_NonTarget
79.035	1.883	V	1	584	OneBack_NonTarget
80.935	1.984	B	1	398	OneBack_NonTarget
82.936	1.983	B	1	375	OneBack_Target
84.936	1.484	B	1	491	OneBack_Target
86.437	1.383	R	1	491	OneBack_NonTarget
87.837	1.884	D	1	585	OneBack_NonTarget
89.738	1.483	K	1	503	OneBack_NonTarget
91.238	1.384	P	1	423	OneBack_NonTarget
92.638	1.884	P	1	555	OneBack_Target
94.539	1.384	D	1	422	OneBack_NonTarget
95.939	1.584	D	1	419	OneBack_Target
97.54	1.383	D	1	409	OneBack_Target
98.94	1.484	D	1	482	OneBack_Target
100.441	1.683	D	1	482	OneBack_Target
102.141	1.884	F	1	504	OneBack_NonTarget
104.042	1.783	F	1	425	OneBack_Target
105.842	1.784	N	1	468	OneBack_NonTarget
107.643	1.583	+	NA	0	OneBack_fix
109.243	1.384	J	1	596	OneBack_NonTarget
110.644	1.383	Z	1	666	OneBack_NonTarget
112.044	1.584	S	1	550	OneBack_NonTarget
113.645	1.683	S	1	454	OneBack_Target
115.345	1.584	F	1	524	OneBack_NonTarget
116.946	1.583	F	1	532	OneBack_Target
118.546	1.383	N	1	496	OneBack_NonTarget
119.946	1.484	C	1	608	OneBack_NonTarget
121.447	1.983	Z	1	487	OneBack_NonTarget
123.447	1.784	Z	1	429	OneBack_Target
125.248	1.483	K	1	552	OneBack_NonTarget
126.748	1.384	+	NA	0	OneBack_fix
128.149	1.883	K	1	411	OneBack_Target
130.049	1.584	P	1	429	OneBack_NonTarget
131.65	1.583	G	1	459	OneBack_NonTarget
133.25	1.884	R	1	632	OneBack_NonTarget
135.151	1.383	R	1	552	OneBack_Target
136.551	1.484	L	1	506	OneBack_NonTarget
138.052	1.383	M	1	444	OneBack_NonTarget
139.452	1.684	M	1	506	OneBack_Target
141.153	1.883	P	1	366	OneBack_NonTarget
143.053	1.984	H	1	420	OneBack_NonTarget
145.054	1.483	R	1	434	OneBack_NonTarget
146.554	1.684	J	1	438	OneBack_NonTarget
148.255	1.883	R	1	438	OneBack_NonTarget
150.155	1.784	R	1	395	OneBack_Target
151.956	1.983	K	1	408	OneBack_NonTarget
153.956	1.384	H	1	378	OneBack_NonTarget
155.357	1.983	H	1	631	OneBack_Target
157.357	1.884	W	1	450	OneBack_NonTarget
159.258	1.783	W	1	716	OneBack_Target
161.058	1.484	K	1	471	OneBack_NonTarget
162.559	1.583	T	1	544	OneBack_NonTarget
164.159	1.584	T	1	600	OneBack_Target
165.76	1.783	T	1	452	OneBack_Target
167.56	1.884	F	1	416	OneBack_NonTarget
169.461	1.883	V	1	524	OneBack_NonTarget
171.361	1.784	+	NA	0	OneBack_fix
179.147	1.8	+	NA	0	TwoBack_fix
180.964	1.984	V	NA	0	TwoBack_na
182.965	1.883	P	NA	0	TwoBack_na
184.865	1.684	F	1	513	TwoBack_NonTarget
186.566	1.483	P	1	576	TwoBack_Target
188.066	1.684	H	1	1208	TwoBack_NonTarget
189.767	1.483	V	0	0	TwoBack_NonTarget
191.267	1.884	N	1	1073	TwoBack_NonTarget
193.168	1.583	V	1	637	TwoBack_Target
194.768	1.984	C	0	0	TwoBack_NonTarget
196.769	1.683	D	1	591	TwoBack_NonTarget
198.469	1.584	N	1	631	TwoBack_NonTarget
200.07	1.383	D	1	662	TwoBack_Target
201.47	1.484	K	1	1194	TwoBack_NonTarget
202.97	1.384	P	1	688	TwoBack_NonTarget
204.371	1.783	+	NA	0	TwoBack_fix
206.171	1.784	K	1	595	TwoBack_Target
207.972	1.883	F	1	1247	TwoBack_NonTarget
209.872	1.484	Q	1	493	TwoBack_NonTarget
211.373	1.783	F	0	507	TwoBack_Target
213.173	1.584	S	1	516	TwoBack_NonTarget
214.774	1.783	T	1	489	TwoBack_NonTarget
216.574	1.984	D	1	471	TwoBack_NonTarget
218.575	1.783	T	1	553	TwoBack_Target
220.376	1.683	C	1	489	TwoBack_NonTarget
222.076	1.584	M	1	919	TwoBack_NonTarget
223.676	1.484	C	1	815	TwoBack_Target
225.177	1.683	K	1	1070	TwoBack_NonTarget
226.877	1.984	S	1	582	TwoBack_NonTarget
228.878	1.883	P	1	524	TwoBack_NonTarget
230.779	1.783	S	1	622	TwoBack_Target
232.579	1.884	W	1	587	TwoBack_NonTarget
234.48	1.483	S	0	661	TwoBack_Target
235.98	1.384	+	NA	0	TwoBack_fix
237.38	1.384	B	1	559	TwoBack_NonTarget
238.781	1.483	Z	1	756	TwoBack_NonTarget
240.281	1.984	B	0	834	TwoBack_Target
242.282	1.883	Z	1	588	TwoBack_Target
244.182	1.684	B	0	693	TwoBack_Target
245.883	1.883	K	1	611	TwoBack_NonTarget
247.783	1.784	L	1	588	TwoBack_NonTarget
249.584	1.383	D	1	577	TwoBack_NonTarget
250.984	1.884	W	1	540	TwoBack_NonTarget
252.885	1.383	D	0	429	TwoBack_Target
254.285	1.484	P	1	598	TwoBack_NonTarget
255.786	1.583	P	0	528	TwoBack_NonTarget
257.386	1.584	P	0	979	TwoBack_Target
258.987	1.383	M	1	631	TwoBack_NonTarget
260.387	1.784	R	1	655	TwoBack_NonTarget
262.188	1.683	H	1	619	TwoBack_NonTarget
263.888	1.384	R	1	505	TwoBack_Target
265.289	1.983	Z	1	506	TwoBack_NonTarget
267.289	1.484	D	1	559	TwoBack_NonTarget
268.79	1.483	G	1	610	TwoBack_NonTarget
270.29	1.683	D	1	461	TwoBack_Target
271.991	1.583	T	1	375	TwoBack_NonTarget
273.591	1.483	Y	1	416	TwoBack_NonTarget
275.091	1.884	T	1	632	TwoBack_Target
276.992	1.783	C	1	580	TwoBack_NonTarget
278.792	1.984	+	NA	0	TwoBack_fix
280.793	1.584	K	0	0	TwoBack_NonTarget
282.394	1.583	D	1	726	TwoBack_NonTarget
283.994	1.583	K	1	626	TwoBack_Target
285.594	1.684	B	1	735	TwoBack_NonTarget
287.295	1.583	V	1	872	TwoBack_NonTarget
288.895	1.484	Z	1	546	TwoBack_NonTarget
290.396	1.583	V	1	628	TwoBack_Target
291.996	1.984	Z	0	1117	TwoBack_Target
293.997	1.783	V	0	1090	TwoBack_Target
295.797	1.684	P	1	829	TwoBack_NonTarget
297.498	1.483	H	1	647	TwoBack_NonTarget
298.998	1.784	P	1	664	TwoBack_Target
300.799	1.683	T	1	759	TwoBack_NonTarget
302.499	1.684	P	1	843	TwoBack_Target
304.2	1.883	H	1	856	TwoBack_NonTarget
306.1	1.584	H	1	914	TwoBack_NonTarget
307.701	1.683	H	1	662	TwoBack_Target
309.401	1.684	C	1	776	TwoBack_NonTarget
311.102	1.683	D	1	720	TwoBack_NonTarget
312.802	1.384	J	1	600	TwoBack_NonTarget
314.203	1.983	P	1	535	TwoBack_NonTarget
316.203	1.884	J	0	867	TwoBack_Target
