onset	duration	value	accuracy	response_time	trial_type
6.504	1.7	+	NA	0	OneBack_fix
8.221	1.384	Q	NA	0	OneBack_na
9.622	1.983	C	1	638	OneBack_NonTarget
11.622	1.384	C	1	423	OneBack_Target
13.022	1.884	F	1	581	OneBack_NonTarget
14.923	1.984	T	1	627	OneBack_NonTarget
16.924	1.783	W	1	439	OneBack_NonTarget
18.724	1.784	H	1	375	OneBack_NonTarget
20.525	1.383	H	1	521	OneBack_Target
21.925	1.484	H	1	496	OneBack_Target
23.425	1.984	R	1	457	OneBack_NonTarget
25.426	1.684	+	NA	0	OneBack_fix
27.127	1.683	Q	1	661	OneBack_NonTarget
28.827	1.683	P	1	484	OneBack_NonTarget
30.528	1.883	P	1	363	OneBack_Target
32.428	1.684	K	1	366	OneBack_NonTarget
34.129	1.983	H	1	377	OneBack_NonTarget
36.129	1.484	H	0	356	OneBack_Target
37.63	1.583	+	NA	0	OneBack_fix
39.23	1.483	K	1	953	OneBack_NonTarget
40.73	1.784	K	1	526	OneBack_Target
42.531	1.983	H	1	563	OneBack_NonTarget
44.532	1.583	W	1	561	OneBack_NonTarget
46.132	1.483	T	1	600	OneBack_NonTarget
47.632	1.384	W	1	950	OneBack_NonTarget
49.033	1.783	W	1	538	OneBack_Target
50.833	1.584	S	1	431	OneBack_NonTarget
52.434	1.383	T	1	684	OneBack_NonTarget
53.834	1.684	+	NA	0	OneBack_fix
55.535	1.483	M	1	562	OneBack_NonTarget
57.035	1.684	M	1	528	OneBack_Target
58.736	1.683	P	1	428	OneBack_NonTarget
60.436	1.884	P	1	602	OneBack_Target
62.337	1.583	G	1	670	OneBack_NonTarget
63.937	1.584	Z	1	494	OneBack_NonTarget
65.538	1.983	V	1	482	OneBack_NonTarget
67.538	1.584	V	1	358	OneBack_Target
69.139	1.483	N	1	469	OneBack_NonTarget
70.639	1.483	B	1	559	OneBack_NonTarget
72.139	1.584	T	1	452	OneBack_NonTarget
73.74	1.583	T	1	512	OneBack_Target
75.34	1.484	D	1	414	OneBack_NonTarget
76.841	1.683	V	1	413	OneBack_NonTarget
78.541	1.884	B	1	467	OneBack_NonTarget
80.442	1.783	B	0	459	OneBack_Target
82.242	1.884	B	1	567	OneBack_Target
84.143	1.883	R	1	717	OneBack_NonTarget
86.043	1.984	D	1	533	OneBack_NonTarget
88.044	1.783	K	1	465	OneBack_NonTarget
89.844	1.584	P	1	502	OneBack_NonTarget
91.445	1.583	P	1	436	OneBack_Target
93.045	1.784	D	1	400	OneBack_NonTarget
94.846	1.983	D	1	518	OneBack_Target
96.846	1.984	D	1	430	OneBack_Target
98.847	1.484	D	1	395	OneBack_Target
100.347	1.384	D	1	370	OneBack_Target
101.748	1.483	F	1	546	OneBack_NonTarget
103.248	1.384	F	1	695	OneBack_Target
104.649	1.583	N	1	595	OneBack_NonTarget
106.249	1.784	+	NA	0	OneBack_fix
108.05	1.583	J	1	690	OneBack_NonTarget
109.65	1.884	Z	1	711	OneBack_NonTarget
111.551	1.683	S	1	671	OneBack_NonTarget
113.251	1.484	S	1	687	OneBack_Target
114.752	1.983	F	1	628	OneBack_NonTarget
116.752	1.384	F	1	640	OneBack_Target
118.153	1.883	N	1	567	OneBack_NonTarget
120.053	1.884	C	1	487	OneBack_NonTarget
121.954	1.683	Z	1	425	OneBack_NonTarget
123.654	1.384	Z	1	565	OneBack_Target
125.055	1.783	K	1	613	OneBack_NonTarget
126.855	1.784	+	NA	0	OneBack_fix
128.656	1.383	K	0	381	OneBack_Target
130.056	1.883	P	1	650	OneBack_NonTarget
131.957	1.783	G	1	627	OneBack_NonTarget
133.757	1.684	R	1	645	OneBack_NonTarget
135.458	1.883	R	1	368	OneBack_Target
137.358	1.484	L	1	422	OneBack_NonTarget
138.859	1.983	M	1	811	OneBack_NonTarget
140.859	1.884	M	1	611	OneBack_Target
142.76	1.683	P	1	651	OneBack_NonTarget
144.46	1.984	H	1	691	OneBack_NonTarget
146.461	1.983	R	1	637	OneBack_NonTarget
148.461	1.384	J	1	622	OneBack_NonTarget
149.862	1.783	R	1	673	OneBack_NonTarget
151.662	1.584	R	1	308	OneBack_Target
153.263	1.783	K	1	408	OneBack_NonTarget
155.063	1.784	H	1	447	OneBack_NonTarget
156.864	1.683	H	1	739	OneBack_Target
158.564	1.584	W	1	502	OneBack_NonTarget
160.165	1.883	W	1	866	OneBack_Target
162.065	1.484	K	1	568	OneBack_NonTarget
163.566	1.683	T	1	510	OneBack_NonTarget
165.266	1.584	T	1	588	OneBack_Target
166.867	1.683	T	1	442	OneBack_Target
168.567	1.383	F	1	505	OneBack_NonTarget
169.967	1.784	V	1	661	OneBack_NonTarget
171.768	1.383	+	NA	0	OneBack_fix
179.153	1.901	+	NA	0	TwoBack_fix
181.071	1.683	V	NA	0	TwoBack_na
182.771	1.684	P	NA	511	TwoBack_na
184.472	1.783	F	1	726	TwoBack_NonTarget
186.272	1.884	P	0	973	TwoBack_Target
188.173	1.583	H	1	625	TwoBack_NonTarget
189.773	1.884	V	1	927	TwoBack_NonTarget
191.674	1.883	N	0	0	TwoBack_NonTarget
193.574	1.584	V	0	1345	TwoBack_Target
195.175	1.983	C	0	0	TwoBack_NonTarget
197.175	1.484	D	1	374	TwoBack_NonTarget
198.676	1.883	N	1	678	TwoBack_NonTarget
200.576	1.384	D	1	739	TwoBack_Target
201.977	1.883	K	1	425	TwoBack_NonTarget
203.877	1.984	P	1	1031	TwoBack_NonTarget
205.878	1.583	+	NA	0	TwoBack_fix
