onset	duration	value	accuracy	response_time	trial_type
3.998	6.401	E	1	560	vowcon_na
10.498	8.401	e	1	532	vowcon_repeat
19	8.899	T	1	614	vowcon_repeat
28.003	5.896	a	1	691	vowcon_repeat
34.004	9.395	R	1	850	upplow_switch
43.507	5.392	E	1	754	upplow_repeat
49.009	7.39	T	1	980	vowcon_switch
56.511	3.888	A	1	702	vowcon_repeat
60.512	6.887	u	0	733	upplow_switch
67.498	5.401	U	1	1115	vowcon_switch
72.999	7.4	F	1	806	vowcon_repeat
80.501	6.898	t	1	920	upplow_switch
87.503	6.396	I	1	773	vowcon_switch
94.004	4.895	U	1	640	upplow_switch
99.006	6.393	t	1	902	vowcon_switch
105.507	7.392	M	1	729	vowcon_repeat
113.01	6.389	R	1	786	upplow_switch
119.511	4.388	M	1	693	upplow_repeat
124.013	3.886	r	1	950	vowcon_switch
127.998	5.901	T	1	717	upplow_switch
133.999	3.4	e	1	1060	upplow_repeat
137.5	6.899	I	1	919	upplow_repeat
144.502	5.897	R	1	637	upplow_repeat
150.503	7.396	A	1	956	vowcon_switch
158.005	8.894	R	1	750	upplow_switch
167.008	5.391	F	1	706	upplow_repeat
172.509	7.39	+	NA	0	_fix
180.011	6.388	a	1	879	upplow_repeat
186.498	8.901	E	1	800	vowcon_switch
195.499	5.9	r	1	911	vowcon_repeat
201.501	4.398	f	1	972	vowcon_repeat
206.002	6.897	i	0	671	upplow_switch
213.004	6.895	m	1	821	vowcon_switch
220.006	3.393	u	1	811	vowcon_repeat
223.507	8.392	I	1	910	vowcon_repeat
232.009	9.39	e	1	752	vowcon_repeat
241.512	3.887	+	NA	0	_fix
245.513	8.386	a	1	791	upplow_switch
253.998	3.401	I	1	698	upplow_repeat
257.499	8.4	r	1	845	vowcon_switch
266.002	9.397	r	1	750	upplow_switch
275.504	4.395	f	1	736	upplow_repeat
280.006	4.393	u	1	730	vowcon_switch
284.507	3.892	m	1	772	upplow_switch
288.508	9.391	r	1	683	upplow_repeat
298.01	7.889	F	1	885	vowcon_switch
306.013	6.386	R	0	778	upplow_switch
312.498	7.901	u	1	757	upplow_repeat
320.5	7.399	a	1	995	upplow_repeat
328.002	5.397	e	1	828	vowcon_switch
333.504	8.895	m	1	806	vowcon_repeat
342.506	5.393	E	1	916	upplow_switch
348.008	7.891	+	NA	0	_fix
356.01	4.889	A	1	732	upplow_repeat
361.011	4.888	E	1	651	upplow_repeat
366.013	6.886	r	1	840	vowcon_switch
372.998	4.901	i	1	903	upplow_switch
377.999	5.9	f	1	806	upplow_repeat
384.001	3.398	+	NA	0	_fix
387.502	6.397	u	1	663	upplow_repeat
394.004	6.395	i	1	857	vowcon_switch
400.505	6.894	R	1	732	vowcon_repeat
407.507	7.892	M	1	873	upplow_switch
415.51	5.389	t	1	758	upplow_repeat
421.011	5.888	A	1	857	vowcon_switch
427.013	5.886	+	NA	0	_fix
