onset	duration	value	accuracy	response_time	trial_type
3.999	6.399	E	1	1111	vowcon_na
10.5	8.398	e	1	1170	vowcon_repeat
19.003	6.895	T	1	971	vowcon_repeat
26.005	7.893	a	1	825	vowcon_repeat
34.007	5.891	R	1	1087	upplow_switch
40.009	3.389	E	1	1149	upplow_repeat
43.51	7.388	T	1	1704	vowcon_switch
50.997	3.901	A	1	1081	vowcon_repeat
54.997	5.401	u	1	945	upplow_switch
60.498	4.9	U	1	1035	vowcon_switch
65.5	6.398	F	1	1097	vowcon_repeat
72.002	6.396	t	1	867	upplow_switch
78.503	6.395	I	0	982	vowcon_switch
85.005	5.893	U	0	944	upplow_switch
91.007	7.891	t	1	1062	vowcon_switch
99.009	5.889	M	1	964	vowcon_repeat
105.011	8.887	R	1	1002	upplow_switch
113.997	7.901	M	1	832	upplow_repeat
121.999	6.899	r	1	1494	vowcon_switch
129.001	5.397	T	1	780	upplow_switch
134.503	6.895	e	1	686	upplow_repeat
141.505	5.893	I	1	1420	upplow_repeat
147.507	4.891	R	1	938	upplow_repeat
152.508	4.39	A	1	1017	vowcon_switch
157.01	3.888	R	1	786	upplow_switch
161.011	5.387	F	1	874	upplow_repeat
166.497	6.901	+	NA	0	_fix
173.498	3.9	a	1	802	upplow_repeat
177.499	6.399	E	1	937	vowcon_switch
184.001	7.397	r	1	1059	vowcon_repeat
191.503	7.395	f	1	869	vowcon_repeat
199.005	5.893	i	1	1175	upplow_switch
205.007	3.391	m	1	821	vowcon_switch
208.508	5.89	u	1	1576	vowcon_repeat
214.51	4.888	I	1	1126	vowcon_repeat
219.511	9.387	e	1	1005	vowcon_repeat
228.997	3.401	+	NA	0	_fix
232.498	5.4	a	1	1002	upplow_switch
238	5.398	I	1	868	upplow_repeat
243.501	7.897	r	1	1471	vowcon_switch
251.504	9.394	r	1	932	upplow_switch
261.006	8.892	f	1	749	upplow_repeat
270.009	4.389	u	1	938	vowcon_switch
274.51	8.388	m	1	685	upplow_switch
282.997	7.401	r	1	798	upplow_repeat
290.498	3.9	F	1	761	vowcon_switch
294.5	5.398	R	1	735	upplow_switch
300.001	4.397	u	1	1346	upplow_repeat
304.502	6.396	a	1	773	upplow_repeat
311.004	9.394	e	1	695	vowcon_switch
320.507	8.891	m	1	824	vowcon_repeat
329.51	4.888	E	1	965	upplow_switch
334.511	5.887	+	NA	0	_fix
340.497	3.401	A	1	786	upplow_repeat
343.997	8.401	E	1	1430	upplow_repeat
352.5	8.898	r	1	719	vowcon_switch
361.502	7.396	i	1	981	upplow_switch
369.005	6.893	f	1	925	upplow_repeat
376.007	6.891	+	NA	0	_fix
383.009	8.389	u	1	761	upplow_repeat
391.511	7.387	i	1	867	vowcon_switch
398.997	4.401	R	1	797	vowcon_repeat
403.498	6.4	M	1	1312	upplow_switch
410	6.898	t	1	674	upplow_repeat
417.002	9.396	A	1	832	vowcon_switch
426.505	6.393	+	NA	0	_fix
