onset	duration	value	accuracy	response_time	trial_type
6.508	1.7	+	NA	0	ZeroBack_fix
8.225	1.784	M	1	1091	ZeroBack_NonTarget
10.026	1.583	X	1	692	ZeroBack_Target
11.626	1.984	N	1	807	ZeroBack_NonTarget
13.627	1.483	V	1	719	ZeroBack_NonTarget
15.127	1.384	F	1	794	ZeroBack_NonTarget
16.528	1.583	D	1	580	ZeroBack_NonTarget
18.128	1.484	X	1	665	ZeroBack_Target
19.629	1.583	W	1	887	ZeroBack_NonTarget
21.229	1.884	N	1	624	ZeroBack_NonTarget
23.13	1.983	X	1	709	ZeroBack_Target
25.13	1.784	Q	1	587	ZeroBack_NonTarget
26.931	1.783	Q	1	826	ZeroBack_NonTarget
28.731	1.984	X	1	709	ZeroBack_Target
30.732	1.983	L	1	598	ZeroBack_NonTarget
32.732	1.584	+	NA	0	ZeroBack_fix
34.333	1.383	F	1	692	ZeroBack_NonTarget
35.733	1.684	Z	1	587	ZeroBack_NonTarget
37.434	1.883	J	1	544	ZeroBack_NonTarget
39.334	1.384	H	1	570	ZeroBack_NonTarget
40.735	1.983	V	1	571	ZeroBack_NonTarget
42.735	1.384	F	1	538	ZeroBack_NonTarget
44.136	1.483	X	1	770	ZeroBack_Target
45.636	1.784	X	1	607	ZeroBack_Target
47.437	1.883	P	1	619	ZeroBack_NonTarget
49.337	1.484	B	1	664	ZeroBack_NonTarget
50.838	1.483	S	1	636	ZeroBack_NonTarget
52.338	1.383	X	1	675	ZeroBack_Target
53.738	1.384	X	1	575	ZeroBack_Target
55.139	1.483	D	1	535	ZeroBack_NonTarget
56.639	1.684	X	1	640	ZeroBack_Target
58.34	1.683	P	1	516	ZeroBack_NonTarget
60.04	1.884	X	1	654	ZeroBack_Target
61.941	1.683	J	1	601	ZeroBack_NonTarget
63.641	1.384	D	1	627	ZeroBack_NonTarget
65.042	1.783	B	1	666	ZeroBack_NonTarget
66.842	1.384	+	NA	0	ZeroBack_fix
68.243	1.883	X	1	747	ZeroBack_Target
70.143	1.484	L	1	521	ZeroBack_NonTarget
71.644	1.583	V	1	684	ZeroBack_NonTarget
73.244	1.683	C	1	490	ZeroBack_NonTarget
74.944	1.384	G	1	533	ZeroBack_NonTarget
76.345	1.883	M	1	538	ZeroBack_NonTarget
78.245	1.484	P	1	483	ZeroBack_NonTarget
79.746	1.683	X	1	632	ZeroBack_Target
81.446	1.684	D	1	625	ZeroBack_NonTarget
83.147	1.583	X	1	623	ZeroBack_Target
84.747	1.884	S	1	549	ZeroBack_NonTarget
86.648	1.883	+	NA	0	ZeroBack_fix
88.548	1.884	J	1	536	ZeroBack_NonTarget
90.449	1.983	X	1	668	ZeroBack_Target
92.45	1.683	B	1	472	ZeroBack_NonTarget
94.15	1.783	X	1	645	ZeroBack_Target
95.951	1.983	R	1	542	ZeroBack_NonTarget
97.951	1.884	R	1	538	ZeroBack_NonTarget
99.852	1.583	+	NA	0	ZeroBack_fix
101.452	1.684	H	1	581	ZeroBack_NonTarget
103.153	1.883	X	1	525	ZeroBack_Target
105.053	1.584	S	1	515	ZeroBack_NonTarget
106.654	1.583	B	1	613	ZeroBack_NonTarget
108.254	1.484	D	1	633	ZeroBack_NonTarget
109.754	1.984	X	1	621	ZeroBack_Target
111.755	1.584	N	1	470	ZeroBack_NonTarget
113.355	1.684	X	1	597	ZeroBack_Target
115.056	1.683	R	1	463	ZeroBack_NonTarget
116.756	1.984	S	1	537	ZeroBack_NonTarget
118.757	1.684	X	1	625	ZeroBack_Target
120.458	1.583	J	1	682	ZeroBack_NonTarget
122.058	1.983	X	1	586	ZeroBack_Target
124.059	1.783	X	1	647	ZeroBack_Target
125.859	1.684	F	1	540	ZeroBack_NonTarget
127.56	1.783	+	NA	0	ZeroBack_fix
129.36	1.584	T	1	606	ZeroBack_NonTarget
130.961	1.483	X	1	443	ZeroBack_Target
132.461	1.783	B	1	511	ZeroBack_NonTarget
134.261	1.784	F	1	589	ZeroBack_NonTarget
136.062	1.383	F	1	512	ZeroBack_NonTarget
137.462	1.984	B	1	527	ZeroBack_NonTarget
139.463	1.483	K	1	716	ZeroBack_NonTarget
140.963	1.884	Q	1	508	ZeroBack_NonTarget
142.864	1.383	T	1	596	ZeroBack_NonTarget
144.264	1.784	X	1	664	ZeroBack_Target
146.065	1.983	X	1	387	ZeroBack_Target
148.065	1.584	W	1	731	ZeroBack_NonTarget
149.666	1.383	+	NA	0	ZeroBack_fix
151.066	1.484	X	1	599	ZeroBack_Target
152.567	1.783	Z	1	500	ZeroBack_NonTarget
154.367	1.784	P	1	427	ZeroBack_NonTarget
156.168	1.883	S	1	456	ZeroBack_NonTarget
158.068	1.984	X	1	561	ZeroBack_Target
160.069	1.583	X	1	616	ZeroBack_Target
161.669	1.484	V	1	721	ZeroBack_NonTarget
163.17	1.683	D	1	639	ZeroBack_NonTarget
164.87	1.784	X	1	582	ZeroBack_Target
166.671	1.583	X	1	659	ZeroBack_Target
168.271	1.384	G	1	616	ZeroBack_NonTarget
169.672	1.783	X	1	603	ZeroBack_Target
171.472	1.684	+	NA	0	ZeroBack_fix
179.158	1.5	+	NA	0	OneBack_fix
180.675	1.683	Q	NA	0	OneBack_na
182.375	1.784	C	1	691	OneBack_NonTarget
184.176	1.383	C	0	508	OneBack_Target
185.576	1.684	F	1	1020	OneBack_NonTarget
187.277	1.383	T	1	605	OneBack_NonTarget
188.677	1.784	W	1	586	OneBack_NonTarget
190.478	1.583	H	1	536	OneBack_NonTarget
192.078	1.984	H	1	687	OneBack_Target
194.079	1.983	H	1	540	OneBack_Target
196.079	1.884	R	1	576	OneBack_NonTarget
197.98	1.683	+	NA	0	OneBack_fix
199.68	1.484	Q	1	544	OneBack_NonTarget
201.181	1.683	P	1	1034	OneBack_NonTarget
202.881	1.784	P	1	502	OneBack_Target
204.682	1.983	K	1	634	OneBack_NonTarget
206.682	1.984	H	1	605	OneBack_NonTarget
208.683	1.783	H	1	1063	OneBack_Target
210.483	1.984	+	NA	0	OneBack_fix
212.484	1.583	K	1	735	OneBack_NonTarget
214.084	1.884	K	1	893	OneBack_Target
215.985	1.383	H	1	598	OneBack_NonTarget
217.385	1.784	W	1	768	OneBack_NonTarget
219.186	1.583	T	1	519	OneBack_NonTarget
220.786	1.584	W	1	924	OneBack_NonTarget
222.387	1.583	W	1	695	OneBack_Target
223.987	1.984	S	1	669	OneBack_NonTarget
225.988	1.783	T	1	602	OneBack_NonTarget
227.788	1.384	+	NA	0	OneBack_fix
229.189	1.683	M	1	740	OneBack_NonTarget
230.889	1.684	M	1	575	OneBack_Target
232.59	1.683	P	1	751	OneBack_NonTarget
234.29	1.984	P	1	733	OneBack_Target
236.291	1.483	G	1	482	OneBack_NonTarget
237.791	1.584	Z	1	599	OneBack_NonTarget
239.392	1.783	V	1	612	OneBack_NonTarget
241.192	1.384	V	1	741	OneBack_Target
