onset	duration	value	accuracy	response_time	trial_type
6.512	1.501	+	NA	0	TwoBack_fix
8.029	1.484	V	NA	458	TwoBack_na
9.53	1.683	P	NA	357	TwoBack_na
11.23	1.384	F	0	633	TwoBack_NonTarget
12.631	1.583	P	1	760	TwoBack_Target
14.231	1.884	H	1	552	TwoBack_NonTarget
16.132	1.983	V	1	571	TwoBack_NonTarget
18.132	1.784	N	1	555	TwoBack_NonTarget
19.933	1.383	V	1	818	TwoBack_Target
21.333	1.584	C	1	786	TwoBack_NonTarget
22.934	1.983	D	1	537	TwoBack_NonTarget
24.934	1.984	N	0	713	TwoBack_NonTarget
26.935	1.483	D	0	336	TwoBack_Target
28.435	1.584	K	1	404	TwoBack_NonTarget
30.036	1.383	P	1	939	TwoBack_NonTarget
31.436	1.984	+	NA	0	TwoBack_fix
33.437	1.383	K	1	882	TwoBack_Target
34.837	1.884	F	1	866	TwoBack_NonTarget
36.738	1.883	Q	1	549	TwoBack_NonTarget
38.638	1.984	F	0	697	TwoBack_Target
40.639	1.783	S	1	528	TwoBack_NonTarget
42.439	1.784	T	0	0	TwoBack_NonTarget
44.24	1.383	D	1	567	TwoBack_NonTarget
45.64	1.384	T	1	895	TwoBack_Target
47.041	1.583	C	1	518	TwoBack_NonTarget
48.641	1.684	M	1	622	TwoBack_NonTarget
50.342	1.383	C	1	441	TwoBack_Target
51.742	1.383	K	1	409	TwoBack_NonTarget
53.142	1.784	S	1	401	TwoBack_NonTarget
54.943	1.683	P	1	584	TwoBack_NonTarget
56.643	1.684	S	1	516	TwoBack_Target
58.344	1.983	W	1	519	TwoBack_NonTarget
60.344	1.684	S	0	911	TwoBack_Target
62.045	1.483	+	NA	0	TwoBack_fix
63.545	1.484	B	1	838	TwoBack_NonTarget
65.046	1.683	Z	1	681	TwoBack_NonTarget
66.746	1.884	B	1	548	TwoBack_Target
68.647	1.983	Z	1	703	TwoBack_Target
70.647	1.884	B	0	0	TwoBack_Target
72.548	1.783	K	1	747	TwoBack_NonTarget
74.349	1.783	L	1	473	TwoBack_NonTarget
76.149	1.384	D	1	578	TwoBack_NonTarget
77.549	1.584	W	1	545	TwoBack_NonTarget
79.15	1.883	D	1	584	TwoBack_Target
81.05	1.984	P	1	700	TwoBack_NonTarget
83.051	1.483	P	0	0	TwoBack_NonTarget
84.551	1.984	P	0	551	TwoBack_Target
86.552	1.983	M	0	318	TwoBack_NonTarget
88.537	1.799	R	0	0	TwoBack_NonTarget
90.353	1.484	H	1	557	TwoBack_NonTarget
91.854	1.683	R	1	448	TwoBack_Target
