onset	duration	value	accuracy	response_time	trial_type
4.011	6.888	E	1	1203	vowcon_na
10.998	5.401	e	1	1101	vowcon_repeat
16.498	4.401	T	1	1047	vowcon_repeat
20.999	4.9	a	1	1028	vowcon_repeat
26.001	9.398	R	1	1496	upplow_switch
35.504	6.395	E	1	1532	upplow_repeat
42.005	7.394	T	1	2673	vowcon_switch
49.508	6.891	A	1	1220	vowcon_repeat
56.51	8.889	u	1	1651	upplow_switch
65.512	6.387	U	1	1410	vowcon_switch
71.998	6.401	F	1	1527	vowcon_repeat
78.499	7.4	t	1	1748	upplow_switch
86.001	3.398	I	1	2494	vowcon_switch
89.502	5.897	U	1	1674	upplow_switch
95.504	8.395	t	1	1481	vowcon_switch
104.006	7.393	M	1	1683	vowcon_repeat
111.509	6.39	R	1	1295	upplow_switch
118.01	4.889	M	1	1077	upplow_repeat
123.012	5.887	r	1	2096	vowcon_switch
128.998	3.901	T	1	931	upplow_switch
132.998	7.901	e	1	1624	upplow_repeat
141	5.399	I	1	1238	upplow_repeat
146.502	9.397	R	0	2191	upplow_repeat
156.005	5.894	A	1	1092	vowcon_switch
162.006	4.393	R	1	1756	upplow_switch
166.508	4.891	F	1	1454	upplow_repeat
171.509	6.39	+	NA	0	_fix
178.011	9.388	a	1	1681	upplow_repeat
187.498	8.901	E	1	1234	vowcon_switch
196.5	5.899	r	1	1351	vowcon_repeat
202.501	5.898	f	1	1102	vowcon_repeat
208.503	5.896	i	0	957	upplow_switch
214.505	6.894	m	1	1191	vowcon_switch
221.507	4.392	u	1	1201	vowcon_repeat
226.008	8.891	I	1	1945	vowcon_repeat
235.011	8.388	e	1	1030	vowcon_repeat
243.498	4.901	+	NA	0	_fix
248.498	3.901	a	1	1255	upplow_switch
252.499	5.4	I	1	1107	upplow_repeat
258.001	6.398	r	1	1177	vowcon_switch
264.502	5.897	r	1	1113	upplow_switch
270.504	8.895	f	1	1129	upplow_repeat
279.507	8.392	u	1	1072	vowcon_switch
288.009	7.89	m	1	1103	upplow_switch
296.011	8.388	r	1	1001	upplow_repeat
304.498	5.401	F	1	1088	vowcon_switch
309.999	7.4	R	1	1101	upplow_switch
317.501	9.398	u	1	1537	upplow_repeat
327.004	6.895	a	1	1267	upplow_repeat
334.006	6.893	e	1	1097	vowcon_switch
341.008	6.891	m	1	1062	vowcon_repeat
348.01	6.889	E	1	1393	upplow_switch
355.012	7.387	+	NA	0	_fix
362.498	7.901	A	1	903	upplow_repeat
370.499	4.4	E	1	907	upplow_repeat
375.001	5.398	r	1	1110	vowcon_switch
380.502	6.397	i	1	989	upplow_switch
387.004	3.395	f	1	1054	upplow_repeat
390.505	3.894	+	NA	0	_fix
394.506	5.393	u	1	1198	upplow_repeat
400.008	7.891	i	1	1043	vowcon_switch
408.01	3.389	R	1	1691	vowcon_repeat
411.511	6.388	M	1	1248	upplow_switch
417.998	7.401	t	1	1077	upplow_repeat
425.499	3.9	A	1	1283	vowcon_switch
429.5	3.399	+	NA	0	_fix
