onset	duration	value	accuracy	response_time	trial_type
6.508	1.5	+	NA	0	ZeroBack_fix
8.025	1.983	M	1	535	ZeroBack_NonTarget
10.025	1.484	X	1	713	ZeroBack_Target
11.526	1.583	N	1	579	ZeroBack_NonTarget
13.126	1.984	V	1	454	ZeroBack_NonTarget
15.127	1.883	F	1	413	ZeroBack_NonTarget
17.027	1.684	D	1	400	ZeroBack_NonTarget
18.728	1.383	X	1	416	ZeroBack_Target
20.128	1.584	W	1	403	ZeroBack_NonTarget
21.729	1.683	N	1	509	ZeroBack_NonTarget
23.429	1.984	X	1	444	ZeroBack_Target
25.43	1.983	Q	1	383	ZeroBack_NonTarget
27.43	1.684	Q	1	425	ZeroBack_NonTarget
29.131	1.583	X	1	589	ZeroBack_Target
30.731	1.684	L	1	416	ZeroBack_NonTarget
32.432	1.983	+	NA	0	ZeroBack_fix
34.432	1.484	F	1	562	ZeroBack_NonTarget
35.933	1.983	Z	0	557	ZeroBack_NonTarget
37.933	1.884	J	1	682	ZeroBack_NonTarget
39.834	1.983	H	1	469	ZeroBack_NonTarget
41.834	1.384	V	1	421	ZeroBack_NonTarget
43.235	1.683	F	1	467	ZeroBack_NonTarget
44.935	1.484	X	1	401	ZeroBack_Target
46.436	1.683	X	1	516	ZeroBack_Target
48.136	1.584	P	1	430	ZeroBack_NonTarget
49.737	1.383	B	1	369	ZeroBack_NonTarget
51.137	1.684	S	1	528	ZeroBack_NonTarget
52.838	1.783	X	0	371	ZeroBack_Target
54.638	1.884	X	1	561	ZeroBack_Target
56.539	1.883	D	1	429	ZeroBack_NonTarget
58.439	1.984	X	1	504	ZeroBack_Target
60.44	1.883	P	1	388	ZeroBack_NonTarget
62.34	1.384	X	1	443	ZeroBack_Target
63.741	1.483	J	1	424	ZeroBack_NonTarget
65.241	1.784	D	1	437	ZeroBack_NonTarget
67.042	1.583	B	1	487	ZeroBack_NonTarget
68.642	1.684	+	NA	0	ZeroBack_fix
70.343	1.783	X	1	421	ZeroBack_Target
72.143	1.584	L	1	434	ZeroBack_NonTarget
73.744	1.783	V	1	445	ZeroBack_NonTarget
75.544	1.384	C	1	422	ZeroBack_NonTarget
76.944	1.884	G	1	457	ZeroBack_NonTarget
78.845	1.783	M	1	466	ZeroBack_NonTarget
80.646	1.883	P	1	701	ZeroBack_NonTarget
82.546	1.584	X	1	512	ZeroBack_Target
84.147	1.683	D	1	394	ZeroBack_NonTarget
85.847	1.483	X	1	429	ZeroBack_Target
87.347	1.784	S	1	352	ZeroBack_NonTarget
89.148	1.383	+	NA	0	ZeroBack_fix
90.548	1.484	J	1	671	ZeroBack_NonTarget
92.049	1.583	X	1	448	ZeroBack_Target
93.649	1.884	B	1	509	ZeroBack_NonTarget
95.55	1.583	X	1	490	ZeroBack_Target
97.15	1.784	R	1	531	ZeroBack_NonTarget
98.951	1.683	R	1	469	ZeroBack_NonTarget
100.651	1.484	+	NA	0	ZeroBack_fix
102.152	1.983	H	1	598	ZeroBack_NonTarget
104.152	1.584	X	1	458	ZeroBack_Target
105.753	1.383	S	1	408	ZeroBack_NonTarget
107.153	1.784	B	1	520	ZeroBack_NonTarget
108.954	1.983	D	1	416	ZeroBack_NonTarget
110.954	1.584	X	1	491	ZeroBack_Target
112.555	1.683	N	1	468	ZeroBack_NonTarget
114.255	1.684	X	1	480	ZeroBack_Target
115.956	1.783	R	1	359	ZeroBack_NonTarget
117.756	1.384	S	1	718	ZeroBack_NonTarget
119.157	1.483	X	1	491	ZeroBack_Target
120.657	1.583	J	1	368	ZeroBack_NonTarget
122.257	1.884	X	0	323	ZeroBack_Target
124.158	1.983	X	1	541	ZeroBack_Target
126.159	1.883	F	1	442	ZeroBack_NonTarget
128.059	1.384	+	NA	0	ZeroBack_fix
129.46	1.483	T	1	603	ZeroBack_NonTarget
