onset	duration	value	accuracy	response_time	trial_type
6.504	1.6	+	NA	0	TwoBack_fix
8.121	1.584	V	NA	0	TwoBack_na
9.722	1.783	P	NA	1253	TwoBack_na
11.522	1.684	F	0	0	TwoBack_NonTarget
13.223	1.983	P	0	715	TwoBack_Target
15.223	1.484	H	0	0	TwoBack_NonTarget
16.724	1.383	V	1	674	TwoBack_NonTarget
18.124	1.483	N	1	620	TwoBack_NonTarget
19.624	1.684	V	0	378	TwoBack_Target
21.325	1.883	C	1	301	TwoBack_NonTarget
23.225	1.884	D	1	542	TwoBack_NonTarget
25.126	1.683	N	1	790	TwoBack_NonTarget
26.826	1.684	D	0	579	TwoBack_Target
28.527	1.883	K	0	0	TwoBack_NonTarget
30.427	1.684	P	0	0	TwoBack_NonTarget
32.128	1.383	+	NA	0	TwoBack_fix
33.528	1.484	K	1	563	TwoBack_Target
35.029	1.883	F	1	960	TwoBack_NonTarget
36.929	1.984	Q	0	553	TwoBack_NonTarget
38.93	1.483	F	1	460	TwoBack_Target
40.43	1.384	S	0	0	TwoBack_NonTarget
41.831	1.883	T	1	709	TwoBack_NonTarget
43.731	1.784	D	0	0	TwoBack_NonTarget
45.532	1.583	T	0	0	TwoBack_Target
47.132	1.484	C	0	0	TwoBack_NonTarget
48.633	1.483	M	0	0	TwoBack_NonTarget
50.133	1.684	C	0	488	TwoBack_Target
51.834	1.583	K	1	604	TwoBack_NonTarget
53.434	1.683	S	1	416	TwoBack_NonTarget
55.134	1.584	P	0	0	TwoBack_NonTarget
56.735	1.783	S	0	291	TwoBack_Target
58.535	1.384	W	1	289	TwoBack_NonTarget
59.936	1.683	S	0	336	TwoBack_Target
61.636	1.784	+	NA	0	TwoBack_fix
63.437	1.783	B	1	406	TwoBack_NonTarget
65.237	1.884	Z	1	372	TwoBack_NonTarget
67.138	1.683	B	1	657	TwoBack_Target
68.838	1.984	Z	0	615	TwoBack_Target
70.839	1.683	B	0	767	TwoBack_Target
72.539	1.484	K	1	839	TwoBack_NonTarget
74.04	1.583	L	1	1097	TwoBack_NonTarget
75.64	1.584	D	1	559	TwoBack_NonTarget
77.241	1.683	W	1	405	TwoBack_NonTarget
78.941	1.784	D	0	547	TwoBack_Target
80.742	1.883	P	1	710	TwoBack_NonTarget
82.642	1.784	P	1	502	TwoBack_NonTarget
84.443	1.483	P	1	637	TwoBack_Target
85.943	1.784	M	1	503	TwoBack_NonTarget
87.744	1.983	R	1	613	TwoBack_NonTarget
89.744	1.984	H	1	462	TwoBack_NonTarget
91.745	1.383	R	0	525	TwoBack_Target
93.145	1.784	Z	1	553	TwoBack_NonTarget
94.946	1.883	D	0	451	TwoBack_NonTarget
96.846	1.384	G	1	376	TwoBack_NonTarget
98.247	1.483	D	0	537	TwoBack_Target
99.747	1.584	T	0	429	TwoBack_NonTarget
101.348	1.883	Y	1	363	TwoBack_NonTarget
103.248	1.384	T	0	396	TwoBack_Target
104.648	1.984	C	1	541	TwoBack_NonTarget
106.649	1.583	+	NA	0	TwoBack_fix
108.249	1.484	K	1	917	TwoBack_NonTarget
109.75	1.383	D	0	0	TwoBack_NonTarget
111.15	1.984	K	0	47	TwoBack_Target
113.151	1.683	B	1	1300	TwoBack_NonTarget
114.851	1.984	V	1	477	TwoBack_NonTarget
116.852	1.783	Z	1	742	TwoBack_NonTarget
118.652	1.984	V	0	622	TwoBack_Target
120.653	1.483	Z	0	608	TwoBack_Target
122.153	1.784	V	1	712	TwoBack_Target
123.954	1.683	P	0	0	TwoBack_NonTarget
125.654	1.384	H	1	749	TwoBack_NonTarget
127.055	1.583	P	1	939	TwoBack_Target
128.655	1.784	T	1	964	TwoBack_NonTarget
130.456	1.683	P	0	0	TwoBack_Target
132.156	1.884	H	1	368	TwoBack_NonTarget
134.057	1.583	H	0	0	TwoBack_NonTarget
135.657	1.684	H	1	513	TwoBack_Target
137.358	1.783	C	0	0	TwoBack_NonTarget
139.158	1.384	D	1	429	TwoBack_NonTarget
140.559	1.383	J	1	532	TwoBack_NonTarget
141.959	1.483	P	1	900	TwoBack_NonTarget
143.459	1.984	J	1	1034	TwoBack_Target
145.46	1.883	+	NA	0	TwoBack_fix
147.361	1.583	D	1	1319	TwoBack_NonTarget
148.961	1.883	Q	1	523	TwoBack_NonTarget
150.861	1.984	D	1	675	TwoBack_Target
152.862	1.384	Q	0	364	TwoBack_Target
154.262	1.884	F	1	1049	TwoBack_NonTarget
156.163	1.483	Z	1	989	TwoBack_NonTarget
157.663	1.684	T	0	0	TwoBack_NonTarget
159.364	1.583	Z	0	668	TwoBack_Target
160.964	1.584	M	1	406	TwoBack_NonTarget
162.565	1.583	D	1	420	TwoBack_NonTarget
164.165	1.784	J	1	400	TwoBack_NonTarget
165.966	1.983	D	0	460	TwoBack_Target
167.966	1.984	W	1	428	TwoBack_NonTarget
169.967	1.783	D	1	679	TwoBack_Target
171.767	1.384	+	NA	0	TwoBack_fix
179.153	1.5	+	NA	0	ZeroBack_fix
180.67	1.683	M	1	1368	ZeroBack_NonTarget
182.37	1.884	X	1	627	ZeroBack_Target
184.271	1.683	N	1	473	ZeroBack_NonTarget
185.971	1.884	V	1	473	ZeroBack_NonTarget
187.872	1.683	F	1	461	ZeroBack_NonTarget
189.572	1.784	D	1	365	ZeroBack_NonTarget
191.373	1.483	X	0	371	ZeroBack_Target
192.873	1.484	W	1	448	ZeroBack_NonTarget
194.374	1.683	N	1	512	ZeroBack_NonTarget
196.074	1.384	X	1	348	ZeroBack_Target
197.475	1.783	Q	1	426	ZeroBack_NonTarget
199.275	1.684	Q	1	443	ZeroBack_NonTarget
200.976	1.983	X	1	427	ZeroBack_Target
202.976	1.884	L	1	851	ZeroBack_NonTarget
204.877	1.983	+	NA	0	ZeroBack_fix
206.877	1.484	F	1	491	ZeroBack_NonTarget
208.378	1.883	Z	1	490	ZeroBack_NonTarget
210.278	1.784	J	1	361	ZeroBack_NonTarget
212.079	1.383	H	1	348	ZeroBack_NonTarget
