onset	duration	value	accuracy	response_time	trial_type
6.003	1.601	+	NA	0	TwoBack_fix
7.621	1.683	V	NA	0	TwoBack_na
9.321	1.883	P	NA	0	TwoBack_na
11.206	1.399	F	1	713	TwoBack_NonTarget
12.622	1.383	P	0	0	TwoBack_Target
14.022	1.784	H	1	281	TwoBack_NonTarget
15.823	1.783	V	0	0	TwoBack_NonTarget
17.623	1.384	N	0	0	TwoBack_NonTarget
19.024	1.683	V	0	935	TwoBack_Target
20.724	1.584	C	0	0	TwoBack_NonTarget
22.325	1.883	D	0	0	TwoBack_NonTarget
24.225	1.684	N	1	878	TwoBack_NonTarget
25.926	1.383	D	0	953	TwoBack_Target
27.326	1.884	K	1	945	TwoBack_NonTarget
29.227	1.783	P	1	884	TwoBack_NonTarget
31.027	1.484	+	NA	0	TwoBack_fix
32.528	1.683	K	0	0	TwoBack_Target
34.228	1.684	F	0	0	TwoBack_NonTarget
35.929	1.583	Q	1	86	TwoBack_NonTarget
37.529	1.483	F	0	0	TwoBack_Target
39.029	1.584	S	1	402	TwoBack_NonTarget
40.63	1.983	T	1	649	TwoBack_NonTarget
42.63	1.584	D	1	985	TwoBack_NonTarget
44.231	1.783	T	0	584	TwoBack_Target
46.031	1.484	C	0	808	TwoBack_NonTarget
47.532	1.883	M	1	627	TwoBack_NonTarget
49.432	1.384	C	0	0	TwoBack_Target
50.833	1.583	K	0	62	TwoBack_NonTarget
52.433	1.984	S	1	702	TwoBack_NonTarget
54.434	1.583	P	1	765	TwoBack_NonTarget
56.034	1.584	S	1	957	TwoBack_Target
57.635	1.683	W	1	564	TwoBack_NonTarget
59.335	1.784	S	0	0	TwoBack_Target
61.136	1.683	+	NA	0	TwoBack_fix
62.836	1.384	B	1	675	TwoBack_NonTarget
64.237	1.883	Z	1	698	TwoBack_NonTarget
66.137	1.784	B	1	494	TwoBack_Target
67.938	1.983	Z	0	572	TwoBack_Target
69.938	1.984	B	1	389	TwoBack_Target
71.939	1.783	K	1	371	TwoBack_NonTarget
73.739	1.384	L	1	475	TwoBack_NonTarget
75.14	1.683	D	1	754	TwoBack_NonTarget
76.84	1.584	W	1	758	TwoBack_NonTarget
78.441	1.583	D	0	757	TwoBack_Target
80.041	1.884	P	1	509	TwoBack_NonTarget
81.942	1.783	P	1	496	TwoBack_NonTarget
83.742	1.384	P	0	560	TwoBack_Target
85.142	1.984	M	1	784	TwoBack_NonTarget
87.143	1.884	R	1	359	TwoBack_NonTarget
89.044	1.583	H	1	514	TwoBack_NonTarget
90.644	1.984	R	1	722	TwoBack_Target
