onset	duration	value	accuracy	response_time	trial_type
4.008	7.392	E	1	1048	vowcon_na
11.51	5.89	e	1	1122	vowcon_repeat
17.512	4.888	T	1	815	vowcon_repeat
22.513	6.887	a	1	734	vowcon_repeat
29.499	4.901	R	1	1204	upplow_switch
34.5	6.4	E	1	827	upplow_repeat
41.002	6.898	T	1	1061	vowcon_switch
48.004	5.896	A	1	803	vowcon_repeat
54.006	6.394	u	1	1793	upplow_switch
60.508	4.392	U	1	947	vowcon_switch
65.009	4.891	F	1	886	vowcon_repeat
70.01	7.39	t	1	1101	upplow_switch
77.512	7.888	I	1	1287	vowcon_switch
85.499	6.401	U	1	804	upplow_switch
92	3.9	t	1	710	vowcon_switch
96.001	5.399	M	1	893	vowcon_repeat
101.503	8.397	R	1	1015	upplow_switch
110.005	8.395	M	1	801	upplow_repeat
118.508	8.892	r	1	882	vowcon_switch
127.51	6.89	T	1	824	upplow_switch
134.512	5.388	e	1	862	upplow_repeat
140.014	7.386	I	1	968	upplow_repeat
147.499	8.901	R	1	699	upplow_repeat
156.502	4.398	A	1	968	vowcon_switch
161.003	7.397	R	1	778	upplow_switch
168.505	6.395	F	1	940	upplow_repeat
175.007	4.393	+	NA	0	_fix
179.508	8.892	a	1	1073	upplow_repeat
188.511	5.389	E	1	1318	vowcon_switch
194.013	7.387	r	1	832	vowcon_repeat
201.499	4.401	f	1	730	vowcon_repeat
205.999	3.401	i	1	1022	upplow_switch
209.5	9.4	m	1	729	vowcon_switch
219.003	7.897	u	1	1074	vowcon_repeat
227.005	5.895	I	1	1168	vowcon_repeat
233.007	8.893	e	1	750	vowcon_repeat
242.01	6.89	+	NA	0	_fix
249.012	8.388	a	0	696	upplow_switch
257.499	8.401	I	1	737	upplow_repeat
266	3.4	r	1	836	vowcon_switch
269.501	3.899	r	1	1087	upplow_switch
273.502	7.898	f	1	1078	upplow_repeat
281.504	5.396	u	1	1308	vowcon_switch
287.006	6.394	m	1	950	upplow_switch
293.508	4.892	r	1	872	upplow_repeat
298.509	9.391	F	0	783	vowcon_switch
308.012	5.888	R	1	895	upplow_switch
314.014	6.386	u	1	797	upplow_repeat
320.499	6.401	a	1	1408	upplow_repeat
327.001	9.399	e	1	1050	vowcon_switch
336.503	6.897	m	1	980	vowcon_repeat
343.505	5.895	E	1	946	upplow_switch
349.507	5.893	+	NA	0	_fix
355.509	5.391	A	1	718	upplow_repeat
361.01	5.39	E	1	777	upplow_repeat
366.512	6.888	r	1	675	vowcon_switch
373.499	3.901	i	1	896	upplow_switch
377.499	3.401	f	1	672	upplow_repeat
381	3.9	+	NA	0	_fix
385.001	5.899	u	1	689	upplow_repeat
391.002	7.898	i	1	880	vowcon_switch
399.005	6.895	R	1	757	vowcon_repeat
406.007	3.393	M	1	1003	upplow_switch
409.508	6.392	t	1	950	upplow_repeat
416.01	9.39	A	1	1016	vowcon_switch
425.512	7.388	+	NA	0	_fix
