onset	duration	value	accuracy	response_time	trial_type
4.007	1.592	X	1	560	first_go
5.708	1.791	A	1	0	first_nogo
7.608	1.191	F	1	0	first_nogo
8.909	1.59	+	NA	0	first_fix
10.609	1.79	U	1	0	first_nogo
12.51	1.789	R	1	0	first_nogo
14.41	1.289	A	1	0	first_nogo
15.81	1.389	E	1	0	first_nogo
17.311	1.688	X	1	416	first_go
19.111	1.588	X	1	493	first_go
20.812	1.787	G	1	0	first_nogo
22.712	1.787	O	1	0	first_nogo
24.598	1.301	X	1	470	first_go
25.998	1.601	C	1	0	first_nogo
27.698	1.401	B	1	0	first_nogo
29.198	1.801	X	1	466	first_go
31.098	1.401	N	1	0	first_nogo
32.599	1.2	Q	1	0	first_nogo
33.899	1.2	O	1	0	first_nogo
35.199	1.5	+	NA	0	first_fix
36.8	1.799	X	1	477	first_go
38.7	1.499	M	1	0	first_nogo
40.301	1.498	M	1	0	first_nogo
41.901	1.398	R	1	0	first_nogo
43.402	1.697	L	1	0	first_nogo
45.202	1.697	Q	1	0	first_nogo
47.003	1.696	I	1	0	first_nogo
48.803	1.796	M	1	0	first_nogo
50.704	1.395	+	NA	0	first_fix
52.204	1.595	P	1	0	first_nogo
53.905	1.694	D	1	0	first_nogo
55.705	1.294	I	1	0	first_nogo
57.106	1.593	X	1	444	first_go
58.806	1.593	B	1	0	first_nogo
60.507	1.492	F	1	0	first_nogo
62.107	1.792	H	1	0	first_nogo
64.008	1.691	Q	1	0	first_nogo
65.808	1.491	B	1	0	first_nogo
67.409	1.79	X	1	518	first_go
69.309	1.39	X	1	504	first_go
70.81	1.389	+	NA	0	first_fix
72.31	1.689	J	1	0	first_nogo
74.11	1.589	X	1	612	first_go
75.811	1.788	G	1	0	first_nogo
77.712	1.287	C	1	0	first_nogo
79.112	1.287	X	1	525	first_go
80.512	1.587	D	1	0	first_nogo
82.198	1.701	D	1	0	first_nogo
83.998	1.701	P	1	0	first_nogo
85.798	1.401	I	1	0	first_nogo
87.298	1.501	H	1	0	first_nogo
88.898	1.801	X	1	462	first_go
90.799	1.2	N	1	0	first_nogo
92.099	1.4	X	1	519	first_go
93.599	1.6	T	1	0	first_nogo
95.3	1.599	H	1	0	first_nogo
97	1.499	T	1	0	first_nogo
98.601	1.598	C	1	0	first_nogo
100.301	1.498	G	1	0	first_nogo
101.902	1.497	E	1	0	first_nogo
103.502	1.297	+	NA	0	first_fix
104.903	1.496	L	1	0	first_nogo
106.503	1.496	X	1	603	first_go
108.104	1.195	S	1	0	first_nogo
109.404	1.595	O	1	0	first_nogo
111.104	1.795	P	1	0	first_nogo
113.005	1.394	X	1	498	first_go
114.505	1.694	N	1	0	first_nogo
116.306	1.493	F	1	0	first_nogo
117.906	1.193	J	1	0	first_nogo
119.207	1.392	L	1	0	first_nogo
120.707	1.192	U	1	0	first_nogo
122.008	1.491	R	1	0	first_nogo
123.608	1.591	X	1	489	first_go
125.308	1.291	A	1	0	first_nogo
126.709	1.29	S	1	0	first_nogo
128.109	1.39	E	1	0	first_nogo
129.61	1.289	X	1	525	first_go
131.01	1.689	U	1	0	first_nogo
132.811	1.288	J	1	0	first_nogo
134.211	1.288	X	1	492	first_go
135.611	1.588	X	1	512	first_go
137.312	1.687	S	1	0	first_nogo
139.112	1.187	+	NA	0	first_fix
140.398	1.701	X	1	594	first_go
142.198	1.401	T	1	0	first_nogo
143.698	1.301	O	1	0	second_nogo
145.098	1.601	X	1	494	second_go
146.798	1.801	X	1	543	second_go
148.699	1.2	F	1	0	second_nogo
149.999	1.8	X	1	520	second_go
151.899	1.3	X	1	598	second_go
153.3	1.699	X	1	522	second_go
155.1	1.499	X	1	508	second_go
156.701	1.498	X	1	515	second_go
158.301	1.498	+	NA	0	second_fix
159.902	1.497	X	1	449	second_go
161.502	1.197	X	1	470	second_go
162.803	1.296	X	1	395	second_go
164.203	1.296	Q	1	0	second_nogo
165.603	1.796	X	1	506	second_go
167.504	1.295	I	1	0	second_nogo
168.904	1.595	X	1	485	second_go
170.605	1.694	U	1	0	second_nogo
172.405	1.194	X	1	484	second_go
173.706	1.493	X	1	440	second_go
175.306	1.693	X	1	492	second_go
177.107	1.292	G	1	0	second_nogo
178.507	1.592	X	1	480	second_go
180.208	1.191	X	1	457	second_go
181.508	1.291	X	1	439	second_go
182.908	1.291	X	1	485	second_go
184.309	1.69	X	1	477	second_go
186.109	1.19	+	NA	0	second_fix
187.41	1.189	G	1	0	second_nogo
188.71	1.489	E	1	0	second_nogo
190.31	1.289	X	1	467	second_go
191.711	1.588	X	1	460	second_go
193.411	1.688	X	1	440	second_go
195.212	1.387	X	1	500	second_go
196.712	1.687	X	1	485	second_go
198.513	1.786	+	NA	0	second_fix
200.398	1.601	X	1	460	second_go
202.098	1.701	X	1	406	second_go
203.898	1.801	X	1	447	second_go
205.798	1.401	X	1	419	second_go
207.299	1.5	L	1	0	second_nogo
208.899	1.7	X	1	499	second_go
210.7	1.799	X	1	493	second_go
212.6	1.799	X	1	525	second_go
214.501	1.398	+	NA	0	second_fix
216.001	1.498	X	1	379	second_go
217.602	1.797	X	1	406	second_go
219.502	1.297	U	1	0	second_nogo
220.903	1.496	X	1	489	second_go
222.503	1.196	X	1	518	second_go
223.803	1.296	S	1	0	second_nogo
225.204	1.795	X	1	452	second_go
227.104	1.195	X	1	493	second_go
228.405	1.194	O	1	0	second_nogo
229.705	1.494	+	NA	0	second_fix
231.305	1.594	H	1	0	second_nogo
233.006	1.593	X	1	453	second_go
234.706	1.593	R	1	0	second_nogo
236.407	1.492	X	1	447	second_go
238.007	1.592	X	1	453	second_go
239.708	1.191	X	1	496	second_go
241.008	1.491	X	1	444	second_go
242.609	1.19	X	1	413	second_go
243.909	1.49	N	1	0	second_nogo
245.51	1.789	X	1	504	second_go
247.41	1.189	X	1	438	second_go
248.71	1.289	X	1	425	second_go
250.111	1.288	X	1	459	second_go
251.511	1.488	X	1	482	second_go
253.112	1.387	X	1	515	second_go
254.612	1.287	X	1	456	second_go
256.013	1.286	S	1	0	second_nogo
257.398	1.401	X	1	472	second_go
258.898	1.401	+	NA	0	second_fix
260.398	1.501	B	1	0	second_nogo
261.998	1.201	X	1	453	second_go
263.298	1.701	J	1	0	second_nogo
265.098	1.701	N	1	0	second_nogo
266.899	1.2	C	1	0	second_nogo
268.199	1.6	X	1	445	second_go
269.9	1.399	+	NA	0	second_fix
271.4	1.199	X	1	445	second_go
272.701	1.498	X	1	489	second_go
274.301	1.698	I	1	0	second_nogo
276.102	1.197	X	1	519	second_go
277.402	1.497	X	1	451	second_go
279.002	1.297	X	1	388	second_go
280.403	1.596	X	1	488	second_go
282.103	1.796	+	NA	0	second_fix
284.004	1.395	X	1	592	second_go
285.504	1.495	X	1	459	second_go
287.105	1.194	X	1	449	second_go
288.405	1.794	C	1	0	second_nogo
290.306	1.593	+	NA	0	second_fix
292.006	1.393	H	1	0	second_nogo
293.507	1.292	X	1	465	second_go
294.907	1.792	X	1	451	second_go
296.808	1.591	M	1	0	second_nogo
298.508	1.591	X	1	512	second_go
300.209	1.59	X	1	505	second_go
301.909	1.49	X	1	504	second_go
303.509	1.79	X	1	481	second_go
305.41	1.289	X	1	468	second_go
306.81	1.689	X	1	484	second_go
308.611	1.488	P	1	0	second_nogo
310.211	1.588	X	1	483	second_go
311.912	1.187	X	1	471	second_go
313.212	1.187	X	1	437	second_go
314.513	1.386	X	1	466	second_go
315.998	1.501	X	1	451	second_go
317.598	1.701	X	1	482	second_go
319.398	1.401	X	1	426	second_go
320.898	1.701	X	1	398	second_go
322.698	1.401	X	1	515	second_go
324.199	1.4	D	1	0	second_nogo
325.699	1.8	X	1	480	second_go
327.6	1.299	X	1	437	second_go
329	1.599	X	1	429	second_go
330.701	1.798	X	1	447	second_go
332.601	1.398	A	1	0	second_nogo
334.102	1.197	X	1	462	second_go
335.402	1.497	T	1	0	second_nogo
337.002	1.397	X	1	514	second_go
338.503	1.796	Q	1	0	second_nogo
340.403	1.596	X	1	482	second_go
342.104	1.495	X	1	486	second_go
343.704	1.295	M	1	0	second_nogo
345.105	1.494	X	1	508	second_go
346.705	1.594	P	1	0	second_nogo
348.406	1.493	X	1	496	second_go
350.006	1.793	X	1	469	second_go
351.907	1.692	X	1	557	second_go
353.707	1.192	J	1	0	second_nogo
355.008	1.291	X	1	531	second_go
356.408	1.191	D	1	0	second_nogo
357.708	1.491	L	1	0	second_nogo
359.309	1.39	X	1	367	second_go
360.809	1.29	X	1	474	second_go
362.21	1.489	X	1	440	second_go
363.81	1.389	X	1	478	second_go
365.311	1.688	X	1	472	second_go
367.111	1.388	X	1	522	second_go
368.611	1.588	A	1	0	second_nogo
370.312	1.587	X	1	449	second_go
372.012	1.387	X	1	439	second_go
373.498	1.401	X	1	499	second_go
374.998	1.701	X	1	454	second_go
376.798	1.701	X	1	445	second_go
378.598	1.401	X	1	466	second_go
380.098	1.801	E	1	0	second_nogo
381.999	1.3	X	1	527	second_go
383.399	1.8	X	1	482	second_go
385.3	1.399	X	1	502	second_go
386.8	1.699	B	1	0	second_nogo
388.601	1.798	X	1	469	second_go
390.501	1.198	X	1	565	second_go
