onset	duration	value	accuracy	response_time	trial_type
4	1.599	X	1	571	first_go
5.7	1.599	E	1	0	first_nogo
7.401	1.598	B	1	0	first_nogo
9.101	1.498	B	1	0	first_nogo
10.701	1.698	X	1	369	first_go
12.502	1.297	X	1	441	first_go
13.902	1.297	H	1	0	first_nogo
15.303	1.796	X	1	410	first_go
17.203	1.496	U	1	0	first_nogo
18.804	1.395	X	1	367	first_go
20.304	1.295	P	1	0	first_nogo
21.705	1.694	X	1	356	first_go
23.505	1.494	H	1	0	first_nogo
25.106	1.193	G	1	0	first_nogo
26.406	1.393	X	1	397	first_go
27.906	1.693	F	1	0	first_nogo
29.707	1.692	L	1	0	first_nogo
31.507	1.492	I	1	0	first_nogo
33.108	1.791	U	1	0	first_nogo
35.008	1.491	M	1	0	first_nogo
36.609	1.29	Q	1	0	first_nogo
38.009	1.79	F	1	0	first_nogo
39.91	1.489	S	1	0	first_nogo
41.51	1.389	S	1	0	first_nogo
43.011	1.788	C	1	0	first_nogo
44.911	1.388	+	NA	0	first_fix
46.412	1.487	T	1	0	first_nogo
48.012	1.187	X	1	516	first_go
49.313	1.686	+	NA	0	first_fix
51.098	1.601	S	1	0	first_nogo
52.798	1.701	C	1	0	first_nogo
54.598	1.801	X	1	432	first_go
56.498	1.701	B	1	0	first_nogo
58.298	1.701	M	1	0	first_nogo
60.099	1.4	O	1	0	first_nogo
61.599	1.7	U	1	0	first_nogo
63.4	1.399	N	1	0	first_nogo
64.9	1.399	F	1	0	first_nogo
66.401	1.498	Q	1	0	first_nogo
68.001	1.398	+	NA	0	first_fix
69.502	1.497	J	1	0	first_nogo
71.102	1.797	G	1	0	first_nogo
73.003	1.296	R	1	0	first_nogo
74.403	1.296	I	1	0	first_nogo
75.803	1.296	Q	1	0	first_nogo
77.204	1.495	L	1	0	first_nogo
78.804	1.695	A	1	0	first_nogo
80.605	1.494	D	1	0	first_nogo
82.205	1.694	X	1	500	first_go
84.006	1.493	X	1	526	first_go
85.606	1.493	M	1	0	first_nogo
87.207	1.592	N	1	0	first_nogo
88.907	1.692	L	1	0	first_nogo
90.708	1.691	H	1	0	first_nogo
