onset	duration	value	accuracy	response_time	trial_type
4.01	1.389	X	1	637	first_go
5.511	1.288	F	1	0	first_nogo
6.911	1.488	+	NA	0	first_fix
8.512	1.787	L	1	0	first_nogo
10.412	1.187	X	1	419	first_go
11.713	1.286	X	1	574	first_go
13.098	1.401	+	NA	0	first_fix
14.598	1.601	X	1	577	first_go
16.298	1.501	B	1	0	first_nogo
17.898	1.201	T	1	0	first_nogo
19.198	1.501	A	1	0	first_nogo
20.799	1.4	X	1	392	first_go
22.299	1.7	E	1	0	first_nogo
24.1	1.399	C	1	0	first_nogo
25.6	1.299	S	1	0	first_nogo
27	1.699	R	1	0	first_nogo
28.801	1.698	M	1	0	first_nogo
30.601	1.698	U	1	0	first_nogo
32.402	1.497	+	NA	0	first_fix
34.002	1.297	T	1	0	first_nogo
35.403	1.796	B	1	0	first_nogo
37.303	1.696	+	NA	0	first_fix
39.104	1.595	M	1	0	first_nogo
40.804	1.595	X	1	531	first_go
42.505	1.194	I	1	0	first_nogo
43.805	1.294	C	1	0	first_nogo
45.206	1.493	+	NA	0	first_fix
46.806	1.293	I	1	0	first_nogo
48.207	1.592	J	1	0	first_nogo
49.907	1.192	H	1	0	first_nogo
51.207	1.192	F	1	0	first_nogo
52.508	1.591	E	1	0	first_nogo
54.208	1.391	N	1	0	first_nogo
55.709	1.59	A	1	0	first_nogo
57.409	1.19	D	1	0	first_nogo
58.71	1.189	O	1	0	first_nogo
60.01	1.789	X	1	596	first_go
61.91	1.489	G	1	0	first_nogo
63.511	1.788	T	1	0	first_nogo
65.411	1.288	P	1	0	first_nogo
66.812	1.287	X	1	554	first_go
68.212	1.487	X	1	498	first_go
69.813	1.586	J	1	0	first_nogo
71.498	1.701	S	1	0	first_nogo
73.298	1.801	H	1	0	first_nogo
75.198	1.601	M	1	0	first_nogo
76.898	1.801	X	1	564	first_go
78.799	1.6	N	1	0	first_nogo
80.499	1.8	Q	1	0	first_nogo
82.4	1.599	X	1	478	first_go
