onset	duration	value	accuracy	response_time	trial_type
4.005	1.194	+	NA	0	first_fix
5.306	1.493	X	1	510	first_go
6.906	1.793	H	1	0	first_nogo
8.807	1.292	X	1	418	first_go
10.207	1.492	O	1	0	first_nogo
11.808	1.291	X	1	410	first_go
13.208	1.791	Q	1	0	first_nogo
15.109	1.49	F	1	0	first_nogo
16.709	1.39	I	1	0	first_nogo
18.209	1.29	R	1	0	first_nogo
19.61	1.689	A	1	0	first_nogo
21.41	1.289	X	1	334	first_go
22.811	1.788	C	1	0	first_nogo
24.711	1.188	H	1	0	first_nogo
26.012	1.487	B	1	0	first_nogo
27.612	1.787	L	1	0	first_nogo
29.513	1.786	N	1	0	first_nogo
31.398	1.601	X	1	362	first_go
33.098	1.601	A	1	0	first_nogo
34.798	1.601	R	1	0	first_nogo
36.498	1.301	+	NA	0	first_fix
37.898	1.601	B	1	0	first_nogo
39.599	1.8	J	1	0	first_nogo
41.499	1.7	E	1	0	first_nogo
43.3	1.399	F	1	0	first_nogo
44.8	1.399	S	1	0	first_nogo
46.301	1.198	X	1	421	first_go
47.601	1.498	E	1	0	first_nogo
49.202	1.797	X	1	510	first_go
51.102	1.397	E	1	0	first_nogo
52.603	1.596	G	1	0	first_nogo
54.303	1.296	M	1	0	first_nogo
55.704	1.595	A	1	0	first_nogo
57.404	1.295	G	1	0	first_nogo
58.804	1.695	+	NA	0	first_fix
60.605	1.694	I	1	0	first_nogo
62.405	1.394	N	1	0	first_nogo
63.906	1.793	U	1	0	first_nogo
65.806	1.693	B	1	0	first_nogo
67.607	1.492	X	1	491	first_go
69.207	1.392	X	1	469	first_go
70.708	1.691	C	1	0	first_nogo
72.508	1.191	T	1	0	first_nogo
73.809	1.29	U	1	0	first_nogo
75.209	1.69	O	1	0	first_nogo
77.01	1.489	P	1	0	first_nogo
78.61	1.189	F	1	0	first_nogo
79.91	1.489	Q	1	0	first_nogo
81.511	1.488	+	NA	0	first_fix
83.111	1.188	D	1	0	first_nogo
84.412	1.187	P	1	0	first_nogo
85.712	1.487	M	1	0	first_nogo
87.313	1.486	M	1	0	first_nogo
88.898	1.401	X	1	513	first_go
90.398	1.701	X	1	416	first_go
92.198	1.501	X	1	385	first_go
93.798	1.301	L	1	0	first_nogo
95.198	1.301	D	1	0	first_nogo
96.599	1.5	R	1	0	first_nogo
98.199	1.3	P	1	0	first_nogo
99.599	1.3	H	1	0	first_nogo
101	1.399	J	1	0	first_nogo
102.5	1.699	X	1	521	first_go
104.301	1.498	T	1	0	first_nogo
105.901	1.698	C	1	0	first_nogo
107.702	1.397	X	1	476	first_go
109.202	1.197	G	1	0	first_nogo
110.503	1.196	S	1	0	first_nogo
111.803	1.296	T	1	0	first_nogo
113.203	1.396	X	1	434	first_go
114.704	1.795	I	1	0	first_nogo
116.604	1.195	J	1	0	first_nogo
117.905	1.794	+	NA	0	first_fix
119.805	1.294	N	1	0	first_nogo
121.206	1.793	X	1	547	first_go
123.106	1.193	D	1	0	first_nogo
124.407	1.392	X	1	458	first_go
125.907	1.692	S	1	0	first_nogo
127.708	1.391	+	NA	0	first_fix
129.208	1.391	O	1	0	first_nogo
130.708	1.191	X	1	528	first_go
132.009	1.19	X	1	434	first_go
133.309	1.79	U	1	0	first_nogo
135.21	1.589	X	1	390	first_go
136.91	1.189	Q	1	0	first_nogo
138.211	1.688	L	1	0	first_nogo
