onset	duration	value	accuracy	response_time	trial_type
4.003	1.496	A	1	0	first_nogo
5.604	1.795	A	1	0	first_nogo
7.504	1.795	Q	1	0	first_nogo
9.405	1.294	G	1	0	first_nogo
10.805	1.294	X	1	431	first_go
12.206	1.493	L	1	0	first_nogo
13.806	1.693	+	NA	0	first_fix
15.607	1.792	C	1	0	first_nogo
17.507	1.592	O	1	0	first_nogo
19.208	1.191	N	1	0	first_nogo
20.508	1.291	D	1	0	first_nogo
21.908	1.191	+	NA	0	first_fix
23.209	1.59	X	1	426	first_go
24.909	1.19	B	1	0	first_nogo
26.21	1.789	F	1	0	first_nogo
28.11	1.589	M	1	0	first_nogo
29.811	1.388	X	1	405	first_go
31.311	1.288	B	1	0	first_nogo
32.711	1.488	U	1	0	first_nogo
34.312	1.587	L	1	0	first_nogo
36.012	1.487	X	1	422	first_go
37.598	1.701	E	1	0	first_nogo
39.398	1.801	R	1	0	first_nogo
41.298	1.301	+	NA	0	first_fix
42.698	1.401	I	1	0	first_nogo
44.198	1.801	O	1	0	first_nogo
46.099	1.5	D	1	0	first_nogo
47.699	1.6	X	1	495	first_go
49.4	1.699	P	1	0	first_nogo
51.2	1.199	+	NA	0	first_fix
52.5	1.699	E	1	0	first_nogo
54.301	1.498	J	1	0	first_nogo
55.901	1.698	P	1	0	first_nogo
57.702	1.597	E	1	0	first_nogo
59.402	1.697	X	1	506	first_go
61.203	1.696	N	1	0	first_nogo
63.003	1.196	+	NA	0	first_fix
64.304	1.195	L	1	0	first_nogo
65.604	1.495	F	1	0	first_nogo
67.205	1.394	H	1	0	first_nogo
68.705	1.394	J	1	0	first_nogo
70.206	1.593	I	1	0	first_nogo
71.906	1.693	X	1	400	first_go
73.707	1.292	N	1	0	first_nogo
75.107	1.592	X	1	445	first_go
76.807	1.692	T	1	0	first_nogo
78.608	1.491	B	1	0	first_nogo
80.208	1.391	R	1	0	first_nogo
81.709	1.19	X	1	380	first_go
83.009	1.29	X	1	520	first_go
84.41	1.289	I	1	0	first_nogo
85.81	1.389	T	1	0	first_nogo
87.31	1.389	D	1	0	first_nogo
88.811	1.188	M	1	0	first_nogo
90.111	1.488	X	1	460	first_go
91.712	1.487	H	1	0	first_nogo
93.312	1.187	T	1	0	first_nogo
94.613	1.486	P	1	0	first_nogo
96.198	1.201	H	1	0	first_nogo
97.498	1.501	X	1	412	first_go
99.098	1.601	C	1	0	first_nogo
100.798	1.501	F	1	0	first_nogo
102.398	1.701	X	1	509	first_go
104.199	1.4	X	1	451	first_go
105.699	1.3	+	NA	0	first_fix
107.099	1.6	R	1	0	first_nogo
108.8	1.399	X	1	487	first_go
110.3	1.499	X	1	450	first_go
111.901	1.598	S	1	0	first_nogo
113.601	1.198	X	1	434	first_go
114.902	1.597	U	1	0	first_nogo
116.602	1.597	X	1	464	first_go
118.303	1.696	C	1	0	first_nogo
120.103	1.396	S	1	0	first_nogo
121.604	1.595	J	1	0	first_nogo
123.304	1.795	X	1	385	first_go
125.205	1.694	U	1	0	first_nogo
127.005	1.494	S	1	0	first_nogo
128.606	1.693	Q	1	0	first_nogo
130.406	1.193	X	1	430	first_go
131.706	1.493	O	1	0	first_nogo
133.307	1.392	M	1	0	first_nogo
134.807	1.392	G	1	0	first_nogo
136.308	1.491	G	1	0	first_nogo
137.908	1.591	Q	1	0	first_nogo
139.609	1.39	A	1	0	first_nogo
141.109	1.79	X	1	457	second_go
143.01	1.489	X	1	458	second_go
144.61	1.189	X	1	451	second_go
145.911	1.788	X	1	472	second_go
147.811	1.788	X	1	529	second_go
149.712	1.687	X	1	375	second_go
151.512	1.187	X	1	412	second_go
152.812	1.487	R	1	0	second_nogo
154.398	1.401	X	1	452	second_go
155.898	1.601	P	1	0	second_nogo
157.598	1.201	X	1	425	second_go
158.898	1.801	X	1	496	second_go
160.798	1.301	X	1	385	second_go
162.199	1.6	U	1	0	second_nogo
163.899	1.5	X	1	476	second_go
165.499	1.6	X	1	413	second_go
167.2	1.399	X	1	386	second_go
168.7	1.699	X	1	394	second_go
170.501	1.398	+	NA	0	second_fix
172.001	1.698	X	1	384	second_go
173.802	1.797	F	1	0	second_nogo
175.702	1.197	X	1	352	second_go
177.003	1.196	X	1	395	second_go
178.303	1.596	X	1	348	second_go
180.004	1.795	X	1	379	second_go
181.904	1.695	X	1	402	second_go
183.705	1.294	X	1	306	second_go
185.105	1.194	X	1	351	second_go
186.405	1.694	X	1	336	second_go
188.206	1.393	X	1	342	second_go
189.706	1.493	X	1	362	second_go
191.307	1.292	X	1	360	second_go
192.707	1.292	H	1	0	second_nogo
194.108	1.191	X	1	424	second_go
195.408	1.691	X	1	432	second_go
197.209	1.19	X	1	418	second_go
198.509	1.29	M	1	0	second_nogo
199.909	1.59	X	1	510	second_go
