onset	duration	value	accuracy	response_time	trial_type
3.999	3.9	E	0	0	vowcon_na
8.001	5.898	e	1	1129	vowcon_repeat
14.002	5.397	T	1	969	vowcon_repeat
19.504	3.395	a	1	1166	vowcon_repeat
23.005	6.894	R	1	1300	upplow_switch
30.007	3.392	E	1	1179	upplow_repeat
33.508	7.391	T	1	1078	vowcon_switch
41.01	7.889	A	1	972	vowcon_repeat
49.012	4.387	u	1	1761	upplow_switch
53.498	4.901	U	1	1102	vowcon_switch
58.498	3.401	F	1	1379	vowcon_repeat
61.999	5.9	t	0	1390	upplow_switch
68.001	4.898	I	1	1623	vowcon_switch
73.002	9.397	U	1	1480	upplow_switch
82.505	5.394	t	1	1084	vowcon_switch
88.006	7.393	M	1	1222	vowcon_repeat
95.509	3.89	R	1	1010	upplow_switch
99.51	5.389	M	1	965	upplow_repeat
105.011	8.388	r	1	1449	vowcon_switch
113.498	9.401	T	1	1345	upplow_switch
123	8.399	e	1	1324	upplow_repeat
131.502	6.897	I	1	1128	upplow_repeat
138.504	7.895	R	1	1049	upplow_repeat
146.506	5.893	A	1	1029	vowcon_switch
152.508	6.391	R	1	1206	upplow_switch
159.01	4.389	F	1	942	upplow_repeat
163.511	8.888	+	NA	0	_fix
172.498	4.901	a	1	1244	upplow_repeat
177.498	7.401	E	1	935	vowcon_switch
185.001	7.398	r	1	1685	vowcon_repeat
192.503	8.896	f	1	1235	vowcon_repeat
201.505	8.394	i	1	1606	upplow_switch
210.008	6.891	m	1	1340	vowcon_switch
217.01	6.389	u	1	1103	vowcon_repeat
223.511	4.388	I	1	1437	vowcon_repeat
228.013	5.386	e	1	746	vowcon_repeat
233.498	5.401	+	NA	0	_fix
238.999	5.9	a	0	1131	upplow_switch
245.001	6.398	I	1	904	upplow_repeat
251.503	8.396	r	1	1112	vowcon_switch
260.005	6.894	r	1	1205	upplow_switch
267.007	6.392	f	1	1029	upplow_repeat
273.509	6.89	u	1	1257	vowcon_switch
280.511	7.888	m	1	1023	upplow_switch
288.498	7.401	r	1	1227	upplow_repeat
295.999	3.4	F	1	1334	vowcon_switch
299.5	6.399	R	1	1590	upplow_switch
306.001	3.898	u	1	956	upplow_repeat
310.003	7.396	a	1	1054	upplow_repeat
317.505	8.894	e	1	1184	vowcon_switch
326.507	8.892	m	1	893	vowcon_repeat
335.51	6.389	E	1	1327	upplow_switch
342.012	4.387	+	NA	0	_fix
346.498	9.401	A	1	1230	upplow_repeat
355.999	5.9	E	1	1002	upplow_repeat
362.001	6.898	r	1	1118	vowcon_switch
369.003	5.896	i	1	1027	upplow_switch
375.004	7.895	f	1	987	upplow_repeat
383.007	6.392	+	NA	0	_fix
389.508	6.391	u	1	995	upplow_repeat
396.01	3.889	i	1	1384	vowcon_switch
400.011	6.888	R	1	932	vowcon_repeat
406.998	4.901	M	1	1274	upplow_switch
411.998	9.401	t	1	1386	upplow_repeat
421.501	5.898	A	1	994	vowcon_switch
427.502	5.397	+	NA	0	_fix
