onset	duration	value	accuracy	response_time	trial_type
4.004	3.894	E	1	1095	vowcon_na
8.005	8.393	e	0	1118	vowcon_repeat
16.508	7.89	T	1	1380	vowcon_repeat
24.51	3.888	a	1	1008	vowcon_repeat
28.511	4.887	R	1	1330	upplow_switch
33.497	7.401	E	1	1171	upplow_repeat
40.998	7.9	T	1	1166	vowcon_switch
49	5.898	A	1	965	vowcon_repeat
55.002	7.396	u	1	1338	upplow_switch
62.504	6.394	U	1	1050	vowcon_switch
69.006	8.392	F	1	1874	vowcon_repeat
77.508	8.89	t	1	2305	upplow_switch
86.511	4.387	I	1	1062	vowcon_switch
90.997	7.901	U	1	1100	upplow_switch
98.998	5.9	t	1	1043	vowcon_switch
104.999	5.399	M	1	934	vowcon_repeat
110.501	9.397	R	1	1221	upplow_switch
120.004	7.894	M	1	1223	upplow_repeat
128.006	5.392	r	1	1012	vowcon_switch
133.507	9.391	T	1	839	upplow_switch
143.01	5.388	e	1	1109	upplow_repeat
148.512	6.386	I	1	683	upplow_repeat
154.997	6.901	R	1	890	upplow_repeat
161.999	6.899	A	1	1155	vowcon_switch
169.001	6.897	R	1	843	upplow_switch
176.003	7.395	F	1	676	upplow_repeat
183.505	8.893	+	NA	0	_fix
192.507	5.391	a	1	1461	upplow_repeat
198.009	6.389	E	1	1009	vowcon_switch
204.511	7.387	r	1	970	vowcon_repeat
211.997	5.901	f	1	968	vowcon_repeat
217.998	5.4	i	1	1411	upplow_switch
223.5	6.898	m	1	896	vowcon_switch
230.502	3.396	u	1	891	vowcon_repeat
234.003	3.395	I	1	904	vowcon_repeat
237.504	7.394	e	1	802	vowcon_repeat
245.006	4.892	+	NA	0	_fix
250.007	3.391	a	1	1161	upplow_switch
253.508	6.39	I	1	903	upplow_repeat
260.01	4.388	r	1	944	vowcon_switch
264.511	4.887	r	1	929	upplow_switch
269.497	4.401	f	1	918	upplow_repeat
273.997	3.901	u	1	864	vowcon_switch
277.998	3.9	m	1	804	upplow_switch
281.999	5.399	r	1	867	upplow_repeat
287.501	6.897	F	1	1380	vowcon_switch
294.503	6.395	R	1	910	upplow_switch
301.005	6.393	u	1	922	upplow_repeat
307.507	9.391	a	1	1232	upplow_repeat
317.009	5.889	e	1	985	vowcon_switch
323.011	9.387	m	1	664	vowcon_repeat
332.497	8.401	E	1	753	upplow_switch
340.999	8.899	+	NA	0	_fix
350.002	5.896	A	1	946	upplow_repeat
356.004	6.394	E	1	751	upplow_repeat
362.505	8.893	r	1	751	vowcon_switch
371.508	6.89	i	1	1152	upplow_switch
378.51	6.888	f	1	1078	upplow_repeat
385.497	4.401	+	NA	0	_fix
389.997	5.901	u	1	878	upplow_repeat
395.998	3.4	i	1	923	vowcon_switch
399.499	4.899	R	1	932	vowcon_repeat
404.501	5.897	M	1	1230	upplow_switch
410.502	6.396	t	1	1054	upplow_repeat
417.004	7.394	A	1	1089	vowcon_switch
424.506	8.392	+	NA	0	_fix
