onset	duration	value	accuracy	response_time	trial_type
4.004	9.395	E	1	2110	vowcon_na
13.507	7.892	e	1	2090	vowcon_repeat
21.509	5.39	T	1	1845	vowcon_repeat
27.01	6.389	a	1	2285	vowcon_repeat
33.512	5.387	R	1	1908	upplow_switch
38.998	3.901	E	1	1519	upplow_repeat
42.998	5.901	T	1	2443	vowcon_switch
49	9.399	A	1	1244	vowcon_repeat
58.503	6.896	u	1	1401	upplow_switch
65.505	5.894	U	1	1694	vowcon_switch
71.507	4.392	F	1	1453	vowcon_repeat
76.008	8.391	t	1	1729	upplow_switch
84.51	6.389	I	1	2019	vowcon_switch
91.012	8.387	U	1	1580	upplow_switch
99.498	8.901	t	1	1428	vowcon_switch
108.5	4.899	M	1	1324	vowcon_repeat
113.502	3.397	R	1	1653	upplow_switch
117.003	5.896	M	1	1109	upplow_repeat
123.005	3.394	r	1	2091	vowcon_switch
126.506	4.393	T	1	1155	upplow_switch
131.007	6.392	e	1	1528	upplow_repeat
137.509	6.39	I	1	1334	upplow_repeat
144.011	8.888	R	1	1708	upplow_repeat
152.998	6.901	A	1	1260	vowcon_switch
159.999	8.4	R	1	1114	upplow_switch
168.501	6.898	F	1	1030	upplow_repeat
175.503	6.396	+	NA	0	_fix
182.005	6.394	a	1	1584	upplow_repeat
188.507	7.392	E	1	1388	vowcon_switch
196.009	6.89	r	1	1800	vowcon_repeat
203.011	3.888	f	1	1592	vowcon_repeat
207.012	6.387	i	1	1256	upplow_switch
213.498	7.401	m	1	1213	vowcon_switch
220.999	6.4	u	1	2006	vowcon_repeat
227.501	4.898	I	1	2364	vowcon_repeat
232.503	5.396	e	1	1080	vowcon_repeat
238.004	6.895	+	NA	0	_fix
245.006	7.393	a	0	901	upplow_switch
252.508	5.891	I	1	1208	upplow_repeat
258.51	7.889	r	1	1291	vowcon_switch
266.512	3.387	r	1	1165	upplow_switch
269.998	5.901	f	1	1380	upplow_repeat
275.998	4.401	u	1	1535	vowcon_switch
280.5	3.899	m	1	1120	upplow_switch
284.501	5.398	r	1	1303	upplow_repeat
290.002	5.397	F	1	1853	vowcon_switch
295.504	3.395	R	1	1318	upplow_switch
299.005	6.894	u	1	977	upplow_repeat
306.007	5.892	a	1	1143	upplow_repeat
312.009	8.39	e	1	1114	vowcon_switch
320.511	7.888	m	1	1590	vowcon_repeat
328.498	4.901	E	1	1270	upplow_switch
333.498	7.401	+	NA	0	_fix
341	3.899	A	1	1157	upplow_repeat
345.002	5.897	E	1	1059	upplow_repeat
351.003	6.896	r	1	1419	vowcon_switch
358.005	9.394	i	1	1139	upplow_switch
367.508	4.891	f	1	1481	upplow_repeat
372.509	7.39	+	NA	0	_fix
380.012	8.887	u	1	1065	upplow_repeat
388.998	8.901	i	0	832	vowcon_switch
398	5.399	R	1	1700	vowcon_repeat
403.502	7.397	M	1	1321	upplow_switch
411.004	7.895	t	1	1449	upplow_repeat
419.006	4.393	A	1	1168	vowcon_switch
423.507	9.392	+	NA	0	_fix
