onset	duration	value	accuracy	response_time	trial_type
6.498	2	+	NA	0	ZeroBack_fix
8.515	1.784	M	1	653	ZeroBack_NonTarget
10.316	1.883	X	0	404	ZeroBack_Target
12.216	1.684	N	1	407	ZeroBack_NonTarget
13.917	1.383	V	1	498	ZeroBack_NonTarget
15.317	1.684	F	1	413	ZeroBack_NonTarget
17.018	1.883	D	1	389	ZeroBack_NonTarget
18.918	1.484	X	1	363	ZeroBack_Target
20.419	1.683	W	1	471	ZeroBack_NonTarget
22.119	1.584	N	1	459	ZeroBack_NonTarget
23.72	1.783	X	1	515	ZeroBack_Target
25.52	1.784	Q	1	411	ZeroBack_NonTarget
27.321	1.483	Q	1	440	ZeroBack_NonTarget
28.821	1.884	X	1	558	ZeroBack_Target
30.722	1.983	L	1	551	ZeroBack_NonTarget
32.722	1.884	+	NA	0	ZeroBack_fix
34.623	1.983	F	1	581	ZeroBack_NonTarget
36.623	1.784	Z	1	429	ZeroBack_NonTarget
38.424	1.683	J	1	432	ZeroBack_NonTarget
40.124	1.384	H	1	482	ZeroBack_NonTarget
41.525	1.583	V	1	410	ZeroBack_NonTarget
43.125	1.684	F	1	361	ZeroBack_NonTarget
44.826	1.583	X	1	452	ZeroBack_Target
46.426	1.784	X	1	480	ZeroBack_Target
48.227	1.883	P	1	478	ZeroBack_NonTarget
50.127	1.684	B	1	427	ZeroBack_NonTarget
51.828	1.483	S	1	453	ZeroBack_NonTarget
53.328	1.784	X	1	410	ZeroBack_Target
55.129	1.883	X	1	430	ZeroBack_Target
57.029	1.684	D	1	381	ZeroBack_NonTarget
58.73	1.583	X	1	325	ZeroBack_Target
60.33	1.484	P	1	393	ZeroBack_NonTarget
61.831	1.483	X	1	291	ZeroBack_Target
63.331	1.584	J	0	386	ZeroBack_NonTarget
64.931	1.684	D	1	561	ZeroBack_NonTarget
66.632	1.383	B	1	420	ZeroBack_NonTarget
68.032	1.784	+	NA	0	ZeroBack_fix
69.833	1.583	X	1	378	ZeroBack_Target
71.433	1.484	L	1	383	ZeroBack_NonTarget
72.934	1.883	V	1	453	ZeroBack_NonTarget
74.834	1.884	C	1	566	ZeroBack_NonTarget
76.735	1.483	G	1	433	ZeroBack_NonTarget
78.235	1.784	M	1	382	ZeroBack_NonTarget
80.036	1.583	P	1	359	ZeroBack_NonTarget
81.636	1.984	X	1	484	ZeroBack_Target
83.637	1.683	D	1	489	ZeroBack_NonTarget
85.337	1.484	X	1	445	ZeroBack_Target
86.838	1.483	S	1	406	ZeroBack_NonTarget
88.338	1.984	+	NA	0	ZeroBack_fix
90.339	1.583	J	1	556	ZeroBack_NonTarget
91.939	1.584	X	1	440	ZeroBack_Target
93.54	1.583	B	1	365	ZeroBack_NonTarget
95.14	1.384	X	1	433	ZeroBack_Target
96.541	1.383	R	1	402	ZeroBack_NonTarget
97.941	1.383	R	1	540	ZeroBack_NonTarget
99.341	1.684	+	NA	0	ZeroBack_fix
101.042	1.983	H	1	436	ZeroBack_NonTarget
103.042	1.584	X	1	434	ZeroBack_Target
104.643	1.483	S	1	379	ZeroBack_NonTarget
106.143	1.584	B	1	587	ZeroBack_NonTarget
107.744	1.383	D	1	302	ZeroBack_NonTarget
109.144	1.884	X	1	446	ZeroBack_Target
111.045	1.683	N	1	350	ZeroBack_NonTarget
112.745	1.984	X	1	505	ZeroBack_Target
114.746	1.783	R	1	351	ZeroBack_NonTarget
116.546	1.384	S	1	393	ZeroBack_NonTarget
117.947	1.583	X	1	385	ZeroBack_Target
119.547	1.784	J	1	388	ZeroBack_NonTarget
121.348	1.983	X	1	361	ZeroBack_Target
123.348	1.784	X	1	477	ZeroBack_Target
125.149	1.983	F	1	519	ZeroBack_NonTarget
127.149	1.884	+	NA	0	ZeroBack_fix
129.05	1.783	T	1	430	ZeroBack_NonTarget
130.85	1.684	X	1	452	ZeroBack_Target
132.551	1.883	B	1	467	ZeroBack_NonTarget
134.451	1.784	F	1	453	ZeroBack_NonTarget
136.252	1.983	F	1	431	ZeroBack_NonTarget
138.252	1.684	B	1	408	ZeroBack_NonTarget
139.953	1.883	K	1	409	ZeroBack_NonTarget
141.854	1.483	Q	1	443	ZeroBack_NonTarget
143.354	1.983	T	1	521	ZeroBack_NonTarget
145.355	1.683	X	1	426	ZeroBack_Target
147.055	1.683	X	1	560	ZeroBack_Target
148.756	1.383	W	1	374	ZeroBack_NonTarget
150.156	1.483	+	NA	0	ZeroBack_fix
151.656	1.384	X	1	456	ZeroBack_Target
153.057	1.383	Z	1	437	ZeroBack_NonTarget
