onset	duration	value	accuracy	response_time	trial_type
6.498	1.6	+	NA	0	ZeroBack_fix
8.115	1.883	M	0	812	ZeroBack_NonTarget
10.015	1.584	X	1	512	ZeroBack_Target
11.616	1.683	N	1	510	ZeroBack_NonTarget
13.316	1.584	V	1	386	ZeroBack_NonTarget
14.917	1.883	F	1	401	ZeroBack_NonTarget
16.817	1.984	D	1	405	ZeroBack_NonTarget
18.818	1.783	X	1	532	ZeroBack_Target
20.618	1.684	W	1	428	ZeroBack_NonTarget
22.319	1.383	N	1	543	ZeroBack_NonTarget
23.719	1.683	X	1	567	ZeroBack_Target
25.419	1.584	Q	1	427	ZeroBack_NonTarget
27.02	1.483	Q	1	506	ZeroBack_NonTarget
28.52	1.484	X	1	470	ZeroBack_Target
30.021	1.583	L	1	401	ZeroBack_NonTarget
31.621	1.484	+	NA	0	ZeroBack_fix
33.122	1.683	F	1	452	ZeroBack_NonTarget
34.822	1.384	Z	1	432	ZeroBack_NonTarget
36.222	1.484	J	1	464	ZeroBack_NonTarget
37.723	1.983	H	1	491	ZeroBack_NonTarget
39.723	1.684	V	1	515	ZeroBack_NonTarget
41.424	1.883	F	1	502	ZeroBack_NonTarget
43.324	1.784	X	1	378	ZeroBack_Target
45.125	1.783	X	0	385	ZeroBack_Target
46.925	1.584	P	1	465	ZeroBack_NonTarget
48.526	1.683	B	1	512	ZeroBack_NonTarget
50.226	1.784	S	1	396	ZeroBack_NonTarget
52.027	1.483	X	1	547	ZeroBack_Target
53.527	1.584	X	1	591	ZeroBack_Target
55.128	1.883	D	1	510	ZeroBack_NonTarget
57.028	1.384	X	1	529	ZeroBack_Target
58.429	1.683	P	1	536	ZeroBack_NonTarget
60.129	1.684	X	1	613	ZeroBack_Target
61.83	1.683	J	1	447	ZeroBack_NonTarget
63.53	1.584	D	1	555	ZeroBack_NonTarget
65.131	1.483	B	1	402	ZeroBack_NonTarget
66.631	1.783	+	NA	0	ZeroBack_fix
68.431	1.784	X	1	494	ZeroBack_Target
70.232	1.483	L	1	533	ZeroBack_NonTarget
71.732	1.884	V	1	449	ZeroBack_NonTarget
73.633	1.883	C	1	396	ZeroBack_NonTarget
75.533	1.384	G	1	416	ZeroBack_NonTarget
76.934	1.983	M	1	383	ZeroBack_NonTarget
78.934	1.684	P	1	431	ZeroBack_NonTarget
80.635	1.483	X	1	506	ZeroBack_Target
82.135	1.484	D	1	414	ZeroBack_NonTarget
83.636	1.983	X	1	521	ZeroBack_Target
85.636	1.584	S	1	449	ZeroBack_NonTarget
87.237	1.783	+	NA	0	ZeroBack_fix
89.037	1.384	J	1	528	ZeroBack_NonTarget
90.438	1.483	X	1	631	ZeroBack_Target
91.938	1.984	B	1	539	ZeroBack_NonTarget
93.939	1.583	X	1	554	ZeroBack_Target
95.539	1.384	R	1	418	ZeroBack_NonTarget
96.939	1.984	R	0	626	ZeroBack_NonTarget
98.94	1.683	+	NA	0	ZeroBack_fix
100.64	1.984	H	1	717	ZeroBack_NonTarget
102.641	1.883	X	1	564	ZeroBack_Target
104.542	1.383	S	1	447	ZeroBack_NonTarget
105.942	1.683	B	1	670	ZeroBack_NonTarget
107.642	1.784	D	1	434	ZeroBack_NonTarget
109.443	1.583	X	1	617	ZeroBack_Target
