onset	duration	value	accuracy	response_time	trial_type
4.01	1.289	X	1	765	first_go
5.41	1.589	X	1	565	first_go
7.111	1.188	X	1	308	first_go
8.411	1.188	X	1	352	first_go
9.712	1.587	X	1	312	first_go
11.412	1.487	X	1	280	first_go
13.012	1.387	X	1	306	first_go
14.498	1.601	X	1	330	first_go
16.198	1.301	L	0	452	first_nogo
17.598	1.401	N	1	0	first_nogo
19.098	1.601	+	NA	0	first_fix
20.798	1.801	X	1	418	first_go
22.699	1.2	X	1	345	first_go
23.999	1.3	X	1	456	first_go
25.399	1.4	X	1	512	first_go
26.9	1.799	X	1	311	first_go
28.8	1.499	X	1	410	first_go
30.401	1.698	X	1	335	first_go
32.201	1.698	S	1	0	first_nogo
34.002	1.297	G	1	0	first_nogo
35.402	1.497	X	1	506	first_go
37.003	1.696	X	1	368	first_go
38.803	1.596	X	1	367	first_go
40.504	1.395	X	1	325	first_go
42.004	1.395	P	1	0	first_nogo
43.504	1.295	X	1	435	first_go
44.905	1.794	C	1	0	first_nogo
46.805	1.694	X	1	474	first_go
48.606	1.293	X	1	379	first_go
50.006	1.793	X	1	429	first_go
51.907	1.792	+	NA	0	first_fix
53.807	1.192	X	1	353	first_go
55.108	1.791	+	NA	0	first_fix
57.008	1.491	J	1	0	first_nogo
58.609	1.19	C	1	0	first_nogo
59.909	1.79	X	1	357	first_go
61.81	1.289	R	1	0	first_nogo
63.21	1.189	X	1	435	first_go
64.51	1.789	X	1	495	first_go
66.411	1.588	X	1	456	first_go
68.111	1.388	X	1	368	first_go
69.612	1.487	X	1	358	first_go
71.212	1.487	X	1	323	first_go
72.813	1.386	X	1	322	first_go
74.298	1.601	X	1	295	first_go
75.998	1.701	H	1	0	first_nogo
77.798	1.701	O	1	0	first_nogo
79.598	1.401	X	1	391	first_go
81.098	1.401	X	1	353	first_go
82.599	1.7	X	1	584	first_go
84.399	1.3	Q	1	0	first_nogo
85.8	1.399	X	1	379	first_go
87.3	1.199	X	1	357	first_go
88.6	1.799	F	1	0	first_nogo
90.501	1.298	+	NA	0	first_fix
91.901	1.398	X	1	439	first_go
93.402	1.797	+	NA	0	first_fix
95.302	1.697	X	1	409	first_go
97.103	1.596	X	1	338	first_go
98.803	1.196	X	1	311	first_go
100.104	1.495	+	NA	0	first_fix
101.704	1.295	X	1	506	first_go
103.105	1.494	X	1	360	first_go
104.705	1.594	A	1	0	first_nogo
106.406	1.193	X	1	435	first_go
107.706	1.493	L	1	0	first_nogo
109.306	1.693	B	1	0	first_nogo
111.107	1.292	X	1	386	first_go
112.507	1.392	X	1	437	first_go
114.008	1.291	X	1	334	first_go
115.408	1.591	T	1	0	first_nogo
117.109	1.49	X	1	515	first_go
118.709	1.59	X	1	354	first_go
120.409	1.39	X	1	341	first_go
121.91	1.189	F	1	0	first_nogo
123.21	1.189	U	1	0	first_nogo
124.511	1.188	R	1	0	first_nogo
125.811	1.188	X	1	517	first_go
127.111	1.388	X	1	348	first_go
128.612	1.487	X	1	312	first_go
130.212	1.187	X	1	349	first_go
131.513	1.586	X	1	371	first_go
133.198	1.801	O	1	0	first_nogo
135.098	1.701	X	1	482	first_go
136.898	1.701	H	1	0	first_nogo
138.698	1.601	+	NA	0	first_fix
140.398	1.401	X	1	497	first_go
141.899	1.8	X	1	357	first_go
143.799	1.6	X	1	376	first_go
145.5	1.199	X	1	366	first_go
146.8	1.499	X	1	355	first_go
148.401	1.598	X	1	339	first_go
150.101	1.398	+	NA	0	first_fix
151.602	1.497	X	1	327	first_go
153.202	1.797	E	1	0	first_nogo
155.103	1.296	X	1	336	first_go
156.503	1.396	A	1	0	first_nogo
158.003	1.196	X	1	466	first_go
159.304	1.195	X	1	337	first_go
160.604	1.295	X	1	477	first_go
162.005	1.294	S	1	0	first_nogo
163.405	1.294	X	1	325	first_go
164.805	1.194	X	1	314	first_go
166.106	1.793	X	1	328	first_go
168.006	1.793	+	NA	0	first_fix
169.907	1.292	X	1	451	first_go
171.307	1.692	X	1	358	first_go
173.108	1.191	X	1	356	first_go
174.408	1.291	X	1	293	first_go
175.808	1.391	I	1	0	first_nogo
177.309	1.49	X	1	380	first_go
178.909	1.39	X	1	286	first_go
180.41	1.489	X	1	284	first_go
182.01	1.489	D	1	0	first_nogo
183.611	1.788	T	1	0	first_nogo
185.511	1.688	X	1	588	first_go
187.312	1.687	X	1	358	first_go
189.112	1.287	X	1	290	first_go
190.513	1.586	M	1	0	first_nogo
192.198	1.201	X	1	425	first_go
193.498	1.801	P	1	0	first_nogo
195.398	1.501	X	1	479	first_go
196.998	1.401	X	1	395	first_go
198.498	1.401	G	1	0	first_nogo
199.999	1.6	I	1	0	first_nogo
201.699	1.4	D	1	0	first_nogo
203.2	1.799	X	1	407	first_go
205.1	1.399	X	1	428	first_go
206.6	1.499	X	1	383	first_go
208.201	1.498	+	NA	0	first_fix
209.801	1.698	E	1	0	first_nogo
211.602	1.297	X	1	396	first_go
213.002	1.797	X	1	373	first_go
214.903	1.596	X	1	388	first_go
216.603	1.396	X	1	311	first_go
218.104	1.395	X	1	470	first_go
219.604	1.695	J	1	0	first_nogo
221.405	1.694	B	1	0	first_nogo
223.205	1.694	X	1	522	first_go
225.006	1.793	X	1	395	first_go
226.906	1.693	X	1	390	first_go
228.707	1.392	X	1	461	first_go
230.207	1.292	+	NA	0	first_fix
231.608	1.291	X	1	380	first_go
233.008	1.791	X	1	359	first_go
234.908	1.791	X	1	541	first_go
236.809	1.69	Q	1	0	first_nogo
238.609	1.29	X	1	446	first_go
240.01	1.689	+	NA	0	first_fix
241.81	1.289	X	1	466	first_go
243.211	1.488	X	1	315	first_go
244.811	1.288	X	1	305	first_go
246.212	1.187	X	1	326	first_go
247.512	1.687	X	1	310	first_go
249.313	1.186	M	1	0	first_nogo
250.598	1.801	X	1	372	first_go
252.498	1.301	X	1	332	first_go
253.898	1.801	U	1	0	first_nogo
255.798	1.601	X	1	437	first_go
257.498	1.601	X	1	365	first_go
259.199	1.5	N	1	0	first_nogo
