onset	duration	value	accuracy	response_time	trial_type
4.006	1.393	C	1	0	first_nogo
5.506	1.193	X	1	445	first_go
6.807	1.292	T	0	368	first_nogo
8.207	1.692	X	1	488	first_go
10.007	1.292	R	1	0	first_nogo
11.408	1.191	D	1	0	first_nogo
12.708	1.391	X	1	435	first_go
14.209	1.19	F	1	0	first_nogo
15.509	1.29	N	1	0	first_nogo
16.909	1.39	I	1	0	first_nogo
18.41	1.789	N	1	0	first_nogo
20.31	1.389	D	1	0	first_nogo
21.811	1.688	+	NA	0	first_fix
23.611	1.688	B	1	0	first_nogo
25.412	1.687	X	1	507	first_go
27.212	1.487	T	1	0	first_nogo
28.813	1.286	X	1	521	first_go
30.198	1.301	+	NA	0	first_fix
31.598	1.301	I	1	0	first_nogo
32.998	1.701	G	1	0	first_nogo
34.798	1.501	+	NA	0	first_fix
36.398	1.801	U	1	0	first_nogo
38.299	1.8	A	1	0	first_nogo
40.199	1.3	E	1	0	first_nogo
41.6	1.199	+	NA	0	first_fix
42.9	1.299	P	1	0	first_nogo
44.3	1.199	A	1	0	first_nogo
45.601	1.398	B	1	0	first_nogo
47.101	1.498	X	1	441	first_go
48.701	1.398	X	1	529	first_go
50.202	1.797	X	1	500	first_go
52.102	1.497	U	1	0	first_nogo
53.703	1.496	N	1	0	first_nogo
55.303	1.696	Q	1	0	first_nogo
57.104	1.395	G	1	0	first_nogo
58.604	1.695	H	1	0	first_nogo
60.405	1.794	D	1	0	first_nogo
62.305	1.594	+	NA	0	first_fix
64.006	1.293	M	1	0	first_nogo
65.406	1.293	B	1	0	first_nogo
66.806	1.793	O	1	0	first_nogo
68.707	1.592	P	1	0	first_nogo
70.407	1.292	X	1	422	first_go
71.808	1.191	X	1	453	first_go
73.108	1.491	J	1	0	first_nogo
74.709	1.19	X	1	512	first_go
76.009	1.79	P	1	0	first_nogo
77.91	1.489	X	1	519	first_go
79.51	1.589	X	1	463	first_go
81.21	1.389	X	1	507	first_go
82.711	1.388	S	1	0	first_nogo
84.211	1.188	Q	1	0	first_nogo
85.512	1.487	H	1	0	first_nogo
87.112	1.587	A	1	0	first_nogo
88.813	1.186	C	1	0	first_nogo
90.098	1.201	I	1	0	first_nogo
91.398	1.501	G	1	0	first_nogo
92.998	1.601	S	1	0	first_nogo
94.698	1.201	R	1	0	first_nogo
95.998	1.601	R	1	0	first_nogo
97.698	1.801	E	1	0	first_nogo
99.599	1.3	L	1	0	first_nogo
100.999	1.2	X	1	454	first_go
102.3	1.599	X	1	425	first_go
104	1.599	F	1	0	first_nogo
105.701	1.598	X	1	544	first_go
107.401	1.398	L	1	0	first_nogo
108.901	1.298	J	1	0	first_nogo
110.302	1.497	L	1	0	first_nogo
111.902	1.397	C	1	0	first_nogo
113.403	1.396	X	1	449	first_go
114.903	1.796	S	1	0	first_nogo
116.804	1.295	E	1	0	first_nogo
118.204	1.695	M	1	0	first_nogo
120.004	1.195	O	1	0	first_nogo
121.305	1.594	U	1	0	first_nogo
123.005	1.794	J	1	0	first_nogo
124.906	1.293	Q	1	0	first_nogo
126.306	1.693	O	1	0	first_nogo
128.107	1.192	F	1	0	first_nogo
129.407	1.292	X	1	533	first_go
130.807	1.592	M	1	0	first_nogo
132.508	1.391	+	NA	0	first_fix
134.008	1.691	T	1	0	first_nogo
135.809	1.69	H	1	0	first_nogo
137.609	1.69	X	1	523	first_go
139.41	1.289	X	1	458	second_go
140.81	1.189	X	1	546	second_go
142.111	1.788	+	NA	0	second_fix
144.011	1.588	C	1	0	second_nogo
145.712	1.387	X	1	523	second_go
147.212	1.187	X	1	503	second_go
148.512	1.587	X	1	499	second_go
150.198	1.801	X	1	525	second_go
152.098	1.301	+	NA	0	second_fix
153.498	1.801	M	1	0	second_nogo
155.398	1.201	X	1	589	second_go
156.698	1.201	X	1	585	second_go
157.998	1.401	G	1	0	second_nogo
159.499	1.3	X	1	504	second_go
160.899	1.4	X	1	480	second_go
162.4	1.499	X	1	395	second_go
164	1.599	P	1	0	second_nogo
165.7	1.699	X	1	439	second_go
167.501	1.598	X	1	422	second_go
169.201	1.298	X	1	386	second_go
170.602	1.497	X	1	409	second_go
172.202	1.397	S	1	0	second_nogo
173.703	1.496	S	1	0	second_nogo
175.303	1.296	A	1	0	second_nogo
176.703	1.296	C	1	0	second_nogo
178.104	1.495	X	1	491	second_go
179.704	1.595	X	1	467	second_go
181.405	1.194	X	1	414	second_go
182.705	1.394	X	1	418	second_go
184.206	1.693	X	1	453	second_go
186.006	1.193	E	1	0	second_nogo
187.306	1.693	X	1	648	second_go
189.107	1.192	+	NA	0	second_fix
190.407	1.792	X	1	435	second_go
192.308	1.491	X	1	406	second_go
193.908	1.691	X	1	438	second_go
195.709	1.19	I	1	0	second_nogo
197.009	1.79	X	1	585	second_go
198.91	1.689	X	1	412	second_go
200.71	1.489	X	1	444	second_go
202.311	1.688	J	1	0	second_nogo
204.111	1.788	X	1	563	second_go
206.012	1.787	X	1	430	second_go
207.912	1.787	X	1	450	second_go
209.813	1.186	Q	1	0	second_nogo
211.098	1.501	X	1	528	second_go
212.698	1.801	X	1	440	second_go
214.598	1.401	X	1	564	second_go
216.098	1.501	X	1	424	second_go
217.698	1.701	X	1	408	second_go
219.499	1.5	X	1	399	second_go
221.099	1.5	X	1	463	second_go
222.699	1.6	X	1	351	second_go
224.4	1.199	X	1	410	second_go
225.7	1.799	X	1	413	second_go
227.601	1.198	X	1	464	second_go
228.901	1.498	X	1	436	second_go
230.502	1.197	X	1	443	second_go
231.802	1.497	X	1	439	second_go
233.402	1.297	X	1	479	second_go
234.803	1.796	X	1	574	second_go
236.703	1.596	X	1	450	second_go
238.404	1.495	F	1	0	second_nogo
240.004	1.695	+	NA	0	second_fix
241.805	1.694	X	1	532	second_go
243.605	1.194	X	1	564	second_go
244.906	1.393	X	1	511	second_go
246.406	1.293	X	1	555	second_go
247.806	1.193	F	1	0	second_nogo
249.107	1.292	L	1	0	second_nogo
250.507	1.292	X	1	574	second_go
251.908	1.591	X	1	493	second_go
253.608	1.291	X	1	545	second_go
255.008	1.391	X	1	489	second_go
256.509	1.49	X	1	428	second_go
258.109	1.79	X	1	444	second_go
260.01	1.589	D	1	0	second_nogo
261.71	1.289	X	1	451	second_go
263.111	1.388	U	1	0	second_nogo
264.611	1.488	X	1	478	second_go
266.211	1.588	X	1	437	second_go
267.912	1.787	N	1	0	second_nogo
269.812	1.287	X	1	516	second_go
271.198	1.801	X	1	514	second_go
273.098	1.701	X	1	542	second_go
274.898	1.401	T	1	0	second_nogo
276.398	1.601	L	1	0	second_nogo
278.098	1.701	X	1	462	second_go
279.899	1.6	X	1	405	second_go
281.599	1.5	X	1	401	second_go
283.2	1.299	X	1	440	second_go
284.6	1.499	X	1	416	second_go
286.2	1.399	X	1	456	second_go
287.701	1.398	X	1	523	second_go
289.201	1.698	X	1	487	second_go
291.002	1.597	X	1	462	second_go
292.702	1.197	X	1	394	second_go
294.002	1.197	+	NA	0	second_fix
295.303	1.796	T	1	0	second_nogo
297.203	1.496	X	1	629	second_go
298.804	1.795	X	1	484	second_go
300.704	1.295	X	1	480	second_go
302.105	1.594	P	1	0	second_nogo
303.805	1.294	+	NA	0	second_fix
305.206	1.593	X	1	450	second_go
306.906	1.493	X	1	413	second_go
308.506	1.693	X	1	437	second_go
310.307	1.192	J	1	0	second_nogo
311.607	1.692	X	1	536	second_go
313.408	1.291	B	1	0	second_nogo
314.808	1.491	O	1	0	second_nogo
316.409	1.59	X	1	446	second_go
318.109	1.19	+	NA	0	second_fix
319.409	1.79	X	1	486	second_go
321.31	1.389	X	1	409	second_go
322.81	1.189	X	1	413	second_go
324.111	1.488	X	1	447	second_go
325.711	1.388	A	1	0	second_nogo
327.212	1.187	M	1	0	second_nogo
328.512	1.787	X	1	535	second_go
330.413	1.486	X	1	450	second_go
331.998	1.801	H	1	0	second_nogo
333.898	1.401	X	1	477	second_go
335.398	1.801	E	1	0	second_nogo
337.298	1.801	G	1	0	second_nogo
339.198	1.401	X	1	513	second_go
340.699	1.7	X	1	436	second_go
342.499	1.4	X	1	444	second_go
344	1.699	X	1	519	second_go
345.8	1.799	+	NA	0	second_fix
347.701	1.198	H	1	0	second_nogo
349.001	1.398	X	1	501	second_go
350.501	1.298	I	1	0	second_nogo
