onset	duration	value	accuracy	response_time	trial_type
4.009	1.29	X	1	475	first_go
5.41	1.289	X	1	427	first_go
6.81	1.189	G	1	0	first_nogo
8.11	1.589	X	1	327	first_go
9.811	1.688	F	1	0	first_nogo
11.611	1.488	X	1	341	first_go
13.212	1.487	X	1	372	first_go
14.812	1.387	X	1	318	first_go
16.313	1.586	X	1	299	first_go
17.998	1.301	X	1	269	first_go
19.398	1.401	X	1	266	first_go
20.898	1.201	X	1	329	first_go
22.198	1.401	X	1	290	first_go
23.698	1.301	+	NA	0	first_fix
25.098	1.201	X	1	433	first_go
26.399	1.8	X	1	266	first_go
28.299	1.7	X	1	427	first_go
30.1	1.199	X	1	336	first_go
31.4	1.499	X	1	305	first_go
33.001	1.698	X	1	275	first_go
34.801	1.498	X	1	311	first_go
36.402	1.197	R	1	0	first_nogo
37.702	1.697	+	NA	0	first_fix
39.503	1.296	B	1	0	first_nogo
40.903	1.196	+	NA	0	first_fix
42.203	1.296	X	1	391	first_go
43.604	1.395	X	1	487	first_go
45.104	1.795	F	1	0	first_nogo
47.005	1.194	X	1	353	first_go
48.305	1.694	X	1	369	first_go
50.106	1.793	J	1	0	first_nogo
52.006	1.193	X	1	376	first_go
53.307	1.592	X	1	295	first_go
55.007	1.192	X	1	296	first_go
56.307	1.192	Q	0	319	first_nogo
57.608	1.291	X	1	429	first_go
59.008	1.591	E	1	0	first_nogo
60.709	1.49	Q	1	0	first_nogo
62.309	1.59	X	1	380	first_go
64.01	1.689	X	1	460	first_go
65.81	1.289	X	1	289	first_go
67.211	1.588	X	1	387	first_go
68.911	1.288	X	1	326	first_go
70.311	1.688	X	1	318	first_go
72.112	1.187	+	NA	0	first_fix
73.412	1.487	X	1	512	first_go
74.998	1.301	T	1	0	first_nogo
76.398	1.801	+	NA	0	first_fix
78.298	1.801	P	1	0	first_nogo
80.198	1.301	A	1	0	first_nogo
81.598	1.501	X	1	424	first_go
83.198	1.801	X	1	319	first_go
85.099	1.8	X	1	529	first_go
87	1.399	X	1	332	first_go
88.5	1.299	I	1	0	first_nogo
89.9	1.699	N	1	0	first_nogo
91.701	1.598	X	1	288	first_go
93.401	1.298	X	1	331	first_go
94.802	1.297	X	1	329	first_go
96.202	1.597	X	1	286	first_go
97.903	1.396	X	1	276	first_go
99.403	1.296	X	1	264	first_go
100.804	1.795	X	1	292	first_go
102.704	1.195	X	1	427	first_go
104.004	1.395	X	1	368	first_go
105.505	1.294	X	1	391	first_go
106.905	1.394	C	1	0	first_nogo
108.406	1.493	X	1	353	first_go
110.006	1.593	P	1	0	first_nogo
111.707	1.792	X	1	286	first_go
113.607	1.292	D	1	0	first_nogo
115.008	1.191	X	1	295	first_go
116.308	1.791	X	1	459	first_go
118.208	1.491	X	1	418	first_go
119.809	1.49	X	1	293	first_go
121.409	1.19	X	1	284	first_go
122.71	1.489	X	1	335	first_go
124.31	1.789	X	1	335	first_go
126.211	1.488	X	1	377	first_go
127.811	1.188	X	1	350	first_go
129.112	1.187	X	1	386	first_go
130.412	1.587	U	1	0	first_nogo
132.112	1.487	X	1	297	first_go
133.698	1.401	X	1	438	first_go
135.198	1.201	X	1	346	first_go
136.498	1.201	X	1	343	first_go
137.798	1.501	X	1	288	first_go
139.398	1.401	G	1	0	first_nogo
140.898	1.501	X	1	324	first_go
142.499	1.3	L	1	0	first_nogo
143.899	1.2	X	1	344	first_go
145.2	1.599	X	1	423	first_go
146.9	1.799	X	1	315	first_go
148.801	1.698	X	1	282	first_go
150.601	1.198	T	1	0	first_nogo
151.901	1.698	X	1	331	first_go
153.702	1.797	X	1	359	first_go
155.603	1.796	X	1	356	first_go
157.503	1.496	H	1	0	first_nogo
159.104	1.195	X	1	325	first_go
160.404	1.395	X	1	330	first_go
161.904	1.695	X	1	306	first_go
163.705	1.794	X	1	298	first_go
165.605	1.594	X	1	282	first_go
167.306	1.693	X	1	276	first_go
169.106	1.793	X	1	284	first_go
171.007	1.692	X	1	307	first_go
172.807	1.692	J	1	0	first_nogo
174.608	1.691	X	1	331	first_go
176.408	1.791	X	1	321	first_go
178.309	1.39	X	1	310	first_go
179.809	1.39	X	1	327	first_go
181.31	1.489	X	1	366	first_go
182.91	1.589	B	0	311	first_nogo
184.611	1.688	X	1	357	first_go
186.411	1.788	X	1	476	first_go
188.312	1.187	X	1	291	first_go
189.612	1.787	+	NA	0	first_fix
191.498	1.801	X	1	342	first_go
193.398	1.501	O	1	0	first_nogo
194.998	1.801	X	1	314	first_go
196.898	1.701	X	1	345	first_go
198.698	1.201	X	1	366	first_go
199.999	1.2	X	1	287	first_go
201.299	1.5	X	1	298	first_go
202.899	1.7	X	1	311	first_go
204.7	1.399	I	0	296	first_nogo
206.2	1.699	C	1	0	first_nogo
208.001	1.798	X	1	402	first_go
209.901	1.498	+	NA	0	first_fix
211.502	1.297	X	1	446	first_go
212.902	1.297	O	1	0	first_nogo
214.303	1.696	R	1	0	first_nogo
216.103	1.696	M	1	0	first_nogo
217.904	1.695	S	1	0	first_nogo
219.704	1.295	X	1	308	first_go
221.105	1.594	+	NA	0	first_fix
222.805	1.494	X	1	336	first_go
