onset	duration	value	accuracy	response_time	trial_type
4.01	6.889	E	1	2429	vowcon_na
11.012	7.387	e	1	1584	vowcon_repeat
18.498	8.401	T	0	1345	vowcon_repeat
27	4.399	a	1	2164	vowcon_repeat
31.501	6.398	R	1	2294	upplow_switch
38.003	7.896	E	1	2724	upplow_repeat
46.005	4.894	T	1	1442	vowcon_switch
51.007	3.892	A	1	1832	vowcon_repeat
55.008	5.891	u	1	1571	upplow_switch
61.01	7.389	U	1	3108	vowcon_switch
68.512	9.387	F	0	1843	vowcon_repeat
77.998	5.401	t	1	2179	upplow_switch
83.5	6.399	I	1	1748	vowcon_switch
90.001	5.398	U	1	1997	upplow_switch
95.503	7.396	t	1	1641	vowcon_switch
103.005	5.894	M	1	1843	vowcon_repeat
109.007	5.892	R	1	2248	upplow_switch
115.009	7.89	M	1	1869	upplow_repeat
123.011	4.388	r	1	1460	vowcon_switch
127.512	8.387	T	1	2345	upplow_switch
135.998	8.901	e	1	1562	upplow_repeat
145.001	4.398	I	1	2051	upplow_repeat
149.502	3.397	R	1	1778	upplow_repeat
153.003	7.896	A	1	2380	vowcon_switch
161.005	7.394	R	1	1936	upplow_switch
168.507	8.892	F	1	1753	upplow_repeat
177.51	4.889	+	NA	0	_fix
182.511	5.388	a	1	1973	upplow_repeat
187.998	5.901	E	1	2680	vowcon_switch
193.998	3.901	r	1	2187	vowcon_repeat
197.999	6.4	f	1	1336	vowcon_repeat
204.501	3.398	i	1	2143	upplow_switch
208.002	3.897	m	1	1405	vowcon_switch
212.003	8.396	u	1	1848	vowcon_repeat
220.505	3.894	I	1	1706	vowcon_repeat
224.507	6.892	e	1	1798	vowcon_repeat
231.509	6.89	+	NA	0	_fix
238.511	4.888	a	1	2246	upplow_switch
243.512	8.887	I	1	1543	upplow_repeat
252.498	4.401	r	1	1878	vowcon_switch
256.999	8.4	r	1	1812	upplow_switch
265.502	6.897	f	1	2036	upplow_repeat
272.504	7.395	u	1	1678	vowcon_switch
280.006	9.393	m	1	1760	upplow_switch
289.509	9.39	r	1	1217	upplow_repeat
299.011	6.888	F	1	1853	vowcon_switch
305.998	4.901	R	1	1908	upplow_switch
310.998	6.401	u	1	1148	upplow_repeat
317.5	6.399	a	1	1806	upplow_repeat
324.002	6.397	e	1	1724	vowcon_switch
330.504	6.395	m	1	1674	vowcon_repeat
337.005	5.394	E	1	2009	upplow_switch
342.507	6.892	+	NA	0	_fix
349.509	5.89	A	1	1507	upplow_repeat
355.511	5.388	E	1	1712	upplow_repeat
361.012	3.387	r	1	1781	vowcon_switch
364.498	6.401	i	1	2132	upplow_switch
370.999	7.9	f	1	1157	upplow_repeat
379.001	9.398	+	NA	0	_fix
388.504	5.395	u	1	1483	upplow_repeat
394.005	5.894	i	1	2290	vowcon_switch
400.007	6.892	R	1	1866	vowcon_repeat
407.009	8.89	M	1	1863	upplow_switch
416.011	5.888	t	1	1536	upplow_repeat
421.998	7.401	A	0	1624	vowcon_switch
429.499	3.4	+	NA	0	_fix
